,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
FORT BEND HOUSTON,77598.22672,84507.34352,79973.21546,97920.10416,61123.14859,106938.6769,70705.18079,71273.21973,88418.36386,70216.9351,88498.22039,92264.60814,100480.3419,110044.5248,81519.07942,83280.78254,97160.66393,53685.71079,87695.61086,77758.17327,85540.26696,113136.0131,77307.23753,127067.909,110689.7294,88843.848,95621.4743,88853.60617,105574.9999,95660.72609,107158.5549,119241.8701,103763.8886,108023.6752,115634.0317,125939.3428,132818.8546,131385.4327,157292.4191,204422.3441,206872.8613,93076.60723,96548.17656,43100.69111,43166.12076,0,19406.66441,97367.0406,43566.92172,25228.71806,35183.14896,47019.45809,48483.93169,84331.28947,118205.1801,24211.93444,32747.68428,38217.12938,39425.2918,62772.66942,51527.55204,59214.77322,86651.01128,87951.78528,57037.00997,45372.12097,62546.17162,75541.58022,89982.77219,56060.78905,58200.51869,68517.62253,81865.78793,57165.88756,72612.31128,54226.07619,80709.91636,71916.41418,45408.32657,34855.97656,90258.46823,88742.29659,60103.65562,63894.48308,67416.31862,77793.14331,79589.89797,94018.04709
FONDREN GARDENS,62057.16886,74057.45991,67691.21269,90291.77455,54665.28047,101459.3235,83943.32257,77026.78994,84714.43913,64551.60802,82592.92175,88069.18703,91573.54558,113034.6128,66984.36617,74748.78921,89142.63819,62519.25135,80336.9972,68876.3979,74645.88297,109263.7889,72178.44805,114480.8415,100259.5233,73797.46277,82526.50119,78968.9317,101032.6065,91094.56907,100793.2429,116613.054,97288.1336,101038.2734,101096.3305,120188.2757,123784.1929,125009.6516,150226.0814,198616.673,201146.3809,86022.24594,81046.4894,35261.79108,27704.74788,19406.66441,0,111872.9488,52306.96909,18103.75625,38148.47507,49576.1735,44689.61522,76055.27263,134365.3995,14794.34174,25653.01195,22958.21445,35585.38885,57010.76051,44320.79036,57878.29397,79549.19608,89869.39468,46070.52512,35175.39789,58164.97301,68038.94931,84749.2373,49073.48285,46171.74823,54176.96196,72412.28661,46708.70125,59694.03408,44821.50376,67598.9882,57115.33992,34853.78522,24433.18656,90673.38989,77378.3614,52576.21668,56386.00745,56919.647,74090.02605,75796.59798,90719.92422
SOUTH BELT / ELLINGTON,91803.93688,74835.81841,82665.12114,62942.79988,109573.1193,135899.5907,28393.295,38223.03671,162691.7327,92765.28757,81604.03402,63687.88601,72939.08008,64692.04278,107497.2671,96694.32754,91093.97909,50236.46801,91849.18499,117543.3372,141376.6838,85693.25047,132965.3167,89505.78703,91442.89169,131356.784,108835.0147,112834.1562,93099.5445,149953.5484,100498.2748,92344.95897,123262.7724,109103.2874,133930.474,108008.7069,172469.5715,140177.7066,147314.9292,168132.3616,170053.9531,137987.2734,152334.7736,115598.4764,127293.6755,97367.0406,111872.9488,0,60405.38499,113547.1986,78236.40353,64338.33083,133549.6689,57818.33199,31670.00034,103302.0628,93960.85443,114261.3766,83641.07551,57223.71541,79549.4163,65813.94339,49890.20041,37946.16835,83960.42408,109225.4221,71184.48893,58412.39052,56634.04416,89469.30044,132091.6705,85377.18532,64455.74747,96125.66971,72267.31876,113969.378,73231.39087,86346.49038,91251.37934,100839.772,26017.0496,65329.73576,98473.86655,134185.7945,90159.29076,139374.32,136130.2379,155254.7564
SOUTH ACRES / CRESTMONT PARK,54792.51581,54860.63729,51693.16872,59495.8592,63294.41625,107796.5327,32033.55086,28986.33012,125045.7636,60333.10567,60299.42132,58421.73053,65059.89743,74991.11214,68265.04337,64469.11649,71550.85921,14031.79344,62915.81842,76877.19728,91910.51689,79423.77422,84804.95409,92162.40372,79106.12154,86013.50772,77799.69814,83192.46969,79420.26223,105868.2511,81960.90431,86014.35488,95207.79202,92216.25593,100901.2095,97443.42397,132443.0284,120258.0187,134960.7851,173190.5067,175479.4874,99394.61093,102667.4881,63062.69019,67517.93607,43566.92172,52306.96909,60405.38499,0,58685.96684,34369.57847,13492.72817,80024.05755,46759.60217,84557.28109,43080.06626,36825.80746,55386.74299,27497.46211,22235.77599,26237.95416,29543.38606,46635.34983,46666.81196,35534.31351,53302.14739,36128.22387,38720.23614,52458.03579,37757.58656,76096.17935,42558.63507,47264.70827,47339.76379,44116.87706,66095.42394,48399.95795,48224.09211,36822.81012,43949.48796,47099.9771,54817.23922,52005.22251,84766.14503,48205.59074,105323.8079,95352.75948,119282.058
BRAYS OAKS,69095.4779,79643.7042,72492.74182,98627.39609,40981.2547,86369.00046,85348.97994,79095.0047,66837.93284,55787.79634,82040.32645,88358.58277,99291.112,109398.9596,64807.70768,69608.06735,87600.73279,69316.94284,78649.71132,56246.71647,64305.55516,107517.4804,56890.06175,123154.0613,104765.8524,67535.81374,79818.72295,68496.36171,95475.97377,75391.03773,91367.59203,111367.3922,83512.99324,88840.8631,96374.47491,109801.5053,111727.2812,111005.8559,138466.5738,187611.2166,190319.4122,71665.73978,74406.53124,18645.93059,17988.22199,25228.71806,18103.75625,113547.1986,58685.96684,0,37418.96467,58088.96703,27217.81448,86793.76309,136964.4779,22917.73001,33799.78183,15758.25788,40918.74879,68678.9468,51099.9204,61088.79776,91443.9923,95195.38906,53150.79009,29486.03785,60887.56825,78860.78304,92195.64723,51419.65617,33862.15667,63064.12483,81244.9853,43388.03617,67628.6642,33162.11596,76482.31923,65412.6765,40611.49517,22290.50543,101301.7905,87258.34834,45288.05343,40105.48148,58688.01069,56811.29186,59342.38502,73634.30607
CENTRAL SOUTHWEST,60460.02552,67851.32617,62934.11809,83006.80166,52408.61313,95633.5769,59127.89533,59028.66338,91715.95392,58305.40791,71625.43352,75801.21257,84645.36862,94005.38625,68326.4619,67742.3958,80039.53359,44585.77146,70571.64871,69252.01159,87050.96334,96641.7264,79237.24722,110844.2766,94032.79344,85368.00244,80627.56865,77692.72255,88444.7536,97147.78266,85487.19471,100299.6401,88929.24654,84687.22325,102383.1909,100931.293,130179.2065,110405.6667,125517.2557,169994.4292,172407.6702,89722.80667,98592.77307,48382.33322,54162.22162,35183.14896,38148.47507,78236.40353,34369.57847,37418.96467,0,34618.99351,58762.4047,69260.17373,100223.0213,30055.82982,26864.39675,44304.71398,25426.73787,49604.05542,35023.56777,43453.97946,72413.78984,74581.60547,40106.89423,45411.40492,46072.35349,60667.42355,74917.91626,39031.42545,65143.0038,51752.24341,65947.25963,46877.73997,55775.30783,54056.5492,64075.92084,54898.48098,31214.41847,34582.66077,78574.51708,72718.09273,51217.89504,69698.19706,50854.16872,77160.41919,79440.62068,94102.91602
SUNNYSIDE,44202.46132,44921.42671,41441.83277,51918.5585,50508.60494,94333.68853,35995.41624,27787.86612,123004.8107,48067.56293,50265.47951,50489.57046,56338.97748,66356.0001,56945.43422,53849.37333,61159.29395,23068.85552,52477.94731,63658.04526,82077.07462,70351.01218,74091.80229,83504.34982,69555.66954,76086.06853,67202.36879,69777.26857,69121.52255,92954.4656,70929.64451,78480.38825,81721.7249,79728.76355,90333.27236,87777.07022,120915.6357,107739.8541,123415.3105,165145.8552,167506.8674,86413.90189,93572.3154,57524.7682,63105.16428,47019.45809,49576.1735,64338.33083,13492.72817,58088.96703,34618.99351,0,76477.49145,38910.9503,90338.81979,39712.56566,29752.37578,49924.29806,19732.113,15757.39619,16272.20191,18992.41362,39978.24093,41422.40423,25160.26133,46181.82134,25528.04916,30095.08282,44383.47422,28927.57504,70076.04662,31987.91267,38770.94676,37597.31364,33967.67526,56624.9354,38884.86065,37636.72189,28782.6906,37392.71747,43973.80961,45716.73804,42469.78548,77261.82852,37621.16772,98133.07216,86655.06229,111947.4601
ALIEF,82817.7762,94165.7282,86399.50148,113993.1678,48434.58311,81475.32863,105183.8512,97384.75929,48009.46955,64902.93013,95958.77127,102990.1077,114498.9467,122234.8432,73356.9412,79545.22775,100174.4364,91019.02037,91645.24552,62826.49636,58728.17929,121065.9733,55554.93295,137066.5752,118305.2523,67943.64379,89254.85342,75849.23225,107571.2373,67322.0241,103041.4508,123841.2885,84408.06144,96012.19742,103380.1338,117455.0398,105003.9638,109669.6969,136168.1176,186306.8192,192157.4758,68501.3206,66294.90073,25136.01196,20995.08713,48483.93169,44689.61522,133549.6689,80024.05755,27217.81448,58762.4047,76477.49145,0,103173.7711,157774.4766,41968.03693,52465.04087,28192.58454,59850.99404,85658.78892,67310.6347,77978.03881,108212.1617,112369.5357,69117.94459,43873.28233,77043.43478,94681.68404,108419.6626,67266.11282,24373.10806,77999.07124,97010.00672,56797.12727,82609.40685,34756.72611,91366.62723,80007.83685,57148.07639,39277.12416,119075.7795,102642.4954,58030.67416,31721.36144,72871.46274,37492.40083,49023.61134,52396.94602
PECAN PARK,37273.88125,24864.79718,30221.30852,22467.51174,65964.33523,99058.50242,38027.65857,19898.14794,147870.273,55720.6317,33533.57059,30192.87964,31342.16024,39644.79201,62366.69731,56496.68119,39711.63832,45046.23372,46460.05147,73656.25616,93469.24678,42778.89017,83365.04777,46374.29204,41930.66027,77034.90174,60540.13405,76742.61039,48919.26141,103509.5034,61428.3901,58653.62774,84337.86292,76453.46417,79127.5071,72263.74533,124632.5994,103261.1289,113908.6106,145749.1977,147976.7166,96787.30854,98650.67185,80049.3544,85569.06848,84331.28947,76055.27263,57818.33199,46759.60217,86793.76309,69260.17373,38910.9503,103173.7711,0,82642.08367,66653.39169,54967.49804,75904.17865,47279.08346,24524.086,35864.53114,26115.11861,7931.727031,19872.21341,35680.23935,61573.07303,26148.23259,12587.23902,8983.505099,37636.11056,91717.0403,34873.57056,10370.7307,49714.62527,23926.62712,76052.28667,19507.97456,32409.13286,46197.79687,64519.68639,31978.26707,14097.34881,51205.29508,97412.93997,37853.3326,117898.8254,105309.6631,131249.3772
CLEAR LAKE,118840.8811,100172.6925,109689.8781,83646.59746,137037.4772,162521.4296,54930.34251,65620.395,191904.0089,119542.1387,106110.165,85997.867,93215.66145,81522.53637,134487.4214,122832.8049,111216.0421,71939.23784,117093.0497,144844.0561,168797.1078,103123.7096,160366.5683,106059.478,110177.5305,158385.1129,133394.2765,138598.5204,112493.691,177259.786,123088.3951,110538.5969,148275.1502,129832.5621,157574.3543,126237.7606,198010.997,162835.5238,158534.919,180462.0866,173849.5796,164958.3469,179678.4216,141662.1923,152075.0723,118205.1801,134365.3995,31670.00034,84557.28109,136964.4779,100223.0213,90338.81979,157774.4766,82642.08367,0,127609.1669,120048.6091,139718.4722,110061.1831,83835.95446,106120.5242,93255.02506,75488.97285,63437.11445,111404.5377,136519.9657,98443.64493,85028.32214,79020.36188,116845.8763,158521.0535,112863.8134,89027.92971,123621.1328,99485.51801,141191.522,100035.6207,113610.8854,118309.8315,127104.2034,51615.71758,88638.50663,125890.9137,161104.6638,117515.3853,170776.0001,163647.3941,184673.5398
WESTBURY,55047.20644,63359.85184,57787.27837,80195.61524,42473.56223,90226.90373,74957.11557,67466.68647,87590.31242,49778.18027,67885.81095,73420.32181,81137.12532,99309.17839,57701.11783,60242.51276,74601.2011,56003.60892,65655.21951,57687.20352,63487.66735,95000.57607,60875.17571,106779.2455,89452.78463,66059.94225,71966.37352,66516.65061,86238.3387,79860.72347,86106.11445,101826.3172,84520.80125,87038.91763,91803.36369,105536.7952,112483.3225,112382.992,135920.4792,184039.767,186560.3471,74731.68449,73549.66499,26306.2644,24570.16949,24211.93444,14794.34174,103302.0628,43080.06626,22917.73001,30055.82982,39712.56566,41968.03693,66653.39169,127609.1669,0,11843.81048,15379.80005,22715.54661,47665.0833,31310.33078,44530.12781,70441.04103,77459.52332,35451.19268,22300.18268,44654.58553,58357.18559,72259.04801,34344.58779,39078.95266,46957.69412,62493.42009,33356.1472,51112.98432,33746.59283,59690.63856,49858.56487,22855.96276,11747.52111,81338.51803,69080.14317,38098.7564,48568.36499,44587.41583,68400.444,64743.05101,82266.26785
WILLOW MEADOWS / WILLOWBEND AREA,44851.02037,52280.26083,47278.41689,68616.03282,37251.74655,84998.15075,65698.41128,56746.14041,98606.19473,40637.88182,57328.51486,62655.99327,69592.6756,87596.3179,50356.4621,51435.27833,64418.38528,50680.76347,56775.20121,52353.98298,64123.68902,83611.55304,58370.773,95471.8128,78450.56016,62456.27925,63552.92287,60285.29305,76362.23175,79046.86978,77223.42184,91702.96771,76733.04064,78483.44548,84610.2313,96661.73387,108576.6064,104614.6914,127178.5449,175183.214,177700.8359,72941.80146,72351.22069,34044.05467,34567.34078,32747.68428,25653.01195,93960.85443,36825.80746,33799.78183,26864.39675,29752.37578,52465.04087,54967.49804,120048.6091,11843.81048,0,25016.97965,11019.62266,36747.81178,19745.05122,32769.15161,58806.99889,65656.77147,24462.0902,18686.14886,32846.17518,46688.75944,60574.26351,24136.75425,46988.00461,36161.87321,50917.40707,26505.08934,40148.45732,36441.02817,48533.82714,39239.32309,12761.69107,13210.43266,71086.43085,57567.49514,29613.18641,55234.68534,34710.20342,75948.78879,66082.29538,89903.05697
BRAEBURN,56326.16766,67271.85174,59806.28123,86808.14431,33962.71862,80169.59648,85898.93867,77309.57008,73600.38863,49325.93696,69398.6349,76057.26498,87360.32248,104197.948,52157.06139,57250.65404,76075.01039,68918.82687,65703.44624,47550.45357,52186.05836,98383.02679,51080.71279,110552.1108,92000.34358,53678.22448,67239.82229,59245.02162,85852.68612,68867.01809,83877.02792,102519.3163,76552.39184,81755.33904,84403.53541,102872.4362,102506.6723,104114.5585,131390.3254,180579.0936,183484.9562,64274.83802,58743.4709,13440.07661,14412.86904,38217.12938,22958.21445,114261.3766,55386.74299,15758.25788,44304.71398,49924.29806,28192.58454,75904.17865,139718.4722,15379.80005,25016.97965,0,32340.51072,58653.23691,40052.80517,52918.01838,81042.15439,85427.95383,41828.59232,16795.39269,51512.63065,67434.26687,81131.42406,39973.93044,26241.67129,50895.90083,69734.69932,31368.07485,55500.83738,22385.24347,64309.90998,53043.77245,30051.92321,14364.37879,92583.91384,75442.6603,35887.75216,35701.43298,46082.43535,55581.18818,53089.62394,69471.32625
SOUTH MAIN,38587.214,45128.95259,40665.90091,61014.80818,40471.35171,86296.29417,55565.78952,46162.33212,105914.2313,38895.81301,49774.87387,54656.98178,62020.62332,77500.03154,46866.96258,45762.03401,58011.10923,41526.3625,50056.00143,54561.94784,69222.38959,74279.05923,62011.33658,88077.6506,71318.81013,61165.6325,58608.62031,61483.83867,69165.75955,83043.71849,70668.48925,84449.49674,74771.77388,74729.17609,80428.90542,89737.09501,110434.6231,102426.7773,121346.8496,168335.5403,170813.8541,76642.99554,75515.48106,42417.98204,45571.07879,39425.2918,35585.38885,83641.07551,27497.46211,40918.74879,25426.73787,19732.113,59850.99404,47279.08346,110061.1831,22715.54661,11019.62266,32340.51072,0,28342.64344,12252.73574,22302.48681,51169.18594,54761.56239,17708.25131,26759.68804,23298.09079,39019.78283,52886.372,16963.58102,55448.96964,29094.02794,43328.17094,23383.26492,33190.01854,44683.17766,41341.64188,32635.62643,11089.05758,20578.88025,60582.91253,50030.44691,27795.57003,64055.74301,28934.23314,84636.87369,74469.44906,98596.61719
SOUTH PARK,41238.367,34496.56198,34353.99134,37265.9415,55995.52203,97914.26965,29069.51258,20214.61153,131793.4332,50999.65561,40914.23365,41026.1414,43333.59043,57467.73779,58721.38038,53788.65665,54165.40549,22045.72928,49310.92798,68296.1293,86357.62215,57981.68941,78146.64697,70243.97203,58474.87019,78874.12924,62741.2077,73740.24658,59669.46109,98040.89833,66904.16999,71057.87895,84619.78402,79914.64264,87200.53988,82012.20608,122999.6091,107664.2148,120624.396,158124.8946,160439.9682,91419.35206,97687.82764,65046.72846,70545.19797,62772.66942,57010.76051,57223.71541,22235.77599,68678.9468,49604.05542,15757.39619,85658.78892,24524.086,83835.95446,47665.0833,36747.81178,58653.23691,28342.64344,0,22370.93048,14228.85598,24669.46534,33095.74424,27893.10286,52887.04733,21592.13753,17594.69183,30383.15557,34145.29494,77493.42091,30848.48514,25441.67434,41092.29354,24908.83659,63577.2307,28485.09511,34194.15488,34487.03296,46615.1291,35062.53477,32810.48493,44201.78012,84442.38645,36591.17625,105291.0797,93576.78652,119045.738
ASTRODOME AREA,29323.18407,32982.87929,28840.80424,48888.29162,39550.06738,84112.73183,51438.98629,42145.62936,112650.0063,36599.53687,40320.82757,45174.71004,49849.98198,68800.10958,44565.89436,41137.72282,47385.37526,39100.80458,43776.37047,52982.92655,68647.35704,65070.05543,61003.48088,75824.91994,59162.18244,60724.7053,52687.64153,59410.99157,60260.4094,82070.76927,64416.40968,74998.48134,71988.77016,71284.25563,74864.68133,82253.89687,108602.3364,99140.69303,115761.324,160456.3346,162880.7852,75567.52587,77441.29265,45692.87185,51731.52319,51527.55204,44320.79036,79549.4163,26237.95416,51099.9204,35023.56777,16272.20191,67310.6347,35864.53114,106120.5242,31310.33078,19745.05122,40052.80517,12252.73574,22370.93048,0,15969.49317,41067.13643,48729.13569,9320.578886,30591.60969,14131.53709,27832.62919,42124.6471,12655.80154,58187.85537,17599.57128,31186.1104,21786.04032,21288.99593,44859.10279,29183.50243,22755.14694,12606.46942,28816.84035,56537.45598,37823.32957,26651.86999,65387.44788,22184.142,86261.54068,74879.24357,100093.4457
GREATER OST / SOUTH UNION,27399.96424,26677.98977,24960.98054,39873.40569,46797.41804,88631.77047,40138.0451,27636.86434,124099.5439,41621.3479,31721.94304,35377.37561,41287.54036,55209.0979,49364.34007,44509.87734,42306.87102,35147.15923,42335.8534,58916.796,76502.16081,54103.96239,67757.49047,67910.07366,52292.18328,66275.02304,54321.94593,64384.27738,52103.09064,88699.20128,60029.48869,65585.46059,75514.42814,72654.01525,75134.59141,75693.30269,113660.42,100698.7909,113783.707,152397.9885,154742.7566,82067.97669,86557.32719,57524.7682,67044.56202,59214.77322,57878.29397,65813.94339,29543.38606,61088.79776,43453.97946,18992.41362,77978.03881,26115.11861,93255.02506,44530.12781,32769.15161,52918.01838,22302.48681,14228.85598,15969.49317,0,30356.32847,34492.82362,19311.35812,44456.15113,9672.811739,18054.42673,31714.05415,23666.25449,70076.04662,19661.22895,22651.54232,30420.29292,15292.09231,55480.88633,22220.7431,20902.04107,27464.27092,38960.98975,43051.04841,29543.74768,33353.04325,76630.67468,24386.21653,97386.22078,85334.34706,111016.6264
PARK PLACE,43809.53501,31609.8561,37126.14344,24105.29936,72543.347,105963.6074,31564.55825,17850.52011,153587.2057,62788.03216,39786.00642,33425.22793,34162.74667,38156.06606,69434.1938,63553.44676,45578.69776,42807.4302,52952.85624,80717.55713,100483.098,43331.8989,90424.20622,49587.11691,44681.55608,84102.08967,67228.25752,83782.11573,53334.6688,110581.3674,66739.78492,60474.96241,91150.79078,82341.17584,85270.89222,75295.92123,131543.2704,108683.1004,118320.2287,147138.9796,149275.9843,103859.1631,105443.2626,86012.0916,89436.75557,86651.01128,79549.19608,49890.20041,46635.34983,91443.9923,72413.78984,39978.24093,108212.1617,7931.727031,75488.97285,70441.04103,58806.99889,81042.15439,51169.18594,24669.46534,41067.13643,30356.32847,0,12060.31225,40715.47761,67580.53241,31612.53191,19658.47937,10618.9589,43407.89742,97906.7119,40571.86912,16986.50255,56067.87991,30820.92232,82544.98099,26470.93762,38819.64613,51065.55098,69280.51374,24657.66282,19451.17323,58067.84831,103874.5123,44888.60059,124454.3999,111983.4199,137883.8298
MEADOWBROOK / ALLENDALE,55634.34516,36907.24744,46462.93531,26786.0113,78056.61743,109158.8037,25333.84095,20200.84161,158482.5539,67835.7134,43658.96838,33477.14921,36717.43406,34486.33589,74069.29915,68042.29937,53642.65728,40218.37928,55144.21031,85814.62277,106434.1449,50815.30096,97954.08766,57652.28512,54728.53493,95083.96935,70917.29879,88011.64903,56441.98413,115329.8554,67923.23609,58079.66483,93876.45558,83955.73257,95987.92136,74623.84679,134835.2072,109836.8206,118662.9982,141744.7961,143785.308,108596.5579,116889.3942,91125.0037,99348.22097,87951.78528,89869.39468,37946.16835,46666.81196,95195.38906,74581.60547,41422.40423,112369.5357,19872.21341,63437.11445,77459.52332,65656.77147,85427.95383,54761.56239,33095.74424,48729.13569,34492.82362,12060.31225,0,51889.55606,77116.12081,36615.62433,25058.57085,20105.66744,54837.77091,103157.6355,51887.68632,26522.72434,62440.64772,37114.6087,87999.42462,36627.3638,50554.93784,60148.66678,73294.08597,24029.98131,27569.14044,63970.11964,109298.3458,55049.81645,129931.7831,117538.6551,143409.0449
MEDICAL CENTER AREA,20984.65709,28280.97122,22974.18539,45558.46668,37688.46563,78865.9694,56476.16686,46251.04317,114025.0568,31877.21859,36631.17918,42012.21019,46312.05385,68126.76707,39593.2647,34751.58789,43115.50784,46840.49315,36898.98946,49272.6327,67420.69386,63370.69559,58317.19711,71381.24029,54348.4665,52459.65095,45191.73904,54612.94229,55790.08781,79172.80088,57593.31621,71035.93922,65859.13037,63698.2265,66189.78434,76425.06841,103884.9712,91689.0363,108293.3188,155001.2029,157473.4111,72517.55438,72522.94494,46712.77392,50845.82857,57037.00997,46070.52512,83960.42408,35534.31351,53150.79009,40106.89423,25160.26133,69117.94459,35680.23935,111404.5377,35451.19268,24462.0902,41828.59232,17708.25131,27893.10286,9320.578886,19311.35812,40715.47761,51889.55606,0,28518.11728,15802.38314,29580.34722,43564.57234,8581.983973,59020.85413,11800.26293,30194.45881,19088.97383,15699.30943,45149.61434,24248.42783,14927.41986,12876.93024,30908.48554,60700.09323,34224.48703,24291.94233,65919.28567,14402.71087,86775.07084,75176.68684,100550.9637
GULFTON,39631.05914,50811.15585,43068.50674,70243.15697,21115.78044,69093.90127,81705.06725,71518.0082,86483.53136,33845.57698,54348.28162,62005.91116,70634.04185,90729.05149,37189.98703,41174.58372,61004.8649,67242.37659,49169.90787,36354.21953,45467.39814,84003.80306,40709.47403,93797.06378,75312.26183,44477.22183,52311.88225,44813.5116,70033.23136,60889.48793,67808.02796,87042.62396,62337.70342,66103.87751,70712.72769,86798.34798,91928.66262,90165.35622,115596.4541,164604.1901,167420.8173,55065.33831,53774.96615,19955.15898,29126.4939,45372.12097,35175.39789,109225.4221,53302.14739,29486.03785,45411.40492,46181.82134,43873.28233,61573.07303,136519.9657,22300.18268,18686.14886,16795.39269,26759.68804,52887.04733,30591.60969,44456.15113,67580.53241,77116.12081,28518.11728,0,41223.85863,54925.67322,68809.6464,25609.20104,30504.10983,34447.45548,55418.12129,16535.55126,40693.25264,18246.69877,47538.87551,36250.21233,18462.4773,13993.10728,85957.09063,59087.39226,20090.83794,37729.05267,29307.48069,58594.62748,47710.95271,72481.86277
MACGREGOR,20991.42306,22020.01229,18324.72016,38151.123,42071.63522,79901.57863,46932.92087,33001.70852,121974.7865,33690.97492,30524.54486,34337.95915,39025.23768,54872.72636,41114.31559,35858.06984,36509.80429,42638.44455,34368.2849,51351.19968,70484.44612,51903.50993,62021.12372,64787.99463,48161.08233,60313.79138,44708.4542,56061.75671,50909.62206,81429.88277,55078.42619,64559.11598,66377.61931,62984.37123,65663.84452,73409.71518,105151.7882,91029.49487,106318.1498,151300.5084,153651.2401,74741.83657,81246.21408,54515.44146,65784.19621,62546.17162,58164.97301,71184.48893,36128.22387,60887.56825,46072.35349,25528.04916,77043.43478,26148.23259,98443.64493,44654.58553,32846.17518,51512.63065,23298.09079,21592.13753,14131.53709,9672.811739,31612.53191,36615.62433,15802.38314,41223.85863,0,17978.25166,31387.77768,18589.08593,66664.51682,15628.8746,20503.02341,26156.26208,10475.85935,51985.98524,18215.34995,15179.74793,25938.39638,38601.41297,48393.86752,26944.78991,27728.11856,73234.31686,19082.39275,93925.45742,81507.00451,107422.5195
GULFGATE RIVERVIEW / PINE VALLEY,33816.05498,16902.90862,24665.97021,28280.86176,55112.88291,86889.92537,37982.6227,20382.28828,137887.5992,43137.00005,25946.68435,30241.45259,32539.82681,47476.28287,49802.26304,43969.2804,36902.93982,39633.81576,35484.23467,61081.50409,84240.45067,48122.56766,75764.81494,53510.32628,43125.88133,73371.14743,50440.27773,64257.69243,46307.11291,92374.43538,53171.45909,60391.00917,72404.74109,66089.76339,75586.32295,69443.87123,114245.5666,93798.65969,106883.7638,146745.0617,149120.8803,84202.64214,94862.04156,70652.96537,78337.70401,75541.58022,68038.94931,58412.39052,38720.23614,78860.78304,60667.42355,30095.08282,94681.68404,12587.23902,85028.32214,58357.18559,46688.75944,67434.26687,39019.78283,17594.69183,27832.62919,18054.42673,19658.47937,25058.57085,29580.34722,54925.67322,17978.25166,0,17138.54233,32479.29809,80949.40842,29536.8437,8745.409758,40069.56062,14759.72482,64696.64448,15212.79448,28610.62883,38606.82759,56577.70898,38933.23813,16531.63718,41617.89146,86051.6198,32794.60596,106306.3792,93497.04965,119484.8065
HARRISBURG / MANCHESTER,43574.94012,24440.56035,34148.00446,17265.83974,70015.43949,98661.59579,42121.4765,26768.96732,152713.4008,57536.24013,31868.01722,26223.51681,27192.7172,30960.53614,63574.79731,57509.97815,37793.15567,51643.77038,44989.64969,75500.27335,95784.91148,36012.1382,86289.23638,39894.79148,37628.92914,81692.40755,59380.23793,77389.67108,45767.56295,104830.6479,58973.41037,53342.30122,83553.49862,74548.93766,78590.56595,68271.59806,124215.3959,100911.6132,110797.7935,139767.7201,141922.0703,98097.43733,104566.4752,85024.08412,93846.45582,89982.77219,84749.2373,56634.04416,52458.03579,92195.64723,74917.91626,44383.47422,108419.6626,8983.505099,79020.36188,72259.04801,60574.26351,81131.42406,52886.372,30383.15557,42124.6471,31714.05415,10618.9589,20105.66744,43564.57234,68809.6464,31387.77768,17138.54233,0,44994.52099,96204.06813,42156.75461,13391.95284,54125.28592,28346.59761,80205.90514,23535.94605,39002.43483,53976.00004,69908.06642,30721.67284,11661.98339,54617.87321,101574.1188,44522.09905,121902.6776,109084.1276,135079.8178
