,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
FORT BEND HOUSTON,64798.80766,71029.57084,66690.34419,84710.37253,50148.19357,92228.1229,59007.46474,59143.28121,68695.44761,62159.43998,75520.54238,78710.37097,86968.20365,98009.37101,71158.15979,72940.21482,84816.12578,42886.46501,77902.32903,69132.71267,79321.42239,99451.06,70909.2477,113451.4372,97135.68046,81928.54773,84238.65477,79682.44551,94837.81656,89169.7088,97412.46661,107876.9397,91120.71497,93649.97767,105342.2114,110635.5384,126367.1154,120519.9724,141204.7989,183647.4003,166861.854,85825.89372,89678.8007,34390.98052,31875.62246,0,9980.988539,78419.4141,32761.00014,16022.13767,14123.99159,34833.48966,35092.47255,71087.85349,98755.58738,16853.69111,23968.97559,31171.45698,29571.18442,50299.0928,38240.55744,45933.78153,73695.41325,75334.42402,44055.10895,37670.7902,49787.47104,62363.0965,76730.50158,46467.1205,49521.71099,55188.9766,68363.67065,47241.8643,59240.58727,47892.78853,67180.47259,58875.60865,34602.6543,27273.68808,78394.65294,75208.27255,52078.81408,55698.59521,56498.50938,60556.81824,70972.6303,80887.25629
FONDREN GARDENS,59099.84067,67108.49396,61760.10862,83555.12531,43978.1303,86352.62643,68004.61959,64149.73721,64895.08614,55194.85266,72948.49851,79093.36871,86527.77011,101399.8949,61834.80996,66069.56638,81527.2083,53779.44811,72141.12627,60907.26671,69406.24139,99997.49768,64538.53856,110368.9645,94779.88477,69362.50775,76596.63698,72151.25542,91221.36059,81700.77773,90886.81787,106223.9816,84557.48958,86675.20198,96059.44721,105939.417,116900.3954,113962.3574,134294.0109,178693.569,163515.6214,77750.62551,76422.14399,27017.59285,20443.63033,9980.988539,0,93009.87067,42554.77173,10986.90972,20550.6087,40871.4364,31388.09378,70334.4439,114301.2648,8189.32353,18048.3906,18079.40007,27819.04378,52317.47825,36348.92153,48951.66736,73559.10518,80714.74415,41258.29538,28740.66828,49426.48434,61109.28873,78203.32878,40728.52572,39521.15042,50839.88601,67150.82389,40074.48365,55607.08055,35914.07949,63391.79672,53957.56578,28333.57722,16782.05018,84656.09867,73636.35093,45105.39916,48015.33481,50444.83814,57093.30621,62748.36882,77367.5386
SOUTH BELT / ELLINGTON,75905.72746,58788.06976,66880.90925,46326.98225,92405.80574,120302.5195,11974.43774,22923.33388,135639.4759,77188.74582,65341.46165,52076.64292,56249.43342,50383.89627,91558.62168,80915.08981,74062.07299,31679.37668,75803.77909,101051.2168,124575.3853,68774.36182,116223.8945,73337.01204,74425.71229,115261.3168,92642.6042,96963.11457,76132.26787,133338.9792,84308.80269,75395.47851,107211.2866,91519.81855,117522.4204,90911.28196,156583.3104,123495.525,125539.8966,148794.2431,123114.0783,121884.7486,135656.6805,97459.97577,108837.1421,78419.4141,93009.87067,0,41846.50665,94832.28869,59091.58101,46202.58547,114975.2314,41647.23232,12319.76128,84771.04972,75850.20827,95947.02793,65705.22223,39387.449,61691.18143,49374.68046,34089.96834,22391.99177,66818.45317,91843.37292,55133.39806,42757.73385,40379.84841,72542.66024,114175.3349,68615.15337,48090.06735,79279.45072,56277.40176,96581.99307,57547.74523,70056.26888,73742.60309,82792.12991,11898.22538,48867.01647,81824.53412,116537.821,73643.27164,114148.2015,119119.0071,138136.988
SOUTH ACRES / CRESTMONT PARK,45071.0444,41697.46263,40164.48868,45312.49721,53605.81683,89989.9974,16551.58114,16192.91181,100014.9098,48618.9713,47745.38414,44237.50558,51063.3588,60729.80585,59616.41219,55866.36994,60141.85055,5245.014009,53706.78811,67544.00449,85071.14892,65554.37545,76747.82353,78023.4278,65746.217,79199.81673,67778.44931,71064.72573,66721.6563,96061.27667,72486.71062,74173.70438,81953.36706,75495.78796,91511.46026,81100.97127,125442.8354,107754.0904,118199.99,152094.2266,132871.6258,87330.80342,95168.26951,51718.82457,58308.78172,32761.00014,42554.77173,41846.50665,0,44905.69494,14653.96772,4873.409339,66686.61771,32554.63471,64394.13321,34055.99967,27527.70548,46145.44652,20300.63988,8565.787856,19018.23638,19133.66843,32622.8734,33064.4615,27475.25037,44588.70406,26522.33464,25134.99155,38320.69891,30826.55952,67444.60178,33078.23618,33269.25902,40405.41902,31636.70265,55628.98602,35459.82545,38412.86527,28509.95722,35006.07605,35378.50413,40623.13286,44840.13954,74233.04362,39020.9994,81720.75919,82582.33722,102574.6088
BRAYS OAKS,56177.24091,65914.76792,59332.92946,84384.42588,30745.0754,71989.54506,69598.31286,64597.39491,47228.01379,44300.12499,68692.85701,74511.35637,85113.97324,97513.29613,55382.03812,58764.26801,75301.22601,55704.17364,66060.05604,49261.01238,55447.36812,94238.02246,49356.73028,109503.9012,91485.97347,59559.93271,70312.79433,61064.47117,83452.2173,66242.25108,80401.29768,98696.0418,71686.45923,76246.29027,88573.959,96398.17137,102935.5727,100382.9605,122303.0164,168142.7173,154577.6483,63878.91787,65065.7765,11033.48179,7201.905811,16022.13767,10986.90972,94832.28869,44905.69494,0,22091.70582,43639.9204,13996.82579,72321.70875,116713.4475,8412.360567,19341.43989,7116.264904,26572.89835,54200.82651,36585.4446,47015.7585,76933.36653,80671.94672,38931.75818,18669.23432,46537.63005,64340.57834,77738.09288,37266.27862,24151.4581,49310.08002,66931.81764,32031.1047,53773.60037,24118.29362,62580.30749,51856.4399,26329.00618,9466.880722,86896.28026,73049.39101,34484.74822,31116.20827,45659.48468,40278.44378,47153.76323,60393.31387
CENTRAL SOUTHWEST,47809.77384,51980.5276,48086.93163,62842.23017,38087.78708,79693.77706,37950.35089,37426.55016,69520.73042,46136.115,56622.73202,58722.55227,65922.25721,75629.60682,56667.61709,55757.54912,66463.6046,25154.11822,57302.29945,56140.05356,70563.44928,79174.02378,62494.64183,92756.98721,77555.63398,70843.60611,68681.93082,66002.06204,74730.56132,80635.26827,72521.14087,83345.67284,77144.0411,72404.16914,90596.61757,87690.20305,115441.3346,98582.61209,112529.0823,149182.2263,132061.8345,74747.55392,81780.92374,31448.40535,37265.4368,14123.99159,20550.6087,59091.58101,14653.96772,22091.70582,0,13931.6833,42442.71905,49414.60303,80669.28877,14404.89432,11944.97593,27606.29916,12715.47367,28210.13337,19946.96264,26123.30667,51648.87682,53391.66751,27300.23865,29203.55717,30692.36805,40716.76619,55002.25043,27170.50557,47760.62513,37094.8005,47731.5491,34005.44403,40502.4374,38174.2841,47330.54432,41564.06322,19306.75959,18825.84757,57306.83691,54676.58067,37590.39638,52283.8635,39101.62097,57703.56387,62666.68783,78664.0277
SUNNYSIDE,33918.52579,32054.90524,29547.44072,39652.63362,41591.20247,76525.6553,21800.15048,15789.59287,95054.33458,37512.61465,37699.79112,36965.48036,43984.12623,55408.73531,47576.08743,43397.25528,49463.14214,13219.58185,42357.44722,54327.80834,73483.36016,57155.02943,65618.3765,70249.97193,56524.73952,68248.23932,56693.6054,57736.45731,56774.163,83256.80436,61431.88324,66824.07211,68755.43436,63517.57697,80366.1239,71812.78088,112775.3728,95517.25439,107498.2926,144182.2254,126230.7427,74157.73,84991.28184,46398.61929,53466.04987,34833.48966,40871.4364,46202.58547,4873.409339,43639.9204,13931.6833,0,63899.8168,26198.92448,69915.31509,30379.68947,20630.489,41842.24467,11279.42722,6084.658431,8659.716144,8062.966728,28770.62591,31728.10204,16341.8547,36840.47138,15455.95231,17554.84998,31769.95323,20514.08832,61392.6873,21884.98885,25311.2444,29505.18601,21498.14426,46389.26157,25992.39128,27265.94687,19679.82118,29882.72589,37664.34364,32512.28531,33760.91948,66548.26043,27822.41404,72778.8129,71513.5452,92898.4061
ALIEF,68195.57406,79579.62444,71770.9019,99636.1213,33964.25424,67431.02134,89554.81307,82916.93893,21729.9874,50178.63984,81141.33285,88436.23032,100062.0362,109875.1813,58700.11143,64694.03903,85288.26768,77616.59394,76804.43634,48208.40365,45834.22728,106214.5872,41452.96113,122226.3711,103465.1125,53873.87639,74454.54158,61192.44192,92632.94157,54460.91523,88113.60212,108884.4836,69951.01012,81198.22199,88776.4109,102477.1209,91913.48479,95142.90371,119508.0914,167883.4672,158778.3671,55331.6688,52817.85369,11558.83929,8922.784857,35092.47255,31388.09378,114975.2314,66686.61771,13996.82579,42442.71905,63899.8168,0,89486.00286,137312.7196,29106.61427,39671.76652,15716.48516,47052.44351,72764.90789,53949.2822,65091.02725,94833.64639,99448.56224,55531.92155,29648.92764,63451.6548,80449.16186,94573.62302,53591.22511,10664.96446,63744.68127,82956.27443,42458.93462,68310.64965,20823.06083,76967.74101,65613.0604,43934.73785,26924.07978,106891.546,88354.20287,43550.17728,17954.23448,58442.72617,25640.03296,35362.65518,37311.60514
PECAN PARK,32600.7437,16673.83357,25005.45385,12719.34541,56961.01934,80726.44114,24929.62152,10310.3672,116651.6956,43543.95956,25823.74598,18692.86046,23103.03261,29936.717,53057.90412,43367.73317,33157.30429,32850.15715,36625.58982,64552.48145,85985.63829,34669.01571,76450.09429,42771.21129,36623.97169,73400.54211,52537.99152,62098.89053,41046.10415,94344.50123,50751.88785,47002.33927,70252.71997,58827.35485,75505.37128,55811.75096,116961.5377,89713.047,94378.37544,124722.2358,104760.4724,83240.38745,93915.31266,69555.0207,79675.17048,71087.85349,70334.4439,41647.23232,32554.63471,72321.70875,49414.60303,26198.92448,89486.00286,0,63778.36144,59830.7208,48379.03092,68162.6607,37794.85787,16972.82567,29556.446,16436.06349,3133.830687,11191.23702,30002.29927,56346.67595,19047.40987,5018.509633,3657.885369,32851.36719,83363.39825,29498.85844,4748.813441,41958.86806,17743.50381,66755.26031,13525.77244,27595.83095,40911.98385,55939.87615,27420.85278,8548.020499,44130.74399,86990.48184,32510.18505,91753.99586,87579.65099,109973.3585
CLEAR LAKE,99111.20514,81111.30264,90019.87312,66254.14219,116475.9781,143164.0441,35671.38754,47565.0028,166482.7121,100087.7774,87360.5151,67941.82271,76062.45653,64768.80292,114794.1631,103568.9674,94420.05167,52510.89136,98115.64336,124693.9841,148428.7775,86261.10415,140043.7056,88685.77178,94067.07226,138564.2604,114705.1398,119494.5987,95921.38458,157042.8425,105149.8174,94108.16807,129449.4006,111713.9853,139281.0862,109847.8081,179055.7305,144994.7725,137345.9144,162060.9449,125788.2908,145199.118,159408.3696,120959.5253,131514.9916,98755.58738,114301.2648,12319.76128,64394.13321,116713.4475,80669.28877,69915.31509,137312.7196,63778.36144,0,107222.4717,99441.33642,119074.8497,89407.12663,63554.22837,85611.74494,73132.27266,56394.47795,44459.1079,90954.64199,115521.6593,78541.86725,65551.12479,60926.98679,96409.47489,137776.9761,92554.48279,70191.49432,103256.5718,79615.05959,120550.5802,80480.29241,93549.8467,97763.89507,106453.7008,32458.82419,70316.78875,105628.1543,140368.2144,97315.49695,145625.8378,143126.2396,164901.753
WESTBURY,46562.7676,55258.36426,49410.87034,72718.84767,32265.98548,74860.37993,59420.98753,53174.82144,62338.07852,41286.91422,58506.52946,65045.07551,73575.50698,87573.30824,49418.1871,51953.02034,66745.61858,45546.3226,57410.09606,49378.25795,58170.55475,85568.76337,53268.38447,98800.26155,81233.08409,59369.39693,63416.06363,59536.16354,76451.87982,70433.15389,76328.80237,91526.82369,71712.18248,72659.33556,83593.86537,91186.7616,105597.8191,101060.6854,120205.2633,164034.3375,148810.5028,66497.0623,68096.68626,16892.06872,18490.95758,16853.69111,8189.32353,84771.04972,34055.99967,8412.360567,14404.89432,30379.68947,29106.61427,59830.7208,107222.4717,0,6107.813629,10214.74617,14798.09391,41527.64661,24212.71458,36097.1407,64085.55152,69227.08418,27549.23182,17199.41505,35315.11787,51808.75237,65494.83073,26125.93823,30921.8978,38758.88859,55076.19985,25825.34506,43015.32699,25538.43738,51686.83455,41568.08458,14874.39453,4743.600244,75359.16455,61493.06082,31278.76637,38843.37066,36095.44882,47304.68681,51898.48453,68615.02442
WILLOW MEADOWS / WILLOWBEND AREA,36314.58155,44117.15224,38808.48751,61212.89498,27177.74045,68341.94268,51013.20043,41980.10587,71659.69543,32948.19172,47875.37673,53643.28836,62088.6831,75922.68233,42452.57189,43421.97002,56759.80215,38699.28369,48362.78932,43406.03134,57696.502,74371.31348,50193.23834,87521.08944,70223.55077,56376.61773,55177.34562,51998.31924,66608.08548,69243.75902,67465.54461,81040.98634,63961.44215,64129.22591,76566.30899,81886.80751,101790.8958,93171.43739,111582.4776,154857.5374,138971.927,62344.82759,67523.98897,22921.71065,27999.93799,23968.97559,18048.3906,75850.20827,27527.70548,19341.43989,11944.97593,20630.489,39671.76652,48379.03092,99441.33642,6107.813629,0,17581.60715,4219.670385,30667.24911,12823.125,24317.147,52832.03901,57683.29687,16338.96117,14384.43268,23880.01882,40391.0527,53870.77303,16587.22906,38280.24827,27812.28243,43581.43477,19129.86527,31918.44888,26201.37048,40454.75031,30812.57713,4749.564636,5792.275016,65297.97276,50015.49829,23032.79116,44666.98062,26562.32348,52027.3447,53825.17326,73109.91799
BRAEBURN,49064.05274,59864.28692,52508.14372,79251.40549,23078.92914,65100.45966,70689.00635,62496.51959,48862.67268,36608.74407,62076.79836,69110.22427,79839.07236,92318.29547,45288.38472,49571.30073,67435.53939,57513.88576,58526.62122,39737.00639,47479.37284,88424.99693,43397.95866,103200.8405,84715.67196,49263.21809,60391.68808,51767.96629,76324.98308,59779.68662,73483.38642,92353.21763,64033.72238,67683.05315,78027.45062,89637.99545,95603.84234,93400.20759,115233.8182,161094.7272,147918.1088,56491.923,55974.55159,5725.576741,6255.055412,31171.45698,18079.40007,95947.02793,46145.44652,7116.264904,27606.29916,41842.24467,15716.48516,68162.6607,119074.8497,10214.74617,17581.60715,0,24938.23398,51121.10187,32296.57072,44238.55774,73263.40668,77963.39844,34118.04297,9665.69227,42024.02599,59812.94924,73402.59584,32279.12553,18140.92586,43440.2215,62074.42685,23405.68725,48033.8952,14582.83168,56846.04871,45638.21643,22284.96243,4955.65626,85727.1284,67884.72038,26931.31261,26196.85827,38757.11436,34837.6828,40385.53011,56095.58437
SOUTH MAIN,29759.70919,35148.12682,30973.01311,50991.14479,31079.04543,68874.61448,41048.98315,31195.87186,79671.19444,30640.99561,40387.09833,44359.95436,51979.38943,65994.67914,40253.07806,39038.91712,49536.35182,30352.42486,41540.59681,45306.80036,62322.75797,65461.8896,53954.53384,77950.44179,61673.76217,57535.10809,51343.06084,50921.79841,59390.27925,73267.23433,61102.36239,73236.05442,62500.62428,59786.30673,73940.91931,74779.22807,103670.22,90673.4033,106395.2889,147923.2774,131585.9528,64971.6799,71140.38462,31123.6007,37573.23149,29571.18442,27819.04378,65705.22223,20300.63988,26572.89835,12715.47367,11279.42722,47052.44351,37794.85787,89407.12663,14798.09391,4219.670385,24938.23398,0,20126.06755,2997.962815,13560.98545,42259.84361,46702.23952,9134.547492,21203.73129,15254.35367,29818.80351,43306.51901,10186.27081,46792.17394,19323.58668,33328.13641,19125.03901,23401.95929,34202.16245,31360.36682,23457.50112,4579.296115,13695.97338,54870.34684,39968.65094,23555.01831,53422.1826,21400.14963,60637.30317,60319.96725,81113.43271
SOUTH PARK,33520.91475,25914.76993,26258.91181,29948.6157,47482.55215,79851.53935,16174.17622,7485.88079,102546.0593,38718.11649,32299.0231,29095.08936,35887.32065,46561.84788,49636.83548,44311.96711,45437.6302,12474.14657,39923.85493,58994.58752,78795.92383,49531.47616,70570.38609,62081.10769,49854.18782,71117.95524,54698.1684,60661.18039,51017.60045,88425.82317,57424.55325,59308.08488,71091.75465,62588.52267,79396.03352,65699.11387,115775.6898,94687.81191,102878.7699,137107.7976,118533.2392,78750.30251,90097.22639,54012.64078,64732.11776,50299.0928,52317.47825,39387.449,8565.787856,54200.82651,28210.13337,6084.658431,72764.90789,16972.82567,63554.22837,41527.64661,30667.24911,51121.10187,20126.06755,0,15967.42823,6630.142924,18075.31197,24097.58398,20623.32622,45595.68536,13886.92104,9422.633315,22705.71553,26582.39482,68835.99823,23231.31283,17345.04761,33542.59937,16489.60362,53419.03819,19957.70393,26525.17571,27603.55077,38581.07394,28623.42261,24651.35367,36551.18735,73750.83742,28883.09027,79714.22674,77807.90279,99516.11203
ASTRODOME AREA,22961.92311,27121.71165,23076.86545,42590.44438,30410.82153,66499.51358,37454.07453,26632.41235,83266.78596,26063.43252,31494.35584,35310.84163,43613.62038,57184.44197,36240.42735,35190.63156,41279.62978,28326.60423,35315.90687,43693.3636,61636.34256,56108.2814,53064.03636,69593.718,53159.18588,54576.29324,46016.0023,48152.12048,50799.89304,72337.52042,54844.94079,63846.85042,59505.00049,55755.91944,69203.23282,66698.78617,101689.2941,87239.33545,100884.4105,139706.6342,122911.4861,63484.24376,71198.24484,34700.46258,45358.16329,38240.55744,36348.92153,61691.18143,19018.23638,36585.4446,19946.96264,8659.716144,53949.2822,29556.446,85611.74494,24212.71458,12823.125,32296.57072,2997.962815,15967.42823,0,7550.071939,34212.22463,41283.73062,3427.187552,25071.69198,6295.759409,21565.28,35470.4767,6834.292575,49523.04675,11810.47851,25054.60764,15838.54674,15447.33891,34616.30926,23205.06089,16503.17153,6939.22751,20190.59809,50806.09198,31644.81416,20501.32791,54690.57046,16070.44416,60998.07592,60054.79239,81283.61902
GREATER OST / SOUTH UNION,23086.02074,19168.87977,19041.94164,30010.63437,38529.80229,70630.93469,27948.53611,12874.60941,94940.92078,29457.43653,24838.73688,25239.39028,31813.10486,43855.38242,40348.06894,36239.3738,36630.64423,26185.36454,32989.86648,49633.44752,69200.2008,45107.88456,60151.78582,58662.62654,43917.96857,60234.27818,46843.61942,51577.23175,43751.24534,79094.37172,50675.44206,53955.32548,62280.42348,55419.1833,70841.78141,59500.97019,106457.6588,87768.39791,96291.93511,131476.2012,113425.8147,69386.08529,79562.0129,46440.6465,58371.2617,45933.78153,48951.66736,49374.68046,19133.66843,47015.7585,26123.30667,8062.966728,65091.02725,16436.06349,73132.27266,36097.1407,24317.147,44238.55774,13560.98545,6630.142924,7550.071939,0,21083.77628,25823.67398,11046.29644,36233.4827,3916.302402,8371.962909,21974.61826,16361.71663,61352.95607,12928.51703,13557.34768,23153.05884,8680.369935,45601.53479,13495.32335,16345.6877,18909.65953,30879.43488,36571.22082,20477.05681,26330.54274,66012.53795,18416.42744,71534.77137,69005.82208,90943.25195
PARK PLACE,38971.38842,23316.58093,31914.90528,14136.20023,63749.9161,87651.89917,18828.88425,7865.386733,122898.3979,50575.25384,31772.62146,23268.70133,25446.5705,29142.18069,60143.79334,50253.04688,38288.74356,29755.23643,43112.93127,71594.83923,92997.01035,35674.8549,83485.87741,44392.13802,39320.9681,80483.45275,59226.42439,69069.46798,45186.6128,101410.3691,55670.90153,49064.88449,76984.63629,64742.22211,81532.23992,58963.4278,123844.2813,94996.59783,97944.87157,125988.5759,104572.3692,90302.22549,100412.543,75292.17804,84322.82068,73695.41325,73559.10518,34089.96834,32622.8734,76933.36653,51648.87682,28770.62591,94833.64639,3133.830687,56394.47795,64085.55152,52832.03901,73263.40668,42259.84361,18075.31197,34212.22463,21083.77628,0,5170.328523,35702.34736,62262.65069,25228.28522,10802.60209,5380.333818,39024.05329,89461.28222,35472.25969,11378.99627,48490.06167,24679.71827,73050.89791,20158.75249,33932.34375,46190.25961,60944.06836,19858.10783,13691.12877,50953.89568,93386.6783,39445.05694,98364.48405,94465.00363,116788.8354
MEADOWBROOK / ALLENDALE,47467.55302,28073.73545,38170.47412,14469.42352,69639.34018,91150.30614,13192.99466,8781.105119,128158.8975,55867.85103,33941.85039,24583.50677,24950.76085,23646.53277,64920.89248,53916.95606,42109.52295,26406.64032,45617.74615,76736.85623,98440.19438,38208.8009,89827.77211,45195.37922,42651.285,86491.47935,61916.5342,73102.53455,45718.4301,106318.369,56600.43221,46639.42657,79802.78424,66422.79244,85785.8496,59540.50522,126781.2498,96049.53456,97441.81592,120998.6794,98179.49313,94903.22082,108647.6582,80313.72645,92019.04729,75334.42402,80714.74415,22391.99177,33064.4615,80671.94672,53391.66751,31728.10204,99448.56224,11191.23702,44459.1079,69227.08418,57683.29687,77963.39844,46702.23952,24097.58398,41283.73062,25823.67398,5170.328523,0,44165.43858,69447.76006,30642.49573,16275.01913,8413.431971,47037.46515,94658.66561,44014.8742,17447.65325,54690.41162,30288.34343,78380.80387,28079.10788,42511.48575,52787.09039,65303.7624,12891.0325,16964.442,56623.88614,98765.23379,47151.88153,103862.6093,100130.1845,122424.9868
MEDICAL CENTER AREA,15589.06592,21004.19959,16342.7837,39731.25255,29264.3891,60912.04195,43483.85024,30610.05316,84133.78055,19987.61521,27273.80737,33902.22589,40599.83761,56356.57081,30598.55413,27537.85738,36157.16673,36389.85404,28361.9638,40039.61199,60046.86664,53966.95697,50874.25783,64247.53315,48803.84564,49330.16356,38173.16466,41986.28576,46029.07519,69636.10413,48038.76152,60404.75618,52788.67741,47839.3049,61755.59752,61414.16935,96687.50523,79567.36056,93697.12047,134538.2195,118462.4338,59740.46016,67690.56907,35872.08366,46655.60804,44055.10895,41258.29538,66818.45317,27475.25037,38931.75818,27300.23865,16341.8547,55531.92155,30002.29927,90954.64199,27549.23182,16338.96117,34118.04297,9134.547492,20623.32622,3427.187552,11046.29644,35702.34736,44165.43858,0,23203.73631,5522.787876,20108.72467,36880.19975,2695.510797,50415.68157,4830.310583,23811.29217,13058.5192,9913.923694,34986.49981,17123.12582,9107.176633,7498.634309,22157.71073,55164.50346,29145.04206,17086.01041,55244.45542,8539.442647,61318.48935,59846.31299,81365.95373
GULFTON,33827.62119,45155.73273,37373.27065,65377.11932,10751.32974,52968.01396,67219.15884,55758.93407,55801.04826,20910.65413,46874.94306,55219.08562,65759.19424,79011.37981,29681.55959,33674.33971,51738.3414,55646.72545,42950.68665,27658.56199,39359.15912,73840.65896,32723.71666,88012.2708,69348.41973,37578.7864,44744.99716,37536.26524,60672.13856,51162.65114,57437.21253,76893.10978,49588.79468,51946.48635,63056.50306,73613.70976,85079.74417,79002.29176,99610.85763,145113.4213,132070.7967,45606.88623,47691.19981,9170.366947,20213.06753,37670.7902,28740.66828,91843.37292,44588.70406,18669.23432,29203.55717,36840.47138,29648.92764,56346.67595,115521.6593,17199.41505,14384.43268,9665.69227,21203.73129,45595.68536,25071.69198,36233.4827,62262.65069,69447.76006,23203.73631,0,30889.38048,46400.48843,62116.56234,20363.81174,21988.6696,29502.50069,49109.93472,8559.007218,34044.43654,8038.499267,42594.00605,31195.77769,13154.23446,7450.778898,80416.62151,54157.58011,11051.44929,27112.9253,23977.89082,34029.97577,35341.97272,54953.68083
MACGREGOR,16120.30151,14171.08546,11754.36605,29826.3583,33313.10059,61765.10964,34433.60499,18629.22167,91748.08324,21426.61008,22271.91078,22868.23085,30631.69503,43447.04483,31852.72402,26749.27612,31651.85419,33678.85442,25845.58742,42196.84671,62882.77765,43575.92194,53548.22255,56173.24412,41466.82355,53041.02944,38099.03747,42601.33614,41660.72295,72016.45583,45509.42921,52961.48835,52962.53847,46609.16819,62242.1878,57738.65884,97822.75943,78647.4355,91473.95844,130101.2118,112406.9388,61666.26113,72525.86643,43749.29873,55473.0891,49787.47104,49426.48434,55133.39806,26522.33464,46537.63005,30692.36805,15455.95231,63451.6548,19047.40987,78541.86725,35315.11787,23880.01882,42024.02599,15254.35367,13886.92104,6295.759409,3916.302402,25228.28522,30642.49573,5522.787876,30889.38048,0,9978.960623,23883.19795,9521.318904,58107.85505,5867.328018,12450.03639,17983.24353,3082.311648,42150.75332,9794.870509,9385.183371,16061.53107,29923.16892,41917.59713,18607.56679,20446.72505,62576.40234,11188.6404,67871.83031,63925.34545,86265.59633
GULFGATE RIVERVIEW / PINE VALLEY,25297.09521,11826.97031,16310.12608,18918.99327,45600.01067,69831.80045,24819.64114,9006.057697,105715.946,31058.14528,18582.16999,19001.05537,26553.00183,37052.11102,40946.57011,31382.5126,31619.1902,28985.75039,26631.59279,51981.44321,74975.13802,39734.41291,66515.62306,49089.42161,37371.59324,64690.01616,43685.1729,49716.21691,37425.08807,83291.07917,43901.89117,48945.68286,58450.78426,48776.12514,68853.78339,53423.26406,106444.4308,80833.33175,89729.95409,125927.7884,108428.2659,71362.01382,85724.64017,60018.49694,70222.46569,62363.0965,61109.28873,42757.73385,25134.99155,64340.57834,40716.76619,17554.84998,80449.16186,5018.509633,65551.12479,51808.75237,40391.0527,59812.94924,29818.80351,9422.633315,21565.28,8371.962909,10802.60209,16275.01913,20108.72467,46400.48843,9978.960623,0,10995.61219,23151.36854,72850.55993,19956.81158,4115.248374,30799.98423,6117.13782,55920.27988,7452.856124,19639.78074,32605.48419,47778.5543,28712.22898,11047.25019,32252.20323,75803.05724,23608.78616,80104.40594,75422.42461,97837.62207
HARRISBURG / MANCHESTER,37261.93717,16937.41254,27838.23684,7260.509496,61783.15048,80550.34014,28528.41964,15578.715,121040.0384,45798.17936,23954.89556,15625.68096,18684.45758,22081.19047,54510.07473,43356.31985,30577.6559,39313.8302,35307.16043,66483.66894,88414.81612,28535.08888,79980.9883,35944.54253,32449.46174,75758.44842,51543.38111,62490.05579,37722.8078,95880.33214,47963.32248,42021.05876,69466.05799,56910.62098,73736.99149,51899.28873,116421.0974,87233.75577,90726.87539,118748.8917,97407.37056,84381.83589,98421.08224,74438.65207,87154.5126,76730.50158,78203.32878,40379.84841,38320.69891,77738.09288,55002.25043,31769.95323,94573.62302,3657.885369,60926.98679,65494.83073,53870.77303,73402.59584,43306.51901,22705.71553,35470.4767,21974.61826,5380.333818,8413.431971,36880.19975,62116.56234,23883.19795,10995.61219,0,38389.44199,87970.33329,35563.04845,6916.812082,46542.44213,21686.52798,71177.58787,17325.29563,32581.6657,47307.7882,61252.17316,25636.42898,5884.268407,47697.456,91261.56376,37973.48294,95677.21613,90745.22683,113170.5018
