,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
FORT BEND HOUSTON,71757.80488,78752.86989,74162.47967,92624.82423,58236.83513,99915.54963,66456.67157,66664.93942,78382.33984,66675.51267,82721.69365,86550.56495,94950.79965,104631.7337,75982.06836,77913.71136,91317.08543,49787.24146,83705.53712,73070.421,83044.90728,107447.8946,75741.65895,121452.1702,104959.6816,85477.40411,89904.63684,83771.78895,100549.1002,93014.37656,103578.8366,114670.2535,98183.24512,100838.8254,110170.058,117813.2533,129924.1725,126481.3048,150730.6617,194904.8643,196350.3827,89383.31615,93663.31404,39092.60199,38689.0449,0,15449.94839,89888.05403,39587.36778,21039.68038,24755.77754,42260.85879,42572.37022,78978.88904,109468.1837,21112.7943,28322.77368,35252.08496,33681.53089,57974.09917,45812.25771,53653.54931,81549.54075,83069.34362,51246.78546,41285.10645,56851.88448,70233.94749,84636.41424,50356.21706,54179.16349,62758.08997,76274.66749,51656.99898,66833.57328,51453.80176,74969.41829,66113.5453,39606.02346,30897.22153,85826.80357,83171.57254,56226.08439,60173.51778,61591.81829,69105.15256,74724.63643,87630.13246
FONDREN GARDENS,60999.14502,70751.39461,64724.99224,87738.83456,51996.12209,94220.34085,76371.10956,71855.64822,74586.3089,60620.6769,77685.0129,83681.87198,89928.28086,108384.3792,64728.99607,70852.85573,86039.90338,58827.95202,77201.19898,66148.17814,72530.40733,105813.8148,70482.85071,112832.1614,97914.34737,71721.83365,80442.17084,76192.71996,96685.84173,87558.79167,97041.08422,112727.8616,91780.45629,93871.53443,98476.38321,112522.3909,121336.5301,119993.113,143818.1414,189962.3644,192817.6535,82946.70745,79071.4936,31698.9841,24065.99969,15449.94839,0,104468.9519,49658.03661,15550.29746,31826.32753,46613.95044,38814.93797,73544.79541,125457.2994,11616.52459,22410.8226,20681.84225,32199.74384,55774.46276,40672.99184,55602.76634,76666.16601,85848.15593,44778.116,32317.40289,54761.40091,65311.5045,82533.30507,45327.68942,43114.3798,52994.42967,70838.36555,43910.25687,58174.27807,40135.14341,65750.03525,56142.49215,32281.14264,20896.47067,88938.91791,76377.38297,49149.57817,52763.60044,54199.49462,65509.76493,69390.59568,84121.34168
SOUTH BELT / ELLINGTON,86876.03696,69240.42698,77782.0895,55362.76101,103833.0263,131131.0381,22743.23771,33419.32003,147799.8023,87992.69703,75602.38742,59677.33158,65300.47077,56344.63752,102534.0526,91586.53403,83683.83622,42803.51349,86283.24333,112251.5389,135892.1501,77228.18216,127538.1616,80865.30285,83762.86173,126301.0028,102978.8612,107601.5058,85395.22619,144586.4114,93710.63744,84267.32065,117664.6594,100216.8139,127726.152,99950.4296,167215.5517,133556.0886,137547.3839,157631.6273,151682.4736,132944.5428,146922.3978,108897.9783,120237.6855,89888.05403,104468.9519,0,53201.04806,106231.5631,70715.13264,57608.84145,126383.1725,51971.11543,24832.58337,96143.4595,87283.59719,107367.9332,77120.46095,50933.95203,73106.89817,60577.41545,44472.49653,32553.94882,78280.96114,103121.3309,66131.08415,53380.40418,49545.62015,83905.99506,125554.1681,79957.52954,58427.37304,90665.18358,67225.18949,107964.6648,68388.20586,81160.71829,85158.30972,94229.34563,20373.4034,58758.45883,93083.53856,127912.6841,84840.26244,128452.2564,130541.6641,149496.9474
SOUTH ACRES / CRESTMONT PARK,49441.59152,48119.22876,45471.93145,53061.41729,58704.66632,99722.73062,24244.57188,24084.1247,111167.6644,54396.18843,53730.68288,51878.31087,58307.54954,68247.95671,65421.00904,61014.65337,65427.17154,9284.475656,60420.486,73191.51816,88907.33411,72635.9695,81681.87505,85449.95987,72334.52204,83095.51356,72470.75698,78271.35995,72916.02034,102331.406,78964.20423,81109.71225,89200.2007,82736.01628,95814.83972,89080.98319,130397.6942,115491.4392,128789.2852,162970.8576,162029.8214,93252.20674,98933.34468,58666.00931,64869.38998,39587.36778,49658.03661,53201.04806,0,52660.37134,28024.91346,10266.32517,74701.74567,40362.47589,75583.25138,40712.51272,33079.54117,52304.18523,24006.33998,16061.27011,22696.05855,23924.33082,40637.55524,41085.47235,31362.89892,49588.29228,31063.30993,31992.87991,45852.28429,34516.19648,72887.91023,37303.21179,40590.79334,44235.3024,37553.37609,61230.78673,41675.71432,42906.21364,32841.51026,40206.45486,43190.52018,48047.94381,48728.05446,80349.73822,43202.75239,94837.50035,90603.99491,111912.7995
BRAYS OAKS,63701.57836,73947.20229,67029.87291,92652.63921,37909.45078,79313.64818,77711.20818,72849.58205,56848.43255,51727.32192,76509.15218,82599.64451,93354.08833,104934.1784,60771.36921,64958.82715,82460.65884,63380.85829,73389.742,53736.62414,59857.97895,102028.451,55303.01925,117540.6041,99278.0711,63754.29708,75872.90098,65730.55174,90463.83462,71953.53148,86532.82263,105868.0939,77909.29149,82338.42484,93411.46281,102754.2463,107362.4876,106240.3349,131417.6079,179650.2512,183142.7812,68130.47693,69632.20494,15732.11754,13067.2605,21039.68038,15550.29746,106231.5631,52660.37134,0,33200.69273,51822.47992,21494.76036,80601.92041,127991.2319,16659.41727,27526.01842,11346.87027,34694.89475,62428.52896,44918.78564,54873.43706,85195.54039,88911.33859,47144.93529,24407.45863,54793.51866,72688.62524,86039.47287,45438.76976,29024.64924,57305.8237,75212.80804,38360.38623,61839.38521,28500.94599,70685.84453,59751.84353,34512.57591,16319.09188,95072.79651,81293.51939,40491.30037,35814.83895,53203.88039,48564.10252,52946.56299,67054.13756
CENTRAL SOUTHWEST,56182.588,62528.02161,58166.28041,76423.48106,45667.98972,87729.86094,52587.38734,52205.86209,79568.89582,53894.2876,66622.44957,70213.52387,78497.52553,87982.89199,64434.99658,63544.28659,75611.53091,38311.88785,66201.00171,63969.22459,79470.43617,90951.24114,71522.7652,104964.6804,88621.53931,79274.033,76446.94086,73803.64305,83999.35063,89604.53861,81374.27102,94738.84247,84992.46161,80247.17381,98337.22131,96698.40069,123872.3985,106309.9126,120915.2474,160276.6136,161279.2152,83137.36808,90909.5792,40525.58674,47541.77057,24755.77754,31826.32753,70715.13264,28024.91346,33200.69273,0,28259.17023,53286.66344,62776.86699,93790.75159,23643.87012,19294.69273,36555.51119,20312.3195,42711.2966,29817.75712,37458.1927,65688.13967,67831.27993,35545.63581,37663.69252,40666.20131,54123.0828,68405.20108,35164.53966,57207.93747,46684.493,59922.58369,41865.26172,50734.675,46677.80602,58667.53449,50310.13049,26894.42474,26884.95427,71992.73726,66759.95782,45433.84506,61729.98514,47008.12156,67774.50222,71705.18351,86116.65956
SUNNYSIDE,39119.64689,39209.92772,35799.97313,46965.08089,46318.04217,86245.65435,28375.71975,22406.39526,107717.4454,42928.59387,44560.78203,45034.68097,50904.62746,62041.70422,52555.23387,48730.3486,55628.94697,18315.92322,48992.18344,60018.6248,77940.3652,64767.01871,70152.27884,78030.99807,63892.22725,73094.63983,62138.73431,64862.10147,63516.80064,89462.84841,67949.78698,73691.16643,76088.66004,70791.1109,85420.18039,79487.00296,117590.9822,102955.6777,117969.3196,155167.427,155369.0271,80096.56709,89471.8444,53943.10265,59339.8925,42260.85879,46613.95044,57608.84145,10266.32517,51822.47992,28259.17023,0,72043.49297,33724.21359,81401.7247,36031.03291,25480.66063,46837.65364,15525.76706,12308.35587,13224.98442,13768.87819,35488.55515,37224.76445,21432.4897,41872.91354,20582.19931,24869.78935,39268.45773,25128.97422,67560.09908,27008.23437,33152.08449,34408.68488,28290.50592,52785.76774,33244.89299,32534.59401,24368.0822,34795.03292,42050.54338,40087.6334,38761.75661,73608.27632,32892.18587,87175.69469,79710.26762,103636.0063
ALIEF,75194.5434,86759.44791,78831.0585,107128.0081,40267.01956,75962.5734,97194.87303,91361.12688,31900.66451,59658.74946,88101.24719,95661.97631,107477.1579,117752.3721,65739.54912,71734.93758,91909.50729,85602.04686,83514.10777,55581.42202,54996.2537,113018.3596,49695.42426,129127.2978,110253.6573,62313.82892,81227.31828,68536.41274,99177.32794,63644.5894,94651.84335,115485.4867,77819.04837,88377.63541,96396.46815,109097.1229,101156.2707,103097.595,128265.16,179941.3209,184204.5956,64429.81122,62033.95984,18230.92846,16852.88241,42572.37022,38814.93797,126383.1725,74701.74567,21494.76036,53286.66344,72043.49297,0,97397.83662,148773.6601,37063.92278,47831.5511,23373.25743,55141.22773,80860.45849,61923.48422,73183.81446,102815.9902,107529.9576,63413.45284,37018.23418,71389.66453,88093.46626,102405.8233,61443.7501,19683.27888,71241.61682,90662.67689,49587.64747,75823.85908,27066.94125,84357.96796,72961.57131,51900.099,34977.47194,115055.3351,95897.226,50422.80368,26930.89869,65697.85886,34581.82627,44366.35586,45988.94219
PECAN PARK,35416.54354,21410.06486,27919.23775,19244.78508,62159.52817,91395.9993,33508.06038,15743.38206,130852.9495,51568.42325,30154.39602,26278.38103,28761.95657,36055.46864,59219.69155,50906.00971,36390.04543,38814.92058,42780.48784,70699.75531,90686.29625,39058.80242,80316.9341,44868.5522,40717.96648,75242.59818,57284.6654,71393.01005,46658.73413,100270.9423,57519.60389,53943.64722,76612.56539,65850.4065,77739.32632,64134.86862,122010.5299,98628.81229,105455.6753,135405.4463,133773.9786,89568.14424,96775.15273,77543.64273,82963.02413,78978.88904,73544.79541,51971.11543,40362.47589,80601.92041,62776.86699,33724.21359,97397.83662,0,75141.24617,63925.1293,52348.35296,73007.27321,43443.27287,20901.38724,33789.14242,22477.8966,6236.473646,15959.39037,33176.52365,59254.55022,23623.02459,8480.738393,7037.44215,35464.40871,89819.99846,32571.37422,8396.793611,47151.07152,21883.18756,73667.6477,17321.48953,30455.41466,44603.93054,61352.06771,30837.56845,11746.75431,49136.44031,94555.10964,35614.75229,106767.3103,95261.61976,122368.2378
CLEAR LAKE,110481.611,92528.66683,101369.612,77303.88676,128225.6163,154525.2229,46229.77171,57099.09614,178080.9303,111445.0102,98730.1748,79153.14075,87050.86737,74888.64577,126142.1923,114948.9649,105305.0223,63029.04532,109524.7063,136266.203,160137.6457,96312.35603,151721.8812,98221.79875,104701.6083,149979.9629,126073.6385,130887.1984,106718.6281,168688.9963,116364.2501,104478.436,140852.0681,123004.8959,150598.9991,120323.2621,190448.7872,156196.9797,148110.374,170350.1288,153082.844,156596.2371,171074.4214,132677.8118,143056.3457,109468.1837,125457.2994,24832.58337,75583.25138,127991.2319,93790.75159,81401.7247,148773.6601,75141.24617,0,118610.4049,111084.2474,130723.4941,101118.0498,74993.82487,97224.70392,84595.96469,67789.76166,55775.43966,102589.5318,127542.2203,89920.19436,76880.74175,72203.61148,108212.6613,149561.5294,104176.494,81582.89459,114913.3516,90971.90823,132328.8446,91901.38725,105040.8331,109459.851,118161.4899,43674.27183,81624.28383,117231.8616,152176.9251,108898.8818,159932.856,154909.999,176429.6253
WESTBURY,51244.21142,59773.30255,54023.55316,77018.93036,40184.68096,83106.82224,67114.33532,61358.61194,73234.82486,45917.50679,63085.99127,69179.91328,77902.28289,94668.80202,53961.25593,56453.47485,71294.29972,51274.97017,62556.28963,54772.71179,61296.25325,91433.04137,59209.54536,103279.3783,85808.06909,63252.22923,68132.98651,63688.54274,81896.94963,76329.12562,82428.49402,97982.40118,79280.25287,79911.5486,88123.08518,97784.36286,110040.0736,107397.3184,129942.4594,175261.6037,178042.5108,71696.29268,71739.90341,21879.35388,22417.27159,21112.7943,11616.52459,96143.4595,40712.51272,16659.41727,23643.87012,36031.03291,37063.92278,63925.1293,118610.4049,0,10054.27487,13564.90241,19622.53951,45278.33117,28332.89735,42747.96593,68090.07229,74241.41133,31942.50084,20571.68266,41091.8184,55873.20416,69827.80789,30556.17439,35714.08103,43285.0563,59335.03531,29636.59336,47506.28536,29339.43611,56165.319,46145.61965,19220.51712,8816.550397,79579.80642,65820.68227,34827.33849,44199.5373,40759.87992,58476.51891,58721.37274,76455.91356
WILLOW MEADOWS / WILLOWBEND AREA,41218.33694,48802.39508,43663.14745,65540.44858,33829.02528,77228.72326,57745.18264,50248.57445,83664.44855,37119.33889,52511.78305,58136.95335,66460.59786,82961.18258,47201.82904,47715.81311,60931.78079,45354.78521,53690.8241,48894.48123,61217.89754,80173.75292,55695.12862,92106.47507,74936.08414,60566.59089,60083.78059,56353.28678,72155.79341,75496.99587,73579.65793,87624.2374,71634.09531,71420.87713,81383.33891,88741.66618,106527.9041,99631.19288,121392.5015,166131.9961,168435.2909,67883.76421,70958.09468,30096.42299,31302.3475,28322.77368,22410.8226,87283.59719,33079.54117,27526.01842,19294.69273,25480.66063,47831.5511,52348.35296,111084.2474,10054.27487,0,22576.34878,8374.812183,34039.48372,16786.40899,30942.18731,56555.36995,62692.66093,20944.83237,17262.00584,29319.9274,44299.02397,58003.11106,20829.7136,44065.34624,32593.02945,47846.50679,23774.04006,36621.92946,31537.7887,45083.19496,35640.01409,9330.412494,10642.86076,69284.66331,54404.22087,26999.61117,51001.66639,31103.46595,65327.76133,61818.5462,82410.14107
BRAEBURN,53525.41548,64399.30731,56982.57149,83897.73542,31036.72031,72921.19475,77663.79786,70897.14934,59397.64594,45289.74879,66566.01942,73168.53515,84452.78774,99918.07187,49426.78612,53913.44629,72327.50766,63852.3618,62969.64814,44889.82818,50622.31246,94414.807,49297.22076,107716.5041,89206.15131,51728.10442,64523.45573,55614.41828,81484.83026,65388.57949,79618.38327,98548.60588,71001.16246,74638.82234,81817.29284,95937.01264,99892.59489,99289.93625,124333.9291,172679.4458,176275.2148,61670.76353,57794.88804,10001.26244,12841.26535,35252.08496,20681.84225,107367.9332,52304.18523,11346.87027,36555.51119,46837.65364,23373.25743,73007.27321,130723.4941,13564.90241,22576.34878,0,29932.18241,55846.62128,37177.26482,50586.27426,78179.40491,82936.40027,38933.46203,13964.38391,47629.22353,64517.53316,78223.948,37071.49846,22908.60474,47992.60251,66815.92941,28600.16847,52598.30573,18579.75188,61418.45418,50163.75863,27251.83783,10277.97543,89916.51967,72523.31903,32288.43002,31390.21044,43245.38115,45635.77211,46727.5614,63739.69506
SOUTH MAIN,34700.15481,40985.88508,36586.41895,56960.1005,36088.63364,78312.89312,47696.83002,39439.07126,91141.93778,33164.00036,45169.01234,49759.0053,57937.87174,72947.09095,44298.23461,43216.17803,54031.02918,36184.95425,47332.51874,50865.87264,66200.16142,71112.33292,58970.14998,83927.87476,67162.65475,59675.4675,55279.91796,56813.04427,64978.63626,79517.04595,67353.5328,79958.16416,69991.70868,67081.95231,77435.97318,81720.23134,108571.2442,97615.81059,116535.2174,159040.89,161196.9638,70770.42153,73663.52262,38112.82766,42725.08947,33681.53089,32199.74384,77120.46095,24006.33998,34694.89475,20312.3195,15525.76706,55141.22773,43443.27287,101118.0498,19622.53951,8374.812183,29932.18241,0,24755.38257,8143.93557,20183.38559,47592.709,51731.57562,13775.51779,24793.36119,19445.95296,35349.74552,49033.21337,13908.30357,52303.32091,24975.05229,39264.45653,21446.91583,29085.38955,40171.01913,37204.47372,28641.21627,7924.64531,18475.91653,58771.78586,45913.69341,25603.56138,59652.8023,25362.19371,74135.86605,68535.79095,91018.23177
SOUTH PARK,39364.92093,31074.97254,32118.64106,33931.98941,52151.73195,89767.98725,22602.00722,15090.1261,115642.5982,45372.35422,37683.80854,36040.73477,40657.95545,53190.78056,55692.8901,50239.50752,50993.16031,18052.20362,46595.15933,64770.25482,83696.80711,54188.33556,75542.36981,66398.42663,54852.39541,76574.04477,60583.62833,68660.93234,56159.03733,94609.97712,64041.41508,66195.43611,78168.35031,69684.03965,85314.08425,73725.35677,120767.7687,102893.2938,113569.3749,148036.6648,147578.2042,84794.07751,95071.4748,61746.20725,68146.45825,57974.09917,55774.46276,50933.95203,16061.27011,62428.52896,42711.2966,12308.35587,80860.45849,20901.38724,74993.82487,45278.33117,34039.48372,55846.62128,24755.38257,0,19570.17374,12526.56514,21580.54939,29252.24086,25192.65694,49791.93033,19760.97246,14327.68796,26628.81772,31258.95887,75062.84538,28606.862,21686.23838,38613.36517,22098.41366,59978.66336,25440.751,32349.90771,31560.43118,43684.51576,32618.22354,29010.38026,41845.71014,80908.77768,34444.38461,94302.78999,85906.44051,110709.9478
ASTRODOME AREA,26568.16368,30348.60434,26362.49628,46248.59592,35193.61433,76058.52638,44018.88995,35328.06552,96344.2331,30656.43534,36055.66632,40299.75737,47154.75819,64195.24677,41836.21022,39662.21786,44686.53831,33912.50602,41811.2179,49311.70942,65629.53746,61802.91213,57869.66868,72969.97888,56415.38302,58704.41085,50735.22712,54601.47321,56501.87347,78575.71784,61311.89459,70563.0084,66938.40073,63018.63357,72181.71123,74068.49862,106611.4736,94309.49481,111259.3606,150815.6395,152040.6187,69355.21828,75174.60459,42475.62916,49223.10881,45812.25771,40672.99184,73106.89817,22696.05855,44918.78564,29817.75712,13224.98442,61923.48422,33789.14242,97224.70392,28332.89735,16786.40899,37177.26482,8143.93557,19570.17374,0,13355.16885,38774.91423,45868.49526,7142.025323,28614.10343,10592.31527,25799.0851,39758.55806,10515.542,55723.57133,15095.69419,28620.40659,19733.7956,18712.99942,40916.31289,26445.37628,20078.25893,10696.42194,25577.24539,54727.28408,35113.68139,24474.58897,61711.37381,20508.9706,75314.08035,68280.05595,91925.6318
GREATER OST / SOUTH UNION,25913.80228,23605.61853,22469.41655,35914.79279,43220.43715,80535.785,34875.78071,20052.69185,108034.8697,35997.60949,29645.8421,30234.10512,37315.793,50761.87566,46353.57903,41323.1288,40153.68316,31815.82783,39694.11649,55415.61128,73510.04736,50244.8305,64583.99435,63970.61318,48696.50573,63783.51991,51838.06293,59319.85811,49435.6272,85258.65086,57247.30817,60802.8701,69465.68274,62626.68867,73076.03629,67374.17247,111461.8111,95870.77929,106995.1612,142352.5625,142458.0063,75418.80551,83648.75131,54120.89401,64752.51601,53653.54931,55602.76634,60577.41545,23924.33082,54873.43706,37458.1927,13768.87819,73183.81446,22477.8966,84595.96469,42747.96593,30942.18731,50586.27426,20183.38559,12526.56514,13355.16885,0,27292.28541,32002.70738,16288.00517,41504.68907,6702.182419,14508.59931,27978.01484,20677.76622,67554.38791,16725.31258,18744.92373,27421.35901,12665.19778,52302.23225,18446.79278,19043.3998,25004.4292,36271.71638,41150.87944,25642.02352,29825.83232,73337.94719,22132.12769,86292.7083,77046.95034,102417.9409
PARK PLACE,41712.9441,28142.58874,34886.22324,20519.47254,68886.89382,98336.06275,27775.19479,13164.05073,136866.1662,58574.11944,36233.95019,30432.77584,31499.25427,34529.77132,66290.87578,57916.40762,41914.20896,36881.18979,49015.32214,77743.38857,97681.15215,39402.1453,87361.81745,47618.05924,43403.37452,82300.63223,63901.04217,78401.61684,50485.11301,107358.2758,62476.4671,56137.35793,83220.74153,71720.15761,83755.09605,67502.61943,128884.4192,104084.3556,109319.453,136608.1767,133746.7714,96633.68453,103590.0511,83227.01258,87175.40127,81549.54075,76666.16601,44472.49653,40637.55524,85195.54039,65688.13967,35488.55515,102815.9902,6236.473646,67789.76166,68090.07229,56555.36995,78179.40491,47592.709,21580.54939,38774.91423,27292.28541,0,8946.275464,38205.17445,65092.5818,29836.30109,15343.9796,8408.522464,41562.05525,95869.89922,37901.5493,15181.28181,53460.76567,28833.7346,79923.16722,24330.39374,36586.26502,49922.66034,66222.77602,23267.94405,17438.78114,55768.0939,100881.9383,42594.77524,113355.4087,102131.6665,129048.0455
MEADOWBROOK / ALLENDALE,51819.27281,33288.75693,42617.53165,20620.66427,74470.08062,101941.7832,20509.3165,14711.58856,141885.6443,64066.8962,39578.86658,31172.3269,31221.83542,29153.83383,71008.84977,62034.59112,48304.90684,35366.40283,51077.21061,82933.85027,103238.9359,44383.11905,93904.0156,51066.39648,48809.30114,91243.9723,66948.55148,82647.55146,50729.94964,112126.961,63397.75838,54066.08081,85678.45778,73381.86908,91736.5797,67063.8624,131778.9807,105273.8671,109306.7467,131307.8975,127062.4495,101263.4548,112921.0948,88170.37992,96999.25092,83069.34362,85848.15593,32553.94882,41085.47235,88911.33859,67831.27993,37224.76445,107529.9576,15959.39037,55775.43966,74241.41133,62692.66093,82936.40027,51731.57562,29252.24086,45868.49526,32002.70738,8946.275464,0,48348.24414,73678.51416,35231.36391,21056.86432,14232.5729,50850.00075,101027.2149,47892.79614,22403.74979,58852.03208,34430.2599,85225.78682,32875.51608,46665.71384,57513.44167,70425.91457,20007.34813,22838.47334,61322.06497,106210.4863,51074.66218,118852.8919,107738.274,134701.3081
MEDICAL CENTER AREA,18721.21015,24955.38684,19729.08583,42448.21778,34070.38905,70650.16654,50002.79093,38942.26372,97524.97124,26372.80188,31854.78324,37625.61539,43902.676,63690.10341,36589.23725,32232.80263,40267.56045,42002.00615,34404.60454,45856.93637,64463.11461,59814.22182,55127.48749,67594.33405,52017.02943,51039.28469,42957.36883,49535.82746,51597.78155,75782.04234,54351.08099,66955.31653,60052.73154,55043.58231,64190.31801,68376.43392,101679.4849,86869.20414,103907.4698,145692.184,147822.1121,65775.9934,70527.96935,43734.63883,49144.08158,51246.78546,44778.116,78280.96114,31362.89892,47144.93529,35545.63581,21432.4897,63413.45284,33176.52365,102589.5318,31942.50084,20944.83237,38933.46203,13775.51779,25192.65694,7142.025323,16288.00517,38205.17445,48348.24414,0,26001.79667,11855.02137,25904.57578,41066.73292,5915.122683,56698.93647,8192.123989,27770.26686,16981.09044,13298.28237,41482.85293,20543.40723,12249.47515,10776.27956,27582.52448,58883.24484,32117.18694,20848.68444,62400.9505,12788.04651,75780.8017,67799.32867,92220.73206
GULFTON,37199.6043,48467.99949,40729.26307,68593.63914,18312.96968,61700.73039,73853.10741,64141.83277,69340.69022,29844.879,50280.91583,59080.16286,68993.39918,86802.98635,34002.22268,37664.0392,57119.50128,61928.35912,46434.84712,33141.92604,42696.81125,79867.97429,38520.96924,91407.25038,72782.18301,42369.91718,49073.3224,41720.90724,65733.12606,57316.27357,63555.36874,82960.32108,57076.02477,59030.10059,67619.15312,79891.83196,89656.60265,85150.11689,108905.0964,156624.7779,160213.5662,50875.56087,51810.74052,16910.06257,24680.88658,41285.10645,32317.40289,103121.3309,49588.29228,24407.45863,37663.69252,41872.91354,37018.23418,59254.55022,127542.2203,20571.68266,17262.00584,13964.38391,24793.36119,49791.93033,28614.10343,41504.68907,65092.5818,73678.51416,26001.79667,0,37228.16756,51257.86714,66269.8056,23317.36506,28358.11846,32652.6404,52843.45559,14153.02406,38190.03881,13533.51354,45822.65989,34426.3505,16510.63239,11066.02292,84127.95627,57337.15641,16673.88322,34006.81166,27234.65147,47766.36839,43382.49039,64678.87728
MACGREGOR,18917.49265,18174.15656,16180.23497,34391.00165,38384.17594,71846.31129,41619.05426,25377.65586,105319.1083,28670.64746,27025.62693,29195.94037,35194.03083,50403.08524,38009.23954,32002.95461,34777.09708,39288.99443,32242.89557,48164.01676,67429.41245,49000.22475,58512.38167,60796.06888,45214.48713,57456.2876,42176.28731,50865.20423,47533.47413,78081.59833,51945.72959,59809.88774,60034.98096,53842.36142,64585.26148,65255.89355,102829.343,86250.75772,101811.2056,141252.7919,141458.1198,67821.81119,77837.56164,51649.33842,61937.06406,56851.88448,54761.40091,66131.08415,31063.30993,54793.51866,40666.20131,20582.19931,71389.66453,23623.02459,89920.19436,41091.8184,29319.9274,47629.22353,19445.95296,19760.97246,10592.31527,6702.182419,29836.30109,35231.36391,11855.02137,37228.16756,0,14567.29752,28405.64039,15030.23772,64454.83487,11704.02722,16921.19541,22778.56586,6674.356768,48886.8955,14300.80154,12206.10807,22192.89872,35360.56729,46214.21232,23115.46166,25239.12471,69894.6523,15678.1188,82836.63344,71742.43868,98585.546
GULFGATE RIVERVIEW / PINE VALLEY,30341.91106,14968.14664,21220.45617,25112.41685,51441.48275,79103.58499,33167.55241,15035.81148,120416.9302,39162.11392,23081.74007,25165.41698,30827.52325,43490.59021,46656.99445,38578.6582,34523.48471,34421.21563,32750.43519,58144.43284,80565.58224,44892.04849,72099.67357,51106.58074,40970.93357,69888.53098,47690.01667,58907.23272,43228.75195,88765.92864,50420.31484,55769.2045,64996.55927,55874.35571,72882.50224,61082.88094,111110.9479,89048.27256,100280.8532,136856.803,137477.9868,77006.40265,91233.75256,67935.56799,74963.35035,70233.94749,65311.5045,53380.40418,31992.87991,72688.62524,54123.0828,24869.78935,88093.46626,8480.738393,76880.74175,55873.20416,44299.02397,64517.53316,35349.74552,14327.68796,25799.0851,14508.59931,15343.9796,21056.86432,25904.57578,51257.86714,14567.29752,0,15037.52035,28780.55958,79336.67454,25820.56999,7057.597447,36507.63271,11094.49527,62843.1943,11835.81743,25046.59321,36167.14886,53306.07852,34276.55348,13606.83166,37916.00842,83500.14441,29123.61953,95211.55815,82995.73544,110544.2826
HARRISBURG / MANCHESTER,41088.00933,21159.28108,31667.6725,13543.77781,65889.42145,91298.58767,38195.39046,21234.41552,135503.4374,54221.11103,28341.45223,22899.11421,24568.10423,27474.61091,60551.24047,51418.12676,34123.72665,45395.40534,41126.86948,72679.98093,93172.60349,32102.77205,83800.12878,38500.37752,36527.601,79439.80401,56070.99116,72027.92629,43125.71914,101678.3283,54758.95926,49190.02219,75481.49804,63899.85168,77125.49102,60377.64436,121426.1327,96322.46372,101979.4278,129378.4765,126594.3671,90743.20804,102164.3257,82459.69207,91455.25508,84636.41424,82533.30507,49545.62015,45852.28429,86039.47287,68405.20108,39268.45773,102405.8233,7037.44215,72203.61148,69827.80789,58003.11106,78223.948,49033.21337,26628.81772,39758.55806,27978.01484,8408.522464,14232.5729,41066.73292,66269.8056,28405.64039,15037.52035,0,42443.91396,94434.82476,39605.23756,10934.31327,51630.71114,25899.02325,78095.01708,21103.62048,36475.24487,51593.51138,66700.12483,29003.43533,9574.775717,53137.01415,98893.31718,41969.44564,110762.2573,98197.75912,126128.903
