,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
FORT BEND HOUSTON,69017.55723,75566.02017,71209.72978,89124.98212,55986.12977,96387.90041,63510.5518,63560.71445,75926.86344,65206.74861,79636.7158,83281.95843,91509.16518,102831.1168,74361.63283,76208.3241,88513.95028,47771.61146,82380.70767,72015.37617,82026.55282,104137.1809,74369.26983,118052.4776,101730.4437,84605.50942,87857.80461,82637.42348,98912.50407,91910.54494,102035.5291,112862.3455,96613.17661,98360.7084,108578.1551,115178.0563,129033.6319,124465.2591,148563.4359,191714.9625,187005.9138,88511.6658,92468.59629,37696.60327,36419.36303,0,13485.01269,86069.63478,37680.62231,19509.41175,21135.58214,39104.93066,39711.32218,75494.25752,105698.3265,19684.35382,27188.89962,34027.46542,32126.55527,54673.48707,42637.95627,50250.04194,78064.0686,79685.56136,48297.03948,40396.8365,53598.6766,66727.51584,81132.80258,49283.92806,52844.96534,59641.09368,72880.55864,50306.75343,63762.65639,50542.40919,71772.75791,63212.35948,37190.28255,30012.87532,82906.41169,79763.85267,54922.77038,58849.49325,59456.75881,66032.94508,73688.18271,85745.53968
FONDREN GARDENS,60394.23621,69396.88936,63551.58525,86578.33924,49711.75578,90564.96422,72840.97058,69422.74903,72127.82474,58552.33578,76066.12133,82117.12906,89001.30094,106463.9192,63589.24188,69182.72478,84782.18025,57345.97055,75900.62771,64708.75543,71720.82664,104346.7822,69186.6579,111951.8399,96950.84418,70889.13931,79349.83271,75093.9354,94954.39281,85438.94718,95356.70065,110899.4699,90135.98589,91414.05564,97523.60958,110382.4686,120290.0012,117877.1155,141639.0246,187016.2525,184497.8262,81770.04556,78024.79408,30537.7362,22753.76348,13485.01269,0,100789.7067,47584.29165,14470.84586,29184.34756,45160.83389,36064.99993,72567.07426,121190.8639,10681.13067,21155.84949,19747.93333,30848.55943,54936.50951,39186.62539,53930.76493,75921.45486,84391.1208,43802.2087,31356.33205,52985.76057,63932.66758,81374.73293,43769.42045,41894.59561,52205.1359,69711.49576,42767.81719,57530.36876,38817.14863,64878.22604,55564.13953,31081.97658,19836.3832,87625.56284,75564.22909,47881.70043,51249.98605,53036.30967,62568.06014,66235.3929,82186.85585
SOUTH BELT / ELLINGTON,84231.40648,66572.47267,75141.57084,52783.39158,101555.7876,128433.7901,20492.86611,31056.65992,144243.7587,85287.3837,73017.00929,57487.32238,62656.1928,54223.01361,99890.6271,88938.8284,81046.79456,39024.09974,83630.27818,109741.2128,133482.0467,74252.00366,125092.4108,78537.45142,80926.57677,123662.8071,100363.6786,104906.7097,82643.98805,142091.9135,91285.81059,81316.60806,115065.3124,97755.07823,125178.7131,96957.79464,164570.6354,131111.9345,133499.7183,154388.8293,140697.6859,130323.3899,144459.7881,106233.3044,116997.9806,86069.63478,100789.7067,0,49817.11719,102668.8451,66948.3892,55063.21839,122966.4363,49350.99888,21376.72932,92753.35301,84670.95169,104435.5639,74601.13073,48596.03952,70722.96175,58184.26523,41811.17886,29919.60679,76004.99415,100746.3681,63593.19269,50741.72912,47154.00393,81510.25278,123016.0976,77605.39122,55806.49241,88299.01939,64698.39127,105670.3501,65706.87864,78608.42706,82846.56042,91665.98303,17771.08892,56262.28803,90680.22958,125552.2175,82365.51583,123165.175,128209.0813,147204.4858
SOUTH ACRES / CRESTMONT PARK,48218.20381,46228.68699,43680.5017,50793.3824,57329.99569,95957.44283,21149.10882,21374.5702,108086.8969,52336.95695,51927.49194,49664.30998,56268.26352,66146.79759,63763.71345,59681.83977,63665.67035,8401.660237,58801.44676,71561.21202,87677.20528,70634.28997,80399.91484,83329.25516,70441.38451,81995.12231,70957.71606,75586.11244,71071.49668,99990.54789,77495.06821,79089.94239,87049.71166,80884.56591,94662.04865,85950.25688,129371.5405,110899.868,126213.2089,159276.9689,151615.5608,90928.33292,97841.38381,56601.11644,62838.50084,37680.62231,47584.29165,49817.11719,0,50420.08853,23960.31901,8757.330077,72254.37745,38052.18394,70942.94766,38670.45334,31485.53413,50408.14726,23001.22915,13727.55808,21668.25583,22291.46827,38182.83519,38503.22737,30354.9906,48121.18193,29693.29992,30030.5307,43696.03321,33406.87817,71517.29446,36168.89473,38506.87285,43129.37046,35737.09574,59183.0627,39817.08397,41569.47471,31592.37117,38778.24913,40431.75456,45904.02694,47696.98787,78834.95378,42100.67084,89837.71171,87693.88903,109382.3226
BRAYS OAKS,61248.67129,71308.02507,64516.22117,89990.93251,35716.72596,75835.88385,74258.80822,70244.10057,54409.57687,48636.71872,73956.01269,79948.11922,90682.12936,102741.3425,59225.00123,63024.51388,80176.79568,61186.13887,71030.35854,52553.69936,58587.48771,99493.08375,53970.34816,114899.4016,96753.03523,62675.77637,74257.88907,64514.05454,88249.93303,69967.31034,84657.94059,103302.2703,76402.23358,80456.72604,92104.18013,100829.1488,106103.8576,104372.9629,129201.5391,176693.6378,175455.5529,66939.77302,68330.43177,14512.02589,11138.25704,19509.41175,14470.84586,102668.8451,50420.08853,0,30647.55251,49350.02943,18910.09702,77976.56008,123508.9707,14114.81443,25047.12145,10196.92735,32247.1088,59838.70672,42261.28876,52250.61239,82571.26441,86349.75218,44497.48096,22557.91888,52160.70796,70035.64522,83395.27202,42801.56378,27540.83693,54674.71633,72538.6328,36270.6868,59205.72707,27225.90482,68038.17782,57149.74294,31891.45516,13754.51636,92563.82876,78643.23339,38565.13016,34284.90987,50724.57183,45684.76122,50310.24024,65126.04143
CENTRAL SOUTHWEST,53815.26198,59017.04324,54735.51203,72893.45863,43150.6057,85463.24951,48607.86923,48223.88275,77024.90368,51893.33639,63241.10826,66647.24346,74971.92113,84430.98379,62439.37273,61572.71942,72597.21208,34352.39484,63368.22017,61872.43423,76575.96929,87365.65231,68525.53737,101431.5309,85106.32782,76810.27731,74482.762,71807.02351,80949.04117,86712.21487,78537.18283,91196.84224,82978.9015,78269.72675,96367.75441,93796.01327,121409.1758,104345.5719,118464.4051,156956.8178,151887.0504,80617.8425,87903.8905,37056.67899,45191.69079,21135.58214,29184.34756,66948.3892,23960.31901,30647.55251,0,24364.88051,50825.69291,59272.65925,89824.07739,21325.90724,16530.42156,33736.43204,18207.39419,38947.70289,26367.84134,33873.54957,62062.15231,64030.98239,33324.29018,34611.44983,37232.68867,50584.05889,64902.4104,33098.01021,53747.51349,43426.30408,56400.05431,39756.52621,47270.8866,43946.46009,55118.9379,47663.02169,24884.80792,23848.88469,67994.48615,63205.01498,43252.06471,58113.50566,44975.09254,64054.73155,68704.12292,84031.70003
SUNNYSIDE,37524.89323,36412.01804,33193.9974,44562.06956,44998.36405,82526.32022,26253.16419,20300.01568,103945.1721,41086.48589,41767.16158,42173.49202,48195.94657,60210.17553,51263.73456,47037.93039,53074.20021,17012.22523,47413.4686,58378.31895,76691.32023,61995.91569,68943.36926,75300.47096,61076.92673,71855.79947,60255.33286,62144.34796,60837.34435,87170.44951,66483.29356,71821.82907,73955.72272,68924.33369,83956.78867,76520.24145,116413.175,98579.65306,115462.3628,151670.2728,145506.3568,77720.46005,88262.50812,51874.75954,57647.21742,39104.93066,45160.83389,55063.21839,8757.330077,49350.02943,24364.88051,0,69679.72968,31179.7117,76506.66001,34386.88232,23819.43161,45802.01226,14017.14499,10488.17219,11739.6305,11662.85228,33322.10091,35443.92768,20012.64458,39910.01358,19009.44703,22336.72342,36749.86274,23685.79532,66068.05606,25560.6566,30355.76525,33054.75124,25553.00119,51132.99184,30470.9696,30871.2319,22399.90343,33632.74391,41096.54253,37332.04888,37442.53947,71589.48466,31500.62556,81656.74251,76867.32037,100144.7097
ALIEF,73110.39306,84678.67548,76731.56281,104968.8917,38420.37719,73628.25514,94159.34157,88461.88853,29178.0643,55733.83892,86045.80939,93571.81439,105323.6672,115280.7663,63388.27797,69278.6929,89934.07168,83180.02107,81519.97356,53192.1367,52924.34811,111023.6,47376.50057,127090.7126,108259.0467,60001.59319,78992.13634,66145.75582,97177.93524,61581.01404,92592.1211,113439.3577,75372.30029,85931.29851,93970.51724,106925.8244,99243.04369,100665.5309,125387.2815,177024.411,178310.6975,62312.19679,60092.86647,16078.83525,14453.40486,39711.32218,36064.99993,122966.4363,72254.37745,18910.09702,50825.69291,69679.72968,0,95117.04298,144112.8452,34624.72153,45402.80474,20929.27079,52721.62139,78500.9171,59610.00515,70834.42709,100540.9246,105210.6082,61130.20838,34885.80913,69085.22824,85894.23982,100163.5099,59186.27013,17725.74329,69037.58271,88441.35904,47443.18834,73609.3704,25267.80552,82207.37917,70806.05326,49665.10523,32557.76632,112694.502,93706.63168,48352.75295,25014.26536,63545.86742,32624.23541,42407.57277,43758.42104
PECAN PARK,34617.42469,19931.18198,27113.96733,17277.72633,60835.10761,88036.13494,30521.45257,14092.4215,126438.2539,49545.78307,28841.57273,24003.40844,27201.52472,34354.40258,57808.59329,48349.09411,35471.87472,36754.24751,41191.35619,69058.22186,89473.62148,37945.87039,79075.23797,44269.21406,39663.41815,74658.744,55911.52948,68607.65081,45157.87379,98262.01329,55471.58886,51828.88225,74566.69952,63944.82438,77159.71485,60803.9006,120852.9183,94677.50997,102420.6724,131670.9313,123411.9943,87149.84984,95937.43416,75515.37383,81885.40189,75494.25752,72567.07426,49350.99888,38052.18394,77976.56008,59272.65925,31179.7117,95117.04298,0,71559.11659,62854.98885,51117.90015,71643.36218,41551.51866,19626.36626,32588.67974,20929.28311,5155.151385,14229.67106,32116.36415,58540.22818,22646.48445,7533.195884,6049.452896,34824.03865,88253.28154,31572.95431,7435.890656,45556.57375,20859.76514,72166.72998,16150.37514,29607.4108,43666.79885,59468.04915,29918.32654,10771.51113,48119.73992,92373.21182,34673.26338,101078.3049,92996.28276,118338.6445
CLEAR LAKE,106625.2539,88862.12086,97536.56596,74103.79826,123417.5339,150839.9694,42195.45168,53165.76702,174806.0353,107679.0662,95170.62614,75801.80466,83932.26299,72213.33111,122311.1486,111264.1416,102303.3079,58826.01425,105919.9669,132074.8266,155718.1568,93723.91849,147340.3608,95765.09755,101890.1595,146073.5517,122531.7204,127242.4539,103766.1498,164418.1875,113065.8295,101797.4685,137289.8412,119613.9436,147225.2065,117552.7426,186904.2083,152927.9386,144841.7345,168180.9544,143539.3676,152710.9446,166752.7762,127704.8404,138268.4883,105698.3265,121190.8639,21376.72932,70942.94766,123508.9707,89824.07739,76506.66001,144112.8452,71559.11659,0,113918.1641,106116.897,125817.4853,96137.68964,70309.14836,92328.44693,80415.54774,64113.31176,52146.23734,97920.95692,122466.863,85958.02107,73075.47942,68807.25377,103623.9093,144546.9681,99784.26126,77992.3492,110451.5783,87058.50412,127450.7718,88102.07984,100972.2396,104589.6273,113159.9072,39920.88064,78182.08108,112928.6691,147200.4216,104656.7812,154438.2002,150284.7777,172601.859
WESTBURY,49675.3741,58295.48461,52487.79054,75709.13097,37866.59104,79050.99691,64015.17638,58571.38568,70237.15271,44263.99064,61572.03051,67644.95514,76567.66525,92714.09843,52448.93655,54887.78371,70038.41696,49264.81481,61265.52333,53270.19263,60471.63164,89959.79071,57909.47343,101828.6123,84303.91264,62195.93705,66555.03126,62600.98044,80181.4552,74187.45641,80865.48186,96172.12281,77412.05037,77536.59687,86619.07233,95640.87269,108979.481,104760.0912,127678.5787,172302.7717,169677.3039,70525.75908,70823.06798,20239.35203,21304.47787,19684.35382,10681.13067,92753.35301,38670.45334,14114.81443,21325.90724,34386.88232,34624.72153,62854.98885,113918.1641,0,9115.893727,12689.47886,17726.57234,44329.71774,27236.03749,41098.44737,67129.43664,72972.88136,30530.67942,19706.61628,39276.32055,54847.88471,68604.82382,29102.67363,34353.84457,41788.71623,58058.05127,28281.29307,46033.8324,28347.51138,54709.97782,44625.01108,17787.37186,7602.274026,78293.09773,64488.70078,33655.52269,42761.40585,39195.82001,54275.29994,55801.3519,74312.76101
WILLOW MEADOWS / WILLOWBEND AREA,39745.20249,47357.81404,42185.85356,64185.1974,31642.08361,73244.5194,55591.81194,47347.17449,80170.24588,35687.3207,50947.06079,56557.82702,65095.12444,81036.66083,45921.06254,46244.95817,59763.56456,42954.01003,52383.16542,47335.68817,60033.70576,78723.7878,54449.24517,90681.15216,73490.31303,59365.87234,58708.14148,55174.78043,70470.98616,73145.44256,72042.95725,85805.06031,69652.78242,69090.88369,80068.5946,86378.23006,105483.5971,96735.23329,119135.7213,163115.9418,159699.4725,66172.13265,69907.38551,28070.17524,30028.16269,27188.89962,21155.84949,84670.95169,31485.53413,25047.12145,16530.42156,23819.43161,45402.80474,51117.90015,106116.897,9115.893727,0,21610.83369,6661.236057,32941.93844,15550.99735,29293.89458,55425.92077,61429.66539,19524.02723,16369.81005,27528.49512,43112.4773,56769.61539,19510.08692,42650.79741,31107.61076,46508.99482,22506.23118,35182.23197,29507.26189,43652.69767,34171.12444,8080.988435,9531.839909,68084.2677,53024.32874,25745.93773,49373.50082,29651.41274,60204.10317,58593.69142,79871.42352
BRAEBURN,52160.34346,62997.74389,55606.83259,82479.98555,28775.37802,69297.97782,75320.23587,67986.59878,56617.8543,42010.68822,65181.122,71780.13013,83037.30307,97612.09743,48247.62489,52642.72906,70917.7073,61599.13744,61610.16758,43521.18227,49839.37858,92901.68695,48040.43714,106323.9079,87827.88579,50930.36313,63343.61199,54462.85819,79779.1061,63405.09366,77728.23881,96762.11193,69451.46909,72164.58806,80748.00467,94039.39657,98857.50571,97367.03116,122156.0714,169749.8566,168791.5344,60515.44091,57326.27129,8963.414779,11456.04638,34027.46542,19747.93333,104435.5639,50408.14726,10196.92735,33736.43204,45802.01226,20929.27079,71643.36218,125817.4853,12689.47886,21610.83369,0,28988.17703,54594.39355,35840.42589,49033.69735,76864.75906,81692.51516,37564.21761,12629.18086,45715.09736,63100.49186,76846.54833,35695.48306,21523.51332,46593.0991,65418.74893,26947.65651,51191.83754,17336.62702,60009.30257,48771.25756,25953.04164,8924.237032,88787.09542,71117.95146,30841.49312,29978.25379,41857.82908,41436.31986,43976.29846,61602.4309
SOUTH MAIN,33001.76772,39019.44452,34704.77927,54962.31429,34779.28047,74430.96765,45599.68982,36486.23214,87896.97208,32452.09042,43570.51609,48085.70803,55942.52256,71025.91252,42608.85551,42263.72582,52410.36068,33946.98898,45980.16854,49287.71622,64982.66382,69685.76345,57721.75819,81926.23896,65199.87963,59148.5474,53897.19742,54457.05175,63313.12217,77177.38287,65921.26992,78150.89307,67937.95816,65016.02519,76236.80834,79287.78061,107526.5969,93889.06353,114156.0953,156072.5164,152347.4763,68572.06882,72894.22167,36076.12595,40668.13283,32126.55527,30848.55943,74601.13073,23001.22915,32247.1088,18207.39419,14017.14499,52721.62139,41551.51866,96137.68964,17726.57234,6661.236057,28988.17703,0,22987.58293,6241.93872,18531.86385,45790.19973,50451.668,12082.88083,23570.32031,17792.12043,33511.20596,47102.3338,13054.16886,50920.94741,23054.70927,37264.73552,20838.72032,27186.01215,38158.63831,35222.86565,26856.51552,6777.993361,17267.93633,57625.11116,43928.93878,25093.49997,58080.66567,23917.46699,69049.33526,65607.79873,88081.23809
SOUTH PARK,37995.36031,29548.23013,30556.78211,32445.06017,50843.28108,86235.64173,20632.5572,12748.96867,111655.3559,43141.56415,36109.25816,34156.01655,39342.54918,51359.95309,54109.6599,48407.13274,49373.32353,16521.62512,44937.73135,63125.21883,82469.15434,52793.16002,74309.23858,65091.8595,53356.93953,75312.81525,59049.06663,65799.43366,54621.79677,92339.93662,62413.49496,64261.55878,76014.19116,67916.6904,83817.58524,70548.45319,119716.2238,98426.71245,110938.6584,144354.6708,137505.5677,82315.48444,93833.32109,59716.33007,67141.94267,54673.48707,54936.50951,48596.03952,13727.55808,59838.70672,38947.70289,10488.17219,78500.9171,19626.36626,70309.14836,44329.71774,32941.93844,54594.39355,22987.58293,0,18374.91013,11083.80999,20618.89418,27773.19531,24011.35934,48394.28909,18284.62916,12849.10559,25390.26638,29976.91219,73552.01147,27343.929,20429.04335,37396.099,20449.84505,58381.35633,23845.16867,30964.55026,30312.85155,42278.34807,31409.35264,27744.47218,40605.37363,78836.40719,33154.25219,88677.51158,83184.087,106851.5942
ASTRODOME AREA,25493.21477,29339.67506,25324.36497,45097.89579,33887.47301,72259.47026,41918.42419,32155.77249,92355.75518,28895.36819,34678.39886,38654.44335,46075.96154,62296.91877,40161.43737,38631.01518,43690.90918,32136.59092,40293.35395,47700.18136,64389.60797,60374.02345,56604.6242,71943.44767,55395.20855,56995.08248,49359.25335,52011.7226,54907.51604,76254.40884,59859.88941,68766.33486,64854.35131,61103.88929,70935.9302,71289.30318,105576.5771,90334.13251,108786.7946,147542.682,142900.1998,67053.87326,73927.30108,40463.98148,48236.81604,42637.95627,39186.62539,70722.96175,21668.25583,42261.28876,26367.84134,11739.6305,59610.00515,32588.67974,92328.44693,27236.03749,15550.99735,35840.42589,6241.93872,18374.91013,0,11910.69269,37658.8315,44631.40192,5784.648874,27833.19934,8925.322115,24566.50629,38491.059,9537.193173,54217.70799,14110.87704,27522.46911,18145.25284,17684.30487,39250.16002,25442.9597,18995.75359,9930.517982,23715.33193,53575.52914,34067.67757,22832.83602,59714.69555,19272.04905,69796.01984,65403.97082,88409.78274
GREATER OST / SOUTH UNION,25128.75168,22254.24096,21630.67771,34289.77164,41969.38937,76923.05742,32812.48897,17158.26028,104064.4208,33793.31256,28440.26438,28543.31465,35748.66193,48852.95828,44766.54597,40020.44329,39072.40399,30299.93016,38040.06333,53768.85325,72283.05925,48727.6533,63279.22525,62422.15957,47244.3155,62711.23282,50411.1444,56490.94827,47853.84276,83028.4943,55682.08116,58922.12691,67328.01023,60834.16755,72544.87544,64267.03875,110407.0571,91052.41297,104346.2391,138844.5124,132696.5242,72945.84271,82360.65565,52086.00706,63194.53492,50250.04194,53930.76493,58184.26523,22291.46827,52250.61239,33873.54957,11662.85228,70834.42709,20929.28311,80415.54774,41098.44737,29293.89458,49033.69735,18531.86385,11083.80999,11910.69269,0,25709.54408,30390.8796,14933.35446,40147.73036,6029.349407,12927.07897,26427.12417,19344.01184,66059.79665,15535.86857,17255.47612,26153.81741,11373.2012,50767.06083,16947.19534,18365.2243,23500.4796,34706.99666,39680.43564,24134.42212,28745.93588,71194.3438,21054.00364,80695.71874,74425.76596,98511.6622
PARK PLACE,40725.14167,26689.21684,34056.13509,18226.09557,67576.49348,95030.0347,24869.69202,11501.01557,132498.4631,56516.97711,34720.45781,28267.0209,29904.96902,32843.59934,64872.72657,55334.79027,40820.43304,34367.95496,47431.40409,76088.46288,96480.15919,38277.41891,86121.47142,46489.32838,42373.17435,81729.06132,62523.2098,75658.72585,49078.15257,105323.7964,60397.23672,53767.27777,81212.79322,69823.18342,83161.60672,64005.94764,127730.3213,100362.6842,105913.0971,132852.9327,122958.9828,94208.30336,102503.6252,81209.09518,86392.08095,78064.0686,75921.45486,41811.17886,38182.83519,82571.26441,62062.15231,33322.10091,100540.9246,5155.151385,64113.31176,67129.43664,55425.92077,76864.75906,45790.19973,20618.89418,37658.8315,25709.54408,0,7937.056709,37327.43646,64392.20088,28855.7061,13703.78388,7217.264093,40926.4384,94317.13589,37105.85281,14190.83382,52023.58026,27819.8351,78398.35031,23153.53098,35671.37954,48978.07565,64561.72532,22371.00262,16455.19902,54755.11503,98698.75363,41616.5408,107643.5976,99880.38485,124983.6459
MEADOWBROOK / ALLENDALE,50316.5173,31545.40546,41063.43775,19029.62894,73173.48682,98685.3556,18566.54242,13322.51663,137666.5341,62042.02979,37816.15129,29175.40348,29604.12704,27013.75901,69584.03671,59287.58107,46626.44673,32913.39055,49519.79781,81277.45794,102019.8038,42796.92099,92548.60676,49471.95762,47207.42547,89635.28698,65191.53588,79939.51187,49381.93213,110228.2507,61343.97964,51607.55214,83781.19994,71475.19191,89993.70737,64167.92028,130578.165,101737.5254,105422.3411,127665.6746,116165.3076,98940.55308,111480.9185,86134.56813,95752.95645,79685.56136,84391.1208,29919.60679,38503.22737,86349.75218,64030.98239,35443.92768,105210.6082,14229.67106,52146.23734,72972.88136,61429.66539,81692.51516,50451.668,27773.19531,44631.40192,30390.8796,7937.056709,0,47201.27969,72530.04778,34244.88689,19367.43566,12658.28724,49800.19381,99485.32728,46822.61466,20662.80731,57529.67204,33402.12224,83697.19268,31221.68446,45248.65876,56277.56424,69003.39999,18190.15215,21104.01658,60318.58187,104052.0077,49861.27599,113143.0766,105504.735,130668.9028
MEDICAL CENTER AREA,17933.74675,23533.82437,18790.62114,41580.42101,32695.71127,67140.67176,47889.47279,35786.51908,93336.33226,24238.02367,30306.84066,36337.36191,42993.67124,61599.83359,34998.66858,31140.52325,39112.95406,40353.34137,32986.15434,44221.81078,63242.22143,58349.45238,53845.95177,66576.13183,51062.15173,50499.1084,41571.88049,46718.47414,49917.9285,73559.98709,52935.41695,65128.37724,57931.68255,53175.02418,63442.64909,65931.04974,100639.6366,82620.88138,101493.8008,142672.4835,139093.142,63317.87674,69621.3912,41731.96227,48441.47779,48297.03948,43802.2087,76004.99415,30354.9906,44497.48096,33324.29018,20012.64458,61130.20838,32116.36415,97920.95692,30530.67942,19524.02723,37564.21761,12082.88083,24011.35934,5784.648874,14933.35446,37327.43646,47201.27969,0,25224.32261,10034.72852,23891.25885,39798.65086,4794.834371,55174.78142,7241.696647,26548.70674,16017.81761,12224.70451,39882.67743,19539.63552,11478.91887,9879.348089,25558.65549,57869.60437,31277.6808,19607.95501,60332.2818,11683.99013,70196.23719,65213.68766,88661.93075
GULFTON,36281.47857,47654.72428,39843.30472,67811.66402,16019.75313,57574.20988,71760.58588,60988.52276,65130.24075,26312.71447,49375.29275,57965.01333,68205.8935,84331.17555,32685.80939,36264.01011,55607.44953,59589.01228,45380.67256,31594.41594,41589.39776,78327.25622,37325.42531,90506.35668,71818.40284,40994.64668,47675.54373,40560.1868,64044.85148,55023.19115,61694.84564,81237.63559,55248.5619,56532.01547,66346.46074,78036.24867,88602.52891,82786.35387,106738.0944,153694.8289,152690.4357,49666.66668,50505.88951,14952.99314,23216.35798,40396.8365,31356.33205,100746.3681,48121.18193,22557.91888,34611.44983,39910.01358,34885.80913,58540.22818,122466.863,19706.61628,16369.81005,12629.18086,23570.32031,48394.28909,27833.19934,40147.73036,64392.20088,72530.04778,25224.32261,0,35362.85256,49260.77696,65016.37266,22582.57114,26796.3993,31889.27443,51638.9903,12552.93179,36751.73786,11817.7297,45041.93698,33648.0748,15568.45321,10065.41171,83123.47481,56564.20677,15164.67448,32073.39077,26437.32136,42393.75667,40186.07345,61813.35307
MACGREGOR,18028.83996,16781.09382,14835.47834,32897.19251,37079.48403,68307.83869,39442.01801,23204.44421,101121.2895,26553.21441,25657.33674,27485.79289,33670.46811,48479.94884,36485.05135,30608.39923,33985.54362,37799.59337,30738.47058,46518.08481,66233.42903,47645.98591,56954.8707,59215.39335,44274.12646,56124.88922,40770.44495,48001.2789,45904.72499,75935.0073,50489.3144,57928.87354,57879.61211,51959.81515,64054.35764,62376.53162,101763.8888,81762.38962,99340.09505,137805.8272,131753.0094,65318.54103,76321.1402,49660.58306,60027.33897,53598.6766,52985.76057,63593.19269,29693.29992,52160.70796,37232.68867,19009.44703,69085.22824,22646.48445,85958.02107,39276.32055,27528.49512,45715.09736,17792.12043,18284.62916,8925.322115,6029.349407,28855.7061,34244.88689,10034.72852,35362.85256,0,13175.12208,27343.54273,13451.18746,62921.29257,9926.775581,15629.295,21474.77445,5445.8299,47350.28814,12749.72422,11339.99412,20332.88662,33399.33053,45284.64222,21619.34135,24237.13771,67755.2006,14211.3902,77148.34095,69373.88768,94495.43143
GULFGATE RIVERVIEW / PINE VALLEY,28423.59244,14186.95429,19331.38283,23461.21055,49431.93213,75716.62791,30248.72435,13488.60797,115828.5014,37141.32206,21894.66744,23468.03183,29670.41864,41744.63049,45237.33179,36091.64226,33848.17649,33017.04852,31093.04586,56503.17383,78519.73312,43608.52098,70064.43406,50506.84647,40052.61259,67937.24489,46499.16363,56099.05937,41672.32339,86741.67353,48940.98395,53937.18664,62885.71981,54073.65999,71669.4006,58118.01416,109376.2201,84602.66727,97727.89536,133489.6542,127977.4271,74585.74211,89204.64666,65930.05907,73176.81048,66727.51584,63932.66758,50741.72912,30030.5307,70035.64522,50584.05889,22336.72342,85894.23982,7533.195884,73075.47942,54847.88471,43112.4773,63100.49186,33511.20596,12849.10559,24566.50629,12927.07897,13703.78388,19367.43566,23891.25885,49260.77696,13175.12208,0,13977.52602,26736.10649,77755.1259,23777.11962,6344.497725,34473.60793,9093.891125,61365.10908,10312.06133,23046.20527,35265.53825,51178.74689,32392.03701,12859.97005,36582.9515,81297.78864,27103.96313,89568.21646,80758.72307,106366.2999
HARRISBURG / MANCHESTER,40025.24822,19776.80802,30608.87788,11144.64199,64620.48019,88045.60016,35305.78321,19143.41171,130982.4513,52270.43983,26884.61732,20694.45217,22986.30462,25850.14488,59133.31933,48659.83751,33050.99583,43212.87191,39556.8862,71040.50299,91943.7273,31032.21952,82763.39354,37869.476,35497.9194,78451.73403,54726.6883,69318.28948,41684.3833,99789.1202,52706.2711,46736.71837,73567.91677,61993.7924,76158.01307,56889.25496,120247.2759,92556.13985,98722.52314,125549.4919,115750.4268,88480.33395,101162.309,80441.17306,90149.21494,81132.80258,81374.73293,47154.00393,43696.03321,83395.27202,64902.4104,36749.86274,100163.5099,6049.452896,68807.25377,68604.82382,56769.61539,76846.54833,47102.3338,25390.26638,38491.059,26427.12417,7217.264093,12658.28724,39798.65086,65016.37266,27343.54273,13977.52602,0,41245.97442,92852.88826,38415.93772,9792.086476,49804.74166,24612.48506,76613.39785,20061.52439,35387.67768,50309.04981,64727.36108,28068.00965,8597.480808,52096.51034,96704.40555,40815.71852,105097.4555,96001.33828,121891.0643
