,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
FORT BEND HOUSTON,67215.45096,73649.69735,69305.25487,87284.67511,53750.36554,94910.1111,62094.91512,62134.52985,73644.18822,64158.66231,77743.0871,81340.97818,89574.27666,100921.4431,73222.28452,74933.37808,86677.43439,46276.22062,80978.01863,71136.76918,81141.62927,102165.154,72744.15877,116104.7307,99788.5481,83705.01657,86333.27423,81744.24715,97508.28306,91023.4289,100617.2379,111074.2887,94818.24859,96714.57906,107410.8903,113652.9518,128141.9674,122945.8289,146236.773,188876.0917,179815.2725,87607.66054,91591.57609,36486.9757,34568.65861,0,12082.09715,82955.99562,36171.67215,18152.46002,18584.4846,37717.69601,38082.08129,73633.87786,103229.4728,18818.43077,26156.20576,33110.13639,31257.26805,53109.86784,40756.69749,48655.01957,76338.83986,78147.1581,46471.295,39521.64498,51700.6772,64918.66533,79284.75173,48386.3064,51632.43916,57741.9986,70974.98344,49326.62072,61863.42263,49656.36736,69846.63138,61357.96676,36239.46085,29111.7346,81495.53936,77823.22485,53915.89568,57756.75988,58365.82233,63550.38674,72812.33618,84092.64415
FONDREN GARDENS,59977.17459,68484.7889,62642.12162,85494.92054,47446.1366,89044.64582,70956.6957,67633.84153,69843.01578,57305.27149,74860.90237,80823.39321,88157.25159,104594.5376,62726.82124,67945.64139,83646.29801,56194.76907,74693.42203,63452.78877,70949.49497,102914.971,67551.18514,111388.5854,96209.39409,70329.20516,78391.67047,74097.34107,93618.67347,83925.47639,93976.71385,109208.3956,88334.17639,89767.86032,97054.73616,108949.7905,119296.9217,116379.3108,139294.0243,184125.0722,177152.5511,80491.35452,77344.53959,29346.87807,21889.37071,12082.09715,0,97989.15195,45704.73136,13331.83486,26523.04286,43652.78602,34415.14043,71756.8519,118503.2149,9897.25542,20076.392,19110.26298,29820.72748,54086.96495,38073.48472,52269.03613,75231.06212,83184.76841,42907.17789,30412.39367,51492.2452,62846.21479,80210.78664,42617.66246,40971.13115,51724.21955,68759.11695,41724.23647,56944.48424,37621.65542,64291.30488,55010.75199,30030.29524,18839.75497,86559.43844,74849.83063,46880.41299,50025.47018,52148.14422,60165.32196,64947.95377,80560.11466
SOUTH BELT / ELLINGTON,81867.98447,64009.4692,72774.02972,50170.00265,99087.32097,125992.7951,18057.58473,28669.21753,141390.933,82904.10293,70306.25013,55406.8259,60065.56476,52844.59453,97538.78758,86436.95572,78211.19114,36069.27379,81021.34857,107391.4746,131094.2742,72309.6917,122713.2726,76448.0646,78386.26625,121310.7239,97703.74488,102384.6023,80054.28005,139730.561,88350.64683,79203.25327,112411.0475,95024.78063,122367.4045,94747.73658,162028.2044,128178.305,130807.7009,152045.9562,136488.391,127944.4923,142090.0329,103779.0088,114572.0309,82955.99562,97989.15195,0,47361.77522,100070.4321,64025.91062,52575.01829,120508.0484,46702.98263,17594.43988,90298.44452,82189.45412,101984.7042,72140.83208,46104.28078,68267.20356,55795.46972,39260.95007,27357.80552,73568.53977,98308.37463,61247.08324,48368.83922,44337.19327,79117.29707,120558.5903,75191.67442,53108.98043,85900.72601,62343.09829,103208.0421,63312.84042,76249.67242,80373.60479,89204.85517,15735.80616,53395.55422,88294.03627,123099.1936,79989.92184,120698.5452,125793.7807,144784.3479
SOUTH ACRES / CRESTMONT PARK,47152.85204,44561.04337,42412.33278,48854.93318,56105.26262,92614.48404,19538.76471,19469.72356,105413.9524,50880.44724,50337.89606,47741.10402,54413.42414,64275.28967,62300.30114,58470.48787,62350.91037,7428.30847,57144.68182,70165.18681,86726.80178,68818.94456,79318.78862,81455.90733,68722.41213,81023.91442,69904.48868,73710.01733,69429.23793,98505.6234,75952.54678,77456.76834,85049.88812,79058.11653,93604.05181,83964.08873,128056.8217,109933.3362,123616.9332,156638.3306,144941.3839,89454.09486,96879.46559,54874.7328,61087.20912,36171.67215,45704.73136,47361.77522,0,48505.67239,20681.9,7419.203458,70346.76598,36114.56553,68123.16915,36891.72179,30084.39797,48844.00547,22125.16902,11858.85396,20752.82227,21227.89781,36160.04467,36508.1784,29380.56332,46816.30382,28626.20766,28179.56,41778.73205,32516.5873,70174.59666,35120.04129,36603.47071,42191.40018,34152.12979,57822.58605,38169.7737,40502.19288,30554.51765,37460.7426,38538.226,44066.6091,46720.50167,77399.41973,41056.62609,86822.103,85803.74988,107223.0154
BRAYS OAKS,59414.52672,69412.11258,62658.73361,87975.68043,33521.91106,74363.64839,72572.59696,68079.8089,52166.04571,46744.11918,72098.8268,78036.24137,88702.76783,100856.3357,57796.1322,61360.9386,78373.81789,59300.93856,69205.61329,51516.15766,57465.79988,97622.99709,52330.96302,113016.4536,94897.53254,61680.24641,72754.90394,63384.60655,86448.9212,68461.96618,83231.06607,101613.393,74625.85903,78815.06878,90908.6015,99351.95532,104948.3282,102798.8539,126963.9933,173826.1454,168140.8982,65958.43994,67084.17432,13304.03887,9800.90382,18152.46002,13331.83486,100070.4321,48505.67239,0,28058.83841,47190.38822,17068.95827,75842.89861,120720.5748,11968.91335,22874.33541,9193.490774,30049.78651,57649.40177,40118.91507,50342.93638,80398.45151,84144.62371,42501.55937,21170.22198,50104.41063,67870.25751,81286.26828,40832.14336,26321.74414,52796.61686,70489.63913,34630.11303,57275.24872,26157.32823,66118.97468,55276.82821,29867.33916,12130.09254,90441.77499,76642.16452,37006.29222,33088.87081,48890.81617,43205.43785,49132.77321,63529.68457
CENTRAL SOUTHWEST,51957.60544,56348.46043,52314.3542,68987.44721,41167.50365,83543.91932,45149.63147,44639.39573,74545.53989,49963.52777,60883.52791,63576.07339,71286.57572,80840.21885,60565.59999,59700.02979,70639.20555,31115.78424,61480.02755,59918.14949,74381.77424,84098.16727,66323.83154,97901.68718,82148.36757,74680.63895,72597.37067,69853.06333,78918.15559,84479.80268,76639.16224,88085.50795,81021.78089,76395.14133,94463.14389,91827.16172,119285.5315,102445.1799,116521.2513,154245.0578,144691.3973,78536.74774,85681.57705,35073.80764,42714.44168,18584.4846,26523.04286,64025.91062,20681.9,28058.83841,0,20919.9763,48305.62682,55358.00437,86550.16733,18793.19052,14788.10446,31535.10656,16473.85545,35141.92462,24228.68234,30582.82322,58165.58352,60283.79279,31456.40767,32519.62134,35015.88232,46675.5391,60993.29012,31264.43008,51537.94261,41347.0196,52852.00096,37814.59291,44777.08269,41844.28712,52030.74947,45772.55256,23051.40102,21899.20659,64510.74558,59717.57633,41347.08944,55826.21265,43116.60674,61298.25941,66500.74022,82129.73193
SUNNYSIDE,36398.14796,34556.28815,31845.59563,42601.76477,43844.61182,79148.15694,24586.27083,18579.08824,100951.1403,39947.79408,40081.23505,40116.22617,46185.9625,58361.85734,50098.18753,45858.46978,51763.89048,15747.16608,45751.52952,57002.00645,75596.65964,60022.8377,67842.27947,73289.15717,59160.50463,70729.67693,59108.24894,60271.88774,59146.36546,85712.30606,64909.34267,70102.0175,71985.69926,67077.96241,82839.73647,74755.22084,115264.2494,97563.81822,112878.7371,149007.5769,138553.5904,76262.59761,87153.69907,49971.79785,56198.49346,37717.69601,43652.78602,52575.01829,7419.203458,47190.38822,20919.9763,0,67680.26174,29187.57919,73869.25135,32888.37174,22442.23719,44828.10615,12969.2962,8786.748891,10626.84193,10476.01478,31520.86655,34141.82436,18864.24031,38569.98144,17877.78263,20399.4434,34779.29121,22582.46573,64528.73836,24389.99101,28346.4521,31934.64578,23868.13424,49434.26417,28581.55491,29724.81306,21477.6745,32451.28076,40063.63353,35376.7889,36280.7011,69987.47142,30327.92961,78530.30899,75118.11654,97740.91731
ALIEF,71377.55463,82850.62543,74964.72854,103063.8383,36989.28915,71360.35073,92538.0847,86306.8058,26820.83234,53208.9349,84326.24588,91747.6138,103451.8122,113194.2228,61674.30603,67635.29407,88354.36954,81273.84454,79893.69536,51312.1096,50592.86065,109351.4254,45129.36479,125382.7845,106588.384,57731.09669,77409.577,64287.59637,95661.8599,59247.92109,91124.61812,111906.4006,73280.44499,84185.20541,91976.93763,105474.6502,96933.70078,98519.78232,123247.2399,174239.4819,171161.8254,59974.74401,57858.95182,14580.62045,12511.83002,38082.08129,34415.14043,120508.0484,70346.76598,17068.95827,48305.62682,67680.26174,0,93132.63639,141178.0473,32695.1852,43434.24251,19092.05308,50784.34242,76541.02955,57634.17625,68827.02167,98544.72112,103178.4307,59147.54259,32998.80182,67096.96813,83957.50962,98171.0048,57193.75462,15479.41582,67142.28222,86486.60386,45652.90457,71729.24343,23819.8297,80335.17385,68948.40273,47647.98671,30617.24184,110705.3867,91805.97534,46668.45607,22897.47782,61721.40983,30537.09726,40340.35054,41809.77575
PECAN PARK,33933.21713,18840.03359,26389.05236,15316.33351,59535.88326,84765.20219,28192.93212,12798.92244,123105.0529,47585.95076,27907.27465,22175.71292,25801.40405,32615.36538,56262.10578,46328.34744,34660.80183,35561.69035,39641.35738,67597.99619,88309.20493,36840.50597,78098.05004,43724.76816,38648.43259,74252.71016,54694.42945,65953.26597,43729.94631,96972.95078,53983.1516,50187.63762,72968.57148,62305.62647,76648.28777,58776.31079,119612.4157,92698.52464,99744.05246,129048.0142,116724.7224,85786.63605,95236.14169,73679.56563,81073.7089,73633.87786,71756.8519,46702.98263,36114.56553,75842.89861,55358.00437,29187.57919,93132.63639,0,68845.34425,61881.09273,50100.29332,70648.96444,40086.06968,18611.84216,31551.30409,19456.63294,4474.825308,13039.52341,31335.23995,57838.35586,21578.23733,6764.31555,5002.258685,34192.3132,86648.82,30798.8399,6501.882572,44257.347,19850.68843,70395.90783,15085.95411,28915.38037,42732.90961,58340.44428,29061.18387,10043.9761,47016.05374,90483.2252,33957.0966,97894.32087,91562.18487,114963.054
CLEAR LAKE,103973.608,86128.01061,94847.77055,71384.93744,120771.72,148114.8682,39565.87536,50539.24928,172041.3396,105015.2262,92422.62718,73038.67503,81219.67116,69724.43399,119624.4777,108576.8653,99594.46393,56419.24146,103163.8686,129411.8375,153039.2113,91253.21586,144685.9632,93466.34766,99230.61719,143404.5895,119833.6893,124512.0839,101079.1981,161759.1023,110320.4451,99224.90718,134566.0151,116881.8345,144442.521,114961.634,184144.4103,150179.4886,142407.7204,166213.8556,140395.584,150062.4739,164098.7715,124856.7602,135290.0162,103229.4728,118503.2149,17594.43988,68123.16915,120720.5748,86550.16733,73869.25135,141178.0473,68845.34425,0,110978.0939,103372.8146,122827.234,93463.18523,67706.22485,89706.70025,77750.99256,61382.64366,49464.79659,95271.54161,119662.8365,83278.24674,70393.20354,66066.12945,101001.4992,141742.6841,97110.66774,75250.1736,107798.6434,84408.71921,124786.5917,85425.03375,98332.56528,101962.9341,110431.5017,37275.63508,75408.24096,110279.0573,144489.0859,102003.1021,151387.1904,147612.6318,169704.0121
WESTBURY,48462.13628,57171.50481,51300.21804,74717.65125,35636.79634,77514.47552,62390.09397,56539.70684,67614.19389,43279.0274,60399.76487,66562.03521,75560.50004,90866.31598,51300.9512,53760.47321,68886.33893,47858.65022,60031.37043,51924.98466,59703.44511,88511.55925,56271.70871,100722.0082,83146.15668,61256.27324,65338.45349,61591.44739,78850.80453,72671.3957,79451.64073,94485.77028,75557.26002,75860.20455,85470.74738,94211.60479,108002.463,103314.5939,125313.6909,169445.2689,162375.2113,69245.721,69913.58836,19196.87112,20283.59898,18818.43077,9897.25542,90298.44452,36891.72179,11968.91335,18793.19052,32888.37174,32695.1852,61881.09273,110978.0939,0,8159.358542,11839.51568,16639.04917,43349.01931,26266.65115,39446.84011,66154.68024,71736.33181,29487.69463,18872.67352,37670.02763,53871.96713,67508.25355,28026.79528,33204.7291,40644.20824,57088.78887,27443.98666,44915.60666,27411.50165,53610.35625,43452.27222,16761.00994,6638.077991,77256.22757,63477.74464,32735.30117,41466.98268,37982.06946,51370.92868,54279.90848,72355.80199
WILLOW MEADOWS / WILLOWBEND AREA,38584.8362,46181.62763,41014.29913,63056.62198,30058.17189,71041.21692,53944.67716,45263.64684,77321.66084,34805.14502,49769.8646,55316.70947,63955.80549,79198.20949,44680.44865,45225.16367,58701.89137,41158.60616,51106.3634,45946.06686,59143.79275,77292.71644,53197.77209,89505.85282,72293.78948,58268.74686,57512.52187,54157.84862,69127.85766,71622.66445,70640.95034,84042.60905,67819.42766,67379.49306,78836.86868,84915.8412,104375.9745,95292.32703,116760.3658,160254.8024,152357.5279,64870.57197,69012.91272,26229.157,29176.84551,26156.20576,20076.392,82189.45412,30084.39797,22874.33541,14788.10446,22442.23719,43434.24251,50100.29332,103372.8146,8159.358542,0,20633.81183,5746.84746,32161.063,14544.12609,27657.659,54505.15546,60198.27147,18373.78979,15751.44178,25985.22834,42110.01862,55690.53958,18471.22438,41206.70357,29925.90061,45399.10321,21265.10766,33998.93835,28352.9035,42480.44506,33004.35865,6926.409896,8326.168159,67106.36633,51886.37463,24549.21162,47922.6567,28499.08634,57187.34436,56633.186,77668.00797
BRAEBURN,51070.98176,61929.28869,54520.12311,81431.70514,26578.91802,67800.88488,73691.94852,65787.60304,54040.16455,39763.64956,64102.73427,70700.36684,81983.55113,95718.15451,47218.47481,51573.02023,69634.99641,59971.65119,60526.39966,42262.84711,49048.51095,91427.60768,46417.16879,105242.0425,86737.6297,50286.98877,62319.45703,53500.004,78456.07258,61926.55057,76295.13418,95299.27739,67664.1432,70528.80326,79789.14509,92583.34191,97879.19277,95826.26449,119886.6715,166881.9314,161423.1405,59251.03482,56850.77739,7879.004229,9939.105251,33110.13639,19110.26298,101984.7042,48844.00547,9193.490774,31535.10656,44828.10615,19092.05308,70648.96444,122827.234,11839.51568,20633.81183,0,28021.04334,53641.19529,34867.88583,47458.54621,75878.12309,80489.97204,36577.30007,11605.62629,44520.72801,62067.1321,75848.99688,34703.21302,20379.66358,45544.13575,64390.80947,25669.74008,50139.95096,16149.16955,58943.08989,47701.10623,24982.93543,7652.242144,87811.7486,70066.97942,29587.05525,28682.63461,40786.7756,38582.38848,42575.4855,59687.65085
SOUTH MAIN,31720.69157,37515.6637,33253.94683,53419.58469,33550.93071,71406.06516,43969.68816,34380.15873,85179.28434,31857.16896,42382.37364,46718.65181,54410.38515,69188.01358,41664.34236,41270.15609,51396.44841,32652.46772,44539.86522,47864.61878,64029.11958,68309.54562,56620.02803,80380.5595,63680.18077,58618.58191,52888.4052,53245.27447,61964.32636,75689.78876,64437.21204,76332.0884,66039.25613,63222.79661,75360.29841,77808.3572,106290.3932,92543.80401,111740.6597,153161.3379,145006.5317,67161.97921,72251.16853,34324.59143,39198.52221,31257.26805,29820.72748,72140.83208,22125.16902,30049.78651,16473.85545,12969.2962,50784.34242,40086.06968,93463.18523,16639.04917,5746.84746,28021.04334,0,21671.75762,4861.129382,16877.54608,44412.4635,49226.03099,10911.03509,22636.83184,16831.89099,32088.08617,45633.44953,12163.35867,49566.78953,21593.61204,35749.97502,20272.93455,25715.95276,36684.6003,33729.87148,25506.27701,5948.759612,16092.75006,56670.54112,42390.55656,24587.07563,56644.9,22908.45755,65950.6091,63746.27194,85874.20425
SOUTH PARK,36373.72885,28302.03163,29006.62473,31557.29771,49717.73368,82720.19735,19128.43871,10976.6681,108599.6076,41535.16787,34740.96506,32464.38547,38153.38369,49511.70873,52566.72004,47036.70209,47992.52323,15174.14414,43297.99527,61785.13794,81337.69249,51722.4337,73149.47225,64026.65937,52186.79568,73909.53919,57474.20227,63629.45119,53391.14115,90925.16882,60850.62836,62592.19401,74064.27111,66095.7534,82201.08504,68576.74377,118382.8536,97174.2705,108338.4563,141731.5188,130630.2798,80902.95017,92684.28194,57798.77877,66335.70172,53109.86784,54086.96495,46104.28078,11858.85396,57649.40177,35141.92462,8786.748891,76541.02955,18611.84216,67706.22485,43349.01931,32161.063,53641.19529,21671.75762,0,17481.66828,9459.433659,19754.57414,26577.36806,22929.53174,47347.51185,16671.97354,11642.83754,24385.7598,28906.36291,72008.53748,25950.32561,19378.80264,36169.29875,19052.917,56650.63046,22448.8912,29348.98336,29358.48652,41126.59125,30440.5238,26689.86846,39272.32781,77188.70482,31678.76994,85578.57895,81536.7927,104351.1806
ASTRODOME AREA,24630.28436,28596.8024,24554.3729,44134.05368,32704.82447,69051.05937,40323.53539,29866.7052,89282.95048,27701.69736,33584.8635,37304.25319,45144.4813,60468.52862,38758.31314,37573.08904,42845.2082,30840.43201,38657.12725,46315.14517,63426.18291,58973.03811,55530.91739,71094.47658,54612.74336,55992.51872,48133.6324,50476.61316,53499.7356,74779.63792,58297.51232,66957.3034,62932.79107,59269.44781,70356.17564,69701.36697,104313.7466,89120.84269,106298.4582,144819.2022,135644.7507,65602.47266,72783.93263,38552.52354,47264.79039,40756.69749,38073.48472,68267.20356,20752.82227,40118.91507,24228.68234,10626.84193,57634.17625,31551.30409,89706.70025,26266.65115,14544.12609,34867.88583,4861.129382,17481.66828,0,10442.90578,36597.83463,43436.04652,4962.044352,27061.31345,7876.028635,23469.70347,37502.6702,8627.441325,52676.27187,13304.97603,26592.4152,17187.89994,16927.35218,37561.53188,24663.69141,18122.01405,9172.354388,22594.22235,52612.99773,33154.58487,21985.65796,58107.86096,18136.18008,66711.36954,63599.32398,86098.82134
GREATER OST / SOUTH UNION,24461.1734,21090.7613,20835.97089,32911.92738,40842.83863,73446.68618,31057.34362,15747.4116,100986.0797,32250.01885,27256.24615,27343.52502,34479.11407,47037.14523,43224.78744,38806.61739,38192.29719,28927.3269,36382.99686,52438.04412,71245.36947,47481.519,62253.15138,61162.25841,46024.05446,61796.17628,49118.18939,54379.35259,46331.34491,81611.10113,54131.87808,57222.05969,65340.78555,58981.77882,72018.83181,62403.15176,109092.1611,90011.97542,101725.9961,136215.0561,125651.7726,71530.31647,81390.70061,50168.07281,61599.11503,48655.01957,52269.03613,55795.46972,21227.89781,50342.93638,30582.82322,10476.01478,68827.02167,19456.63294,77750.99256,39446.84011,27657.659,47458.54621,16877.54608,9459.433659,10442.90578,0,24158.17959,28854.18695,13626.074,38833.92972,5344.252917,11422.4194,24976.55699,18329.63628,64520.51579,14622.2595,16042.9359,25148.101,10278.23337,49013.69308,15701.55724,17705.00073,21970.4334,33434.44507,38397.66345,22906.70726,27949.44649,69464.04273,19995.31521,77518.42748,72827.37191,95867.14397
PARK PLACE,40080.81017,25548.14072,33332.66284,16100.75258,66296.4011,91747.89596,22248.68473,10201.11942,129202.6046,54563.02476,33644.15886,26283.05768,28457.6991,31404.65953,63321.02164,53251.46318,39956.11959,32614.08279,45943.72191,74638.04372,95309.08205,37379.44374,85143.71303,45681.69467,41349.12258,81322.03863,61331.9699,72955.45383,47726.12341,104042.8956,58741.94886,52169.17711,79670.65739,68207.91845,82657.18676,62024.53752,126495.3901,98161.85252,103267.9782,130310.1242,116619.9251,92851.37994,101779.6033,79287.5831,85648.12917,76338.83986,75231.06212,39260.95007,36160.04467,80398.45151,58165.58352,31520.86655,98544.72112,4474.825308,61382.64366,66154.68024,54505.15546,75878.12309,44412.4635,19754.57414,36597.83463,24158.17959,0,7022.388066,36763.66115,63698.46074,27774.90094,12580.45156,6519.808675,40292.61883,92729.66881,36516.96152,13221.92534,50765.73044,26793.13535,76635.9415,22068.55683,35027.11915,48035.32055,63432.68389,21544.9853,15484.10417,53658.05712,96877.75548,40868.23321,104469.1012,98412.28987,121710.7748
MEADOWBROOK / ALLENDALE,49268.48863,30229.48719,39989.4177,17518.57762,71903.25955,95767.17008,16949.44105,11899.15056,134427.8297,60090.9112,36323.03354,27214.15241,28140.17484,25869.48741,68086.6221,57002.98477,44983.81956,30442.10552,48142.62323,79800.68234,100823.2021,41341.34975,91593.14088,48060.69532,45627.25616,88476.27606,63882.30934,77214.59822,48111.03398,108996.3829,59568.62256,49724.43829,82421.51013,69891.16977,88384.27812,62635.75643,129408.4901,99421.91064,102733.8246,125245.9995,110634.0365,97584.8963,110433.8249,84236.84439,94539.9061,78147.1581,83184.76841,27357.80552,36508.1784,84144.62371,60283.79279,34141.82436,103178.4307,13039.52341,49464.79659,71736.33181,60198.27147,80489.97204,49226.03099,26577.36806,43436.04652,28854.18695,7022.388066,0,46085.37657,71398.78573,33177.24614,18145.72639,11179.58658,48886.32005,97900.6106,45864.33121,19341.36067,56565.44764,32388.69244,81929.40727,30011.42087,44307.20518,55067.66246,67878.77529,16462.0267,19475.82143,59223.79736,102235.3374,48985.89104,109995.079,104070.1046,127353.7378
MEDICAL CENTER AREA,17185.18783,22630.7484,17992.37224,40920.90509,31521.74729,63675.8355,46401.09058,33604.85757,90264.11082,22648.1957,29166.43183,35436.3638,42160.77902,59748.7895,33472.777,29973.30881,38068.05357,39030.75968,31482.16094,42897.86667,62163.50679,56911.65,52844.52629,65693.88291,50308.23148,50080.07997,40324.22663,44656.17411,48569.13718,72163.3148,51411.17459,63398.2355,55948.30913,51348.31887,62918.59634,64452.09892,99316.37896,81571.10578,99039.30865,139809.2816,131720.5546,61892.42128,68951.41824,39845.59677,47854.27265,46471.295,42907.17789,73568.53977,29380.56332,42501.55937,31456.40767,18864.24031,59147.54259,31335.23995,95271.54161,29487.69463,18373.78979,36577.30007,10911.03509,22929.53174,4962.044352,13626.074,36763.66115,46085.37657,0,24560.59798,8482.601383,22324.6934,38898.01905,3940.00794,53616.05199,6450.782294,25534.45968,15098.40071,11416.22808,38132.14906,18682.03411,10725.19718,9031.433129,24460.29355,56960.50337,30547.74534,18797.08893,58691.3057,10598.31648,67104.5335,63556.2222,86223.3267
GULFTON,35360.79375,46775.56665,38929.52742,67037.42674,13925.11437,55629.88875,70185.86302,58805.15692,61976.75177,23827.74676,48447.40269,57111.34183,67409.80568,82343.27399,31597.28458,35483.62597,54296.40247,57817.96526,44484.16065,30192.27328,40780.62991,76850.32497,35775.58594,89573.74605,70891.44058,39686.37794,46644.00308,39571.29138,62743.29435,53491.65889,60263.28486,79820.43046,53412.32782,54915.82644,65065.74282,76556.80361,87592.81554,81321.253,104419.749,150870.8819,145405.8445,48356.13853,49439.3108,13177.71628,22009.95636,39521.64498,30412.39367,98308.37463,46816.30382,21170.22198,32519.62134,38569.98144,32998.80182,57838.35586,119662.8365,18872.67352,15751.44178,11605.62629,22636.83184,47347.51185,27061.31345,38833.92972,63698.46074,71398.78573,24560.59798,0,33785.28606,48053.02138,64100.85163,21872.91725,25219.95987,31152.39654,50728.23017,11225.57103,35701.85724,10340.13222,44230.43687,32825.37543,14761.60431,9152.081315,82209.26525,55821.17235,13834.64434,30517.31385,25565.36027,39355.54443,38217.29149,59675.92801
MACGREGOR,17433.95617,15793.04696,13620.01969,31791.53434,35820.2807,64806.63352,37619.53187,21739.52944,97936.69598,24781.94367,24526.73299,25901.89463,32541.13296,46668.98741,34904.30139,29389.58197,33231.61728,36428.3353,29145.48675,45160.84328,65096.03247,46296.79263,55591.13805,58019.81125,43317.00235,54980.08766,39487.14253,45713.85855,44418.564,74567.38986,48953.39065,56222.87568,55955.77078,50142.52821,63483.92776,60697.45217,100444.1353,80807.74103,96839.54622,135131.7869,124693.4664,63930.24961,74985.01328,47749.66352,58350.31423,51700.6772,51492.2452,61247.08324,28626.20766,50104.41063,35015.88232,17877.78263,67096.96813,21578.23733,83278.24674,37670.02763,25985.22834,44520.72801,16831.89099,16671.97354,7876.028635,5344.252917,27774.90094,33177.24614,8482.601383,33785.28606,0,12151.25379,26307.81097,12082.81028,61342.77955,8460.654269,14655.6591,20235.34642,4595.740533,45585.53971,11599.21635,10735.18502,18659.62187,32286.73035,44270.73623,20520.87289,23143.75761,66024.65099,12962.81841,73943.81951,67871.0218,91269.94486
GULFGATE RIVERVIEW / PINE VALLEY,27234.94563,13439.97994,18282.11395,21735.54269,47857.94163,72358.52289,28106.79755,12042.75098,112316.7211,35184.76364,20720.99646,21967.59627,28633.89322,39890.98054,43682.23809,34284.75439,33140.70571,31692.5421,29456.38389,55042.20514,77005.00031,42329.84761,68534.45604,49993.68864,39135.20974,66607.5874,45628.83193,53483.43206,40172.23366,85264.54445,47370.23759,52188.76252,61216.98903,52282.92009,70798.17454,56343.96319,108397.739,83323.4419,95145.73417,130758.3748,120885.1736,73287.62939,87703.01396,64121.99366,71761.01341,64918.66533,62846.21479,48368.83922,28179.56,67870.25751,46675.5391,20399.4434,83957.50962,6764.31555,70393.20354,53871.96713,42110.01862,62067.1321,32088.08617,11642.83754,23469.70347,11422.4194,12580.45156,18145.72639,22324.6934,48053.02138,12151.25379,0,12807.89895,25178.46416,76140.98449,22175.32995,5622.155315,33205.23102,8037.261167,59645.23942,9422.847593,21596.38653,34360.81016,50059.10512,30966.88382,12224.22795,35500.55667,79299.33774,25595.90045,86315.92471,79364.53788,102911.2935
HARRISBURG / MANCHESTER,39098.3736,18687.31088,29679.72823,9091.325523,63700.36924,85070.80882,32574.02277,17905.40549,127588.062,50299.80323,25852.12025,18760.48651,21538.20071,24334.20677,57663.63504,46379.6249,32207.51216,41944.20549,38066.00651,69517.2255,90728.04632,30164.77136,81817.60469,37277.98347,34482.15939,77507.39463,53575.99081,66600.27207,40285.38302,98569.83474,51100.5624,45124.64582,72115.15586,60376.75217,75320.15585,54909.99275,119059.777,90391.70651,96075.64663,123079.6346,109392.5318,87104.03286,100209.2041,78598.88922,89178.94693,79284.75173,80210.78664,44337.19327,41778.73205,81286.26828,60993.29012,34779.29121,98171.0048,5002.258685,66066.12945,67508.25355,55690.53958,75848.99688,45633.44953,24385.7598,37502.6702,24976.55699,6519.808675,11179.58658,38898.01905,64100.85163,26307.81097,12807.89895,0,40329.799,91251.49206,37496.12898,8907.811592,48498.96836,23715.48,74889.59601,19142.37816,34457.61077,49330.38609,63604.74034,27202.24874,7665.178784,51009.13141,94749.77069,39889.43964,101900.7068,94669.05549,118278.4842
