,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
FORT BEND HOUSTON,63862.30445,69996.82131,65648.75071,83377.9248,48581.04343,91131.5071,57216.70009,57419.48563,66106.84977,60931.09745,74473.22931,77673.15301,85827.75188,96603.77161,70120.53819,72083.16808,83960.66003,40962.16083,76324.39461,68076.09631,78231.10445,98389.03028,69823.33224,112374.2547,96092.4984,80819.66254,83239.67739,78627.68402,93580.30816,88098.75907,95575.44518,106421.3629,89837.06185,92168.71589,104306.175,108998.3903,125300.5284,119520.3012,138867.4502,180994.0923,162275.9152,84725.44985,88586.95051,33237.0577,30662.1112,0,8596.98695,75476.19069,30832.33937,14878.34167,11826.96054,33323.63004,33384.17333,69786.99202,96876.20863,15566.9951,22813.2714,30075.57489,28624.77153,48681.28006,37267.14919,44728.98199,72235.85594,73738.78408,43140.82045,36524.95173,48933.77085,61026.47437,75425.11917,45365.44904,48366.64359,54187.03433,67268.00611,46268.61066,58205.98645,46832.05964,66136.62566,57915.50353,33723.72853,26212.75358,76609.76259,74119.70571,51213.07825,54548.78714,55586.23958,59418.03769,69887.82726,79102.53642
FONDREN GARDENS,58613.34359,66622.68426,61279.87077,82802.73275,42400.62555,85176.16588,66477.33865,62580.59163,62349.6467,53975.73209,72006.08444,78401.76993,85709.8106,99845.5194,61298.66363,65241.97743,80305.25657,52553.6789,70811.01178,59717.9492,68636.12537,98494.07626,63257.90524,109886.206,94065.31348,68923.01945,75755.64741,71250.92004,90090.21261,80709.55196,89164.43658,104709.3535,82823.92268,85185.32073,95490.19681,104312.6273,115577.362,113044.1992,131976.3722,175291.4388,159861.618,76503.93505,76024.41814,25830.60432,19697.8465,8596.98695,0,89877.23267,41050.17214,9794.183437,17035.39236,39558.41428,29659.82829,69649.16008,112628.4468,7204.568216,17077.98947,17624.15665,26671.93165,51446.34176,35602.08129,47430.67982,72803.73177,79420.27045,40498.78625,27681.68367,48526.96091,60617.19338,77193.99427,39721.57701,38848.33356,50358.61453,66378.24535,39218.34268,54814.39044,35171.92036,62908.12452,53431.02137,27492.40769,15715.37786,83721.30911,73068.64989,44248.39083,47009.47477,49573.65682,55777.15388,61783.06968,75588.36467
SOUTH BELT / ELLINGTON,72907.15694,56147.77378,63846.01811,44637.65732,89546.14388,117300.1885,9427.091729,20439.1852,132336.6293,74151.24306,62830.25046,50596.50668,54569.57812,49141.20698,88567.71219,77962.72318,72174.39937,28707.212,73041.17701,98217.19611,121785.0668,67174.28562,113441.3956,71727.60029,72765.8551,112303.687,89943.39267,94031.31763,74457.49493,130529.147,82459.32582,73848.42866,104362.3916,89415.36826,114934.7337,89357.10981,153640.5937,121323.6126,122829.8382,147318.1217,116763.31,118965.8607,132846.8852,94253.17729,105427.8034,75476.19069,89877.23267,0,38464.10937,91548.54014,56099.30271,43134.38318,111598.653,39125.53743,8599.697576,81371.88628,72677.0097,92603.45381,62592.35604,36640.85303,58710.27988,46538.04576,31611.70131,20139.43623,64038.06646,88715.7971,52115.61869,39991.21075,38474.17708,69753.28112,110990.4631,65871.3728,45469.69176,76507.68541,53249.54565,93643.09504,54538.07225,67130.81994,70830.51503,79670.34206,10039.39054,46665.94489,79041.78052,113500.1701,70802.59027,111110.2171,116335.1111,135240.2126
SOUTH ACRES / CRESTMONT PARK,44031.09841,40415.77447,38913.46029,43798.14261,52316.41266,88524.90736,15067.06178,14476.75171,96837.30211,47490.07404,46468.53269,42810.59299,49794.54227,59221.333,58319.90746,54336.79229,58847.60068,4157.188049,52010.76175,65983.37644,84225.50412,64319.00086,75405.0774,76699.21056,64475.92033,78300.68096,66672.38299,69803.91693,65457.24533,94572.88427,70518.81479,72584.08421,80485.80108,73738.26969,90462.35152,79589.59605,124019.8299,106213.7422,115316.6836,149805.1223,126957.1828,86248.16879,94224.48959,50263.31325,56923.2214,30832.33937,41050.17214,38464.10937,0,43272.9627,12149.75784,3754.146688,64956.66898,31057.29025,62589.20848,32614.35649,26443.43402,44931.65617,19303.42523,7353.32153,18099.20546,17954.09139,30961.23935,31376.64496,26542.49736,43556.79666,25469.85232,23868.34812,36962.41716,29844.186,66059.00457,32080.36659,31999.32297,39515.76494,30388.92562,54306.15592,34172.09483,37335.05889,27538.72779,33974.95562,33692.3664,39311.64855,43913.12668,72590.36207,38034.86381,79145.19508,80981.89621,100292.1272
BRAYS OAKS,54931.25145,64539.39439,58052.49911,82730.46009,29459.34345,70735.43905,68052.92811,62668.74679,44818.03889,43026.17158,67389.1965,73698.96245,83491.07631,95951.56593,54105.46839,57511.11816,74062.48478,54279.13003,64829.45507,47986.13694,54383.31904,92889.9487,48059.46447,108119.2212,90174.79618,58389.64518,69062.81441,59780.30048,82229.42241,65294.29003,78813.99865,97165.3474,70410.59201,75000.28614,87288.29661,94822.17228,101888.5665,99288.84462,120007.823,164404.2361,150946.2221,62735.311,64040.80651,9867.312844,5933.35489,14878.34167,9794.183437,91548.54014,43272.9627,0,19046.4099,41830.57783,12270.20892,70430.44493,114976.9931,6583.992948,17488.74178,5947.6579,24763.66545,52254.56036,34715.99093,45464.93805,75006.35568,79042.6436,37343.47961,17355.15118,44803.873,62456.00251,75869.05262,35753.39919,23196.46288,47937.53477,65209.8941,30734.5597,52368.00478,23044.26566,61151.8646,50531.3607,24684.12524,8230.687857,85064.08427,71433.17925,33198.75224,30118.90707,44405.84426,39194.88318,46099.21448,58626.35475
CENTRAL SOUTHWEST,45447.87519,49528.10256,45660.42645,60210.66246,36624.44067,77776.88904,35069.30585,34524.08474,66514.47242,44165.81103,54196.90549,56341.52557,63513.18993,73224.2569,54628.86255,53526.53565,64066.53149,22580.11943,54939.74304,54210.19108,68770.2351,76772.88106,60732.12874,90353.18568,75124.61501,68966.01747,66504.80522,64043.73327,72340.23294,79022.13919,70149.70196,80926.17853,75193.09736,70143.84831,88536.98827,85315.04226,113578.1372,96516.19908,110246.6247,146771.6342,127232.2909,72885.87415,80013.83948,29503.73679,34782.87276,11826.96054,17035.39236,56099.30271,12149.75784,19046.4099,0,11255.31483,39596.41439,46897.76035,78593.22977,12197.74238,10427.75909,25589.00801,10640.17604,25418.89134,17494.01005,23628.53971,48922.31179,50554.89421,24937.23226,27590.04181,28235.08574,38237.85047,52471.10214,24888.22357,45727.20403,34662.81457,45316.34081,32077.01076,38047.93113,36431.20999,44910.7319,39184.00912,17294.62227,17196.93035,54409.70743,52259.86214,35682.79289,50426.53494,36838.94758,56111.16342,61366.36194,76829.6605
SUNNYSIDE,32517.36448,30886.74738,28216.98783,38397.28201,40268.68797,75029.48714,20302.41198,14404.27358,91643.83484,36137.16264,36520.07537,35786.6119,42796.31374,54023.94578,46197.3439,41909.72881,48123.93076,11990.00431,40641.09537,52738.06695,72404.06841,55962.2558,64532.79808,69132.97554,55335.73006,66999.63839,55360.98488,56471.93666,55589.74823,81996.78273,59475.12899,65348.3858,67269.95994,61776.49656,78964.91914,70221.94759,111495.7846,94162.00327,104516.8815,141863.8046,120806.7956,73079.08874,83911.00713,44241.12177,52277.06604,33323.63004,39558.41428,43134.38318,3754.146688,41830.57783,11255.31483,0,62158.74088,25060.40068,68036.07416,29307.53864,19737.48119,40130.43228,10559.05869,4798.520431,7594.434689,6734.34676,27422.80979,30394.46649,15113.59208,35940.94494,14136.59043,16504.18384,30620.07173,19425.33286,59773.43792,20500.29219,24169.81977,28312.65427,20300.58049,45089.76078,24829.54544,25881.6095,18718.29659,28537.31222,36312.60969,31339.57143,32477.79165,64670.14591,26423.11858,69490.30635,69763.4184,90201.47994
ALIEF,66571.21623,77966.8698,70147.39832,98017.2101,32332.90032,65646.8288,88033.47815,81359.52703,19195.42759,48543.14163,79520.18187,86826.62312,98432.64482,108133.8201,57038.69351,63106.49769,83665.74248,75879.72257,75173.34992,46520.54708,43893.52793,104595.5396,39739.41165,120606.8206,101840.3068,52122.41878,72833.76781,59531.86171,91008.31685,52536.23871,86494.96561,107263.9058,68258.49647,79614.85735,87098.22387,100875.5173,89888.79722,93465.10319,117542.7872,163930.4934,154802.8846,53432.77677,50765.64023,9937.572294,7449.249146,33384.17333,29659.82829,111598.653,64956.66898,12270.20892,39596.41439,62158.74088,0,87806.46095,135539.536,27448.34922,37928.10729,14215.14063,45313.89769,71049.7165,52267.59334,63394.98802,93139.85763,97717.75736,53872.8035,28036.30365,61783.44325,78808.54305,92899.69197,51944.22896,8861.833009,62120.7182,81316.0761,40826.99557,66700.90663,19101.91853,75346.72552,64004.63612,42238.01719,25241.58796,105152.3136,86740.9739,41915.86137,15648.99269,56829.20261,23575.69089,33055.56682,35702.08059
PECAN PARK,31905.0866,15608.89444,24149.79314,11896.08539,55667.2283,79345.17938,23331.51719,9063.206346,112916.2735,41268.90536,24634.62808,17196.14588,21344.11946,28821.33618,51598.48348,42053.59192,32402.6001,31072.34764,35126.89074,63142.18227,84828.98327,33610.62526,75624.21359,42236.40493,35614.16922,72584.31004,51533.39534,60314.67023,39819.68868,92540.63043,48914.79875,45375.30228,68916.71333,56601.95515,74845.52583,54434.2184,115475.4155,88042.5346,91503.9265,122571.7509,98754.19793,81988.27202,93226.0686,67781.09847,79025.88411,69786.99202,69649.16008,39125.53743,31057.29025,70430.44493,46897.76035,25060.40068,87806.46095,0,61435.98181,58725.6048,47543.12434,66049.1641,36827.9667,16116.13677,28586.69979,14782.64797,2471.956986,10154.41042,29366.21048,55474.58875,17603.54506,4028.290249,3028.743059,32095.10869,81675.18783,28840.05899,3893.714142,40684.35096,16613.82557,65164.69555,12835.86307,26904.48659,40066.73978,54647.04509,26503.26784,7746.292004,42658.03136,85017.34767,31762.31355,87851.60206,85542.92641,107181.5523
CLEAR LAKE,96804.00438,78766.96846,87691.12312,63879.35038,114399.6932,140784.2495,34201.968,46170.29581,163326.6863,97724.18281,85005.96262,66135.7204,73689.48854,62354.35771,112436.2521,101241.878,92012.27378,50751.8944,95760.48938,122467.0955,146246.652,83873.68597,137847.1651,86235.65761,91649.74533,136237.5951,112376.8511,117149.7776,93498.77543,154793.0798,102770.3791,91716.57871,127109.1819,109364.8107,136958.7101,107463.8131,176702.1728,142602.6965,134955.9197,159580.9533,119354.7353,142840.935,157185.4595,119090.9286,129723.2197,96876.20863,112628.4468,8599.697576,62589.20848,114976.9931,78593.22977,68036.07416,135539.536,61435.98181,0,105432.9823,97569.67057,117248.5781,87496.92605,61547.5134,83649.91083,70993.62589,54042.87361,42122.01292,88877.12431,113535.0869,76303.18004,63240.85958,58597.81434,94266.15164,135865.5752,90429.66696,67855.95025,101125.5321,77359.3305,118527.8257,78122.68965,91274.99424,95732.23273,104570.419,30242.99005,67996.49191,103471.8558,138388.0273,95099.74111,142261.2509,141029.1007,162164.1026
WESTBURY,45672.03559,54264.00806,48476.82929,71648.80817,30755.43078,73668.32437,57873.59983,51618.54502,59087.66599,40174.9566,57547.85961,64378.86953,72517.52535,86011.27277,48521.33011,51103.85333,65515.85836,44381.03883,56054.46148,48112.62372,57402.91764,84058.62408,51984.14062,97784.31157,80261.05714,58423.70139,62561.08031,58452.83618,75323.5417,69439.7615,74563.95899,89976.86712,70147.45504,71139.41293,82676.63844,89564.86651,104279.8669,100180.5869,117824.7413,160675.786,145195.0189,65241.33885,67189.44923,15687.7169,17694.47882,15566.9951,7204.568216,81371.88628,32614.35649,6583.992948,12197.74238,29307.53864,27448.34922,58725.6048,105432.9823,0,5021.115199,9422.528617,13752.73101,40716.14542,23120.4142,34553.5885,62983.93525,67970.87634,26526.64396,16193.8797,34419.17704,50709.93858,64399.66744,25130.32504,29825.27043,37790.31761,54002.77012,24978.83663,42023.13604,24596.31713,50684.79617,40621.51491,13880.71517,3799.408725,74436.53268,60438.78603,30475.28064,37530.1197,35218.34294,45558.63925,50818.79707,66729.51485
WILLOW MEADOWS / WILLOWBEND AREA,35211.43872,43100.1941,37720.17793,60320.43656,25703.41793,67119.82931,49570.79465,40470.66526,68389.59617,31918.10894,46879.31062,52942.74341,61181.79219,74360.96215,41410.49205,42514.70518,55553.40995,37785.07411,46919.96481,42124.97429,56899.22694,72886.58493,48898.5601,86533.49161,69166.07824,55525.59293,54075.0704,50862.41056,65412.69479,67966.88452,65691.10018,79537.63664,62490.2028,62581.97348,75506.90645,80242.72151,100393.9129,92279.76965,109158.7724,151761.0433,135166.2772,61162.27486,66811.08628,21039.70407,27332.018,22813.2714,17077.98947,72677.0097,26443.43402,17488.74178,10427.75909,19737.48119,37928.10729,47543.12434,97569.67057,5021.115199,0,16014.70954,3429.690763,29904.00259,11969.57198,22785.13461,52018.15997,56567.53984,15350.45838,13614.24455,22964.16508,39558.02533,53023.61133,15527.91849,36792.72978,26744.16964,42681.06265,18155.35254,30890.87809,24800.64091,39464.24207,29743.55436,3757.271362,4495.868101,64314.46196,49108.01559,22310.97442,42979.38484,25664.75024,49525.51517,52294.66911,70974.61081
BRAEBURN,47179.08743,57783.63733,50553.91665,77069.22219,21522.49939,63947.17771,69234.5638,60991.45756,45682.37226,35282.27271,60121.49693,68130.3738,77671.71661,90779.19694,44311.40327,48381.57687,65842.12212,56638.42109,56798.78279,38594.99136,46689.24555,86850.36082,42088.38673,101218.4825,82826.84845,48707.60034,59405.95811,50887.60388,75281.58287,58871.83697,71908.55669,90815.19869,62185.75966,66336.22859,77159.10227,88025.61342,94312.66181,92355.50061,112912.7187,157415.5726,144317.3165,55232.77706,55511.56847,4638.060087,4577.763521,30075.57489,17624.15665,92603.45381,44931.65617,5947.6579,25589.00801,40130.43228,14215.14063,66049.1641,117248.5781,9422.528617,16014.70954,0,23408.4858,50349.82297,30217.02571,42717.94456,71225.85577,76947.63263,31989.79655,7751.408489,39944.21055,57646.29497,71716.7172,30155.28654,17120.7748,41278.65595,59920.05082,22322.38262,45854.37041,14075.99892,54685.59654,43526.9943,20295.49042,3872.699557,84748.06165,65725.82679,25684.19684,24980.2404,36768.32091,33392.98323,39422.92962,54181.88694
SOUTH MAIN,28966.94423,34148.23718,30001.56245,49960.36676,29746.30281,67548.21568,39593.39508,29733.9114,76425.64283,30016.02144,39384.82655,43500.16388,51036.99971,64458.94741,39577.4648,37841.97777,48367.61302,29223.33559,39992.86849,43865.31657,61472.80945,64022.12999,52611.87321,76925.38885,60871.88911,56970.00216,50611.27707,49749.04691,58176.51852,71778.50094,59215.55739,71765.21547,60954.92549,58119.76771,73244.80377,73126.03276,102274.9998,89587.12415,103711.4485,145056.947,127493.5017,63868.7157,70478.89943,29516.57828,36683.76311,28624.77153,26671.93165,62592.35604,19303.42523,24763.66545,10640.17604,10559.05869,45313.89769,36827.9667,87496.92605,13752.73101,3429.690763,23408.4858,0,19347.37606,2246.063547,12070.50048,41358.54033,45657.15574,8382.276403,20607.9727,14369.36675,28855.34937,42334.03457,9062.089729,45375.16465,18387.11203,32314.945,18536.29127,22415.58442,32903.26266,30354.24286,22625.55511,3843.374158,12493.22677,53875.27504,38941.37661,22963.95069,51731.52842,20679.63147,57671.47707,58659.76604,78612.46175
SOUTH PARK,32280.72011,24649.17541,25308.82334,29095.22006,46178.31911,78294.24546,14575.51752,5912.095029,99061.43133,37151.6282,30995.45746,27777.28118,34499.74187,45180.43079,48295.2395,42793.70558,44122.43195,11069.64659,38270.75374,57363.16824,77621.5106,48544.61046,69352.92846,61181.49314,48628.20993,69833.73258,53592.71662,59409.3532,49752.26572,86757.40922,55467.25128,57761.74759,69662.19658,60619.24696,78096.95641,64196.56051,114298.9953,92974.10272,100002.6866,134827.0713,112769.211,77663.53189,88875.25455,51996.87068,63932.12595,48681.28006,51446.34176,36640.85303,7353.32153,52254.56036,25418.89134,4798.520431,71049.7165,16116.13677,61547.5134,40716.14542,29904.00259,50349.82297,19347.37606,0,15152.68375,5363.982575,17233.69992,22821.69105,19632.39614,44628.9657,12587.3592,8430.57118,21798.19638,25479.54683,67469.48952,21988.72643,16437.69434,32331.85981,15160.83123,52111.92051,18656.6629,25295.5681,26678.5829,37228.62617,27640.33034,23758.72051,35290.99118,71849.82255,27649.82358,76215.96563,75964.38552,96783.88038
ASTRODOME AREA,22207.10931,26319.0352,22277.65259,41719.90531,29061.86506,65077.30588,35939.99639,25224.39515,79805.5586,25292.39497,30692.98723,34538.44867,42832.40728,55643.45325,34975.85256,33908.86871,40501.83886,27087.04953,33631.45695,42138.32398,60746.70542,54733.25945,51707.7236,68863.88571,52368.21228,53903.16691,45010.72178,46899.79278,49529.34776,70774.47184,52879.07576,62382.83763,57972.84583,54017.14864,68541.09904,65071.34737,100270.9867,86077.68008,97938.2079,137272.6006,118388.3168,62407.99796,70439.7458,32780.83074,44147.46304,37267.14919,35602.08129,58710.27988,18099.20546,34715.99093,17494.01005,7594.434689,52267.59334,28586.69979,83649.91083,23120.4142,11969.57198,30217.02571,2246.063547,15152.68375,0,6102.909522,33253.27604,40321.23227,2803.29931,23889.33663,5415.113134,20581.0872,34322.30314,6066.009283,47911.70299,11023.14063,24208.26776,15182.78756,14640.94758,33307.75829,22429.39393,15750.68211,5773.827578,18904.70674,49815.2908,30899.1164,19784.62614,52812.03849,15093.27553,57799.84644,58345.60884,78659.17695
GREATER OST / SOUTH UNION,22378.4459,18265.43599,18137.09496,28409.1093,37258.07601,69088.83171,26313.08706,11427.11606,91448.17865,27988.7759,23861.17511,24147.87666,30391.41576,42341.64135,39010.92769,34704.8573,35879.00048,24764.96883,31338.63568,47994.6553,68198.67837,43854.83147,59059.4683,57322.37925,42857.62518,59515.87187,45822.5098,50308.09102,42926.57564,77428.58132,48701.47207,52484.49036,60797.77128,53588.25501,70163.68939,57957.40969,104996.4411,86069.94508,93400.06177,129180.2205,107958.3879,68300.42937,78560.06736,44407.22504,56827.18812,44728.98199,47430.67982,46538.04576,17954.09139,45464.93805,23628.53971,6734.34676,63394.98802,14782.64797,70993.62589,34553.5885,22785.13461,42717.94456,12070.50048,5363.982575,6102.909522,0,19461.30377,24697.58644,9692.731147,34859.43226,3175.897462,6695.812646,20325.7322,15258.16959,59730.85452,12163.19027,12267.06573,22104.99963,7866.980656,44186.04393,12392.97866,15648.60166,17423.86971,29537.28285,35577.83364,19244.51449,25230.45035,64061.59971,17729.58626,67907.67119,67100.01634,88192.52626
PARK PLACE,38409.22722,22143.89942,31125.97372,13159.3124,62464.82952,86265.97034,17444.00776,6781.401378,119200.9993,48313.75735,30698.92336,21885.1409,23704.43884,28164.06182,58666.91201,48963.68876,37368.25933,27840.22743,41672.4998,70191.46302,91858.06192,34861.24646,82636.50159,43771.35234,38317.76126,79657.4498,58199.18445,67281.48634,44007.16693,99614.36985,53921.47831,47362.79348,75651.59323,62420.51774,80888.23711,57697.69112,122362.9953,93356.1272,95096.57792,123957.4907,98549.52348,89048.96265,99726.06798,73451.91616,83744.60763,72235.85594,72803.73177,31611.70131,30961.23935,75006.35568,48922.31179,27422.80979,93139.85763,2471.956986,54042.87361,62983.93525,52018.15997,71225.85577,41358.54033,17233.69992,33253.27604,19461.30377,0,4147.043691,35149.40056,61415.23867,23793.16665,9740.140207,4767.357905,38336.706,87782.39431,34932.21563,10493.28787,47270.50527,23534.577,71511.45723,19325.16759,33376.38392,45334.77939,59627.69151,18920.49702,12658.45007,49507.87712,91403.75135,38700.39133,94494.36329,92415.71629,113998.5077
MEADOWBROOK / ALLENDALE,46458.52984,27137.8796,37184.25228,13135.85769,68643.87074,89783.6678,11029.35782,7263.570684,124523.7097,53549.46929,32928.22438,23116.58628,23243.22081,22556.31574,63428.7849,52617.8412,40763.05015,24970.31349,44290.48727,75422.81185,97288.35488,36680.5636,88832.77304,42924.85273,41246.65977,85550.95775,60787.1371,71118.49082,44554.89725,105106.5824,54938.0314,45168.79322,78493.31356,64077.82306,84625.98006,58154.74531,125329.4739,94446.91061,94688.42713,119085.0418,91775.07153,93573.15262,107669.1427,78372.37011,90860.70536,73738.78408,79420.27045,20139.43623,31376.64496,79042.6436,50554.89421,30394.46649,97717.75736,10154.41042,42122.01292,67970.87634,56567.53984,76947.63263,45657.15574,22821.69105,40321.23227,24697.58644,4147.043691,0,43180.96502,68459.0329,29216.21759,15255.59729,7178.961065,46012.56102,92980.55184,43007.41545,16453.49902,53680.17265,29168.03776,76884.65022,27108.11466,41486.15354,51822.62132,63973.17283,11366.60422,15951.03688,55173.11874,96797.41661,46147.09197,100069.8647,98085.5468,119661.2993
MEDICAL CENTER AREA,14739.59969,20206.50613,15461.06837,38964.82241,28042.87438,59380.61364,41871.71961,29289.89465,80602.91285,18940.38604,26266.00306,33144.42611,39862.54395,54870.61705,29260.03622,26093.26938,34965.40279,35089.26423,26799.74015,38384.01811,59003.5551,52466.87892,49748.64053,63680.68298,48085.05898,48884.85075,37386.77238,40722.21205,44826.86698,67919.88365,46105.44588,58892.05873,51323.17501,46132.75909,61081.58612,59777.655,95217.30301,78259.79129,90878.59409,131752.6782,114599.7152,58657.06471,67062.94242,34047.28725,45991.51433,43140.82045,40498.78625,64038.06646,26542.49736,37343.47961,24937.23226,15113.59208,53872.8035,29366.21048,88877.12431,26526.64396,15350.45838,31989.79655,8382.276403,19632.39614,2803.29931,9692.731147,35149.40056,43180.96502,0,22449.52334,4275.335183,19257.46472,35686.96428,2199.922831,48763.8513,3974.05412,22996.10958,12160.83598,9037.758123,33684.05388,16311.67768,8239.434576,6779.013383,20918.98017,54155.81564,28413.44701,15893.38357,53338.89547,7759.236834,57951.85538,58024.59743,78679.01101
GULFTON,33042.8383,44412.43188,36606.26509,64606.22366,9236.635566,51741.86759,65780.41247,54448.59173,52230.20365,19593.74992,46112.19579,54139.04645,64983.89664,77294.16576,28689.01072,32704.40675,50776.02017,54661.33191,42035.02033,26399.22349,38576.99073,72243.02236,31430.82334,87231.09857,68537.85591,36710.76237,43765.59884,36571.56666,59624.96511,49982.38775,55864.20909,75362.71638,48013.45899,50574.08348,62052.41471,72029.48479,83715.32465,78125.00609,97273.03037,141374.9794,128491.9843,44422.33498,46949.5557,7477.034131,19448.16743,36524.95173,27681.68367,88715.7971,43556.79666,17355.15118,27590.04181,35940.94494,28036.30365,55474.58875,113535.0869,16193.8797,13614.24455,7751.408489,20607.9727,44628.9657,23889.33663,34859.43226,61415.23867,68459.0329,22449.52334,0,30051.21044,45615.79167,60939.91004,19519.34983,20331.87056,28718.34301,48307.3056,7344.72646,33269.07685,6607.427873,41815.54398,30425.98953,12336.4075,6390.458177,79410.09297,53372.35121,9845.724948,25304.99876,23215.97172,31328.13932,33787.07186,52719.95684
MACGREGOR,15380.71539,13442.63254,10950.13714,28671.88463,32038.82571,60211.17337,32800.18867,16952.96831,88160.41779,19474.50905,21139.90435,21709.12703,29533.44196,41917.54275,30487.64287,25228.6984,30994.4901,32267.59297,24191.1264,40635.96196,61790.72186,42204.94207,52548.74958,55355.59256,40556.06763,52204.75789,37431.04189,41331.72024,40345.34714,70250.58142,43529.64902,51496.22615,51506.00754,44833.94391,61553.52994,56139.79839,96338.33475,77198.91272,88531.19081,127815.7062,107087.3391,60549.37836,71430.7845,41935.24837,54292.79441,48933.77085,48526.96091,52115.61869,25469.85232,44803.873,28235.08574,14136.59043,61783.44325,17603.54506,76303.18004,34419.17704,22964.16508,39944.21055,14369.36675,12587.3592,5415.113134,3175.897462,23793.16665,29216.21759,4275.335183,30051.21044,0,8663.507075,22455.91107,8365.294397,56454.81349,5049.167025,11172.56216,16759.30549,2390.11218,40707.57159,9017.962668,8626.922148,15100.03576,28650.11793,40776.76327,17527.86029,19019.09749,60608.77118,10350.92462,64037.75987,61921.98017,83515.50897
GULFGATE RIVERVIEW / PINE VALLEY,24190.19235,10947.76722,15190.34792,18054.74526,44731.195,68719.26386,23192.63103,7386.645988,101843.6758,28750.50328,17624.45681,17539.85179,25372.14855,35766.42539,39849.17665,30034.75666,30750.27689,27495.8487,25524.85348,50626.36743,73976.60833,38424.67908,65513.82698,48529.01056,36502.95273,63608.49466,42576.68079,48061.71085,36107.75913,82262.33375,41910.47154,47499.30502,57073.13987,46788.67492,67747.85219,51843.53954,105329.4789,79101.08743,86787.61535,123595.9961,103190.2621,70276.4011,84704.58674,58305.61128,69646.80107,61026.47437,60617.19338,39991.21075,23868.34812,62456.00251,38237.85047,16504.18384,78808.54305,4028.290249,63240.85958,50709.93858,39558.02533,57646.29497,28855.34937,8430.57118,20581.0872,6695.812646,9740.140207,15255.59729,19257.46472,45615.79167,8663.507075,0,10290.85984,22182.64344,71125.60642,19078.90703,3333.449791,29686.55259,5035.185603,54243.59618,6333.384632,18598.41926,31722.43289,46511.82859,27761.75556,10442.79175,31289.73941,73826.40635,22602.53313,76073.83499,73327.90303,95088.72946
HARRISBURG / MANCHESTER,36199.33131,15998.36433,26779.20924,6314.777296,60643.68996,79194.87337,27163.00965,14436.70146,117235.9898,43434.65317,22917.72372,14268.85861,16916.64142,21121.71023,53016.87137,42053.87555,29666.47803,37606.85398,33888.12953,65214.13524,87375.50133,27762.21129,78933.32964,35373.6215,31432.99445,74803.41891,50457.3925,60452.58978,36510.61304,94772.92852,46212.06646,40337.68257,68166.19383,54633.66289,73089.96902,50569.77206,114956.6187,85582.59187,87877.65784,116743.1711,91376.65639,83044.07937,97416.86212,72740.00217,85987.42349,75425.11917,77193.99427,38474.17708,36962.41716,75869.05262,52471.10214,30620.07173,92899.69197,3028.743059,58597.81434,64399.66744,53023.61133,71716.7172,42334.03457,21798.19638,34322.30314,20325.7322,4767.357905,7178.961065,35686.96428,60939.91004,22455.91107,10290.85984,0,37208.33987,86270.79082,34397.43602,5732.481072,45361.35348,20504.61219,69516.01677,16280.08089,31494.66668,46143.40294,59968.88735,24866.36271,4888.577523,46171.01603,89266.38307,36829.60334,91709.56007,88633.4957,110413.719
