,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
FORT BEND HOUSTON,62025.59111,68114.32372,63866.03112,80231.1081,45393.20652,88487.95637,52924.88472,53337.31357,59290.33751,58055.62805,72359.67444,75581.3371,83216.40854,93701.14063,68009.9525,70304.23495,82169.22159,36349.07352,73168.7448,65666.19939,75030.69095,96217.77191,66610.8929,110006.217,94132.80142,77813.38538,81237.10975,76278.15701,91169.72642,84895.01832,91063.35924,103187.759,87360.48395,89321.81012,102223.7165,105440.5199,122221.7309,116624.9016,133926.7788,175036.3584,153697.7161,81737.22767,85381.89609,29936.48497,27899.85066,0,5174.784755,67057.04968,26154.32152,11459.67532,6981.311045,29527.49363,29108.11616,66755.99656,92870.09929,12193.36429,20481.64052,26937.51035,26366.94044,44821.32392,35381.74096,42281.97613,68786.99735,69976.27017,41560.1028,33565.83098,46871.34843,57919.76308,72368.60082,42671.92812,45156.14866,52409.59327,64768.93716,43886.27734,56406.37717,43755.70453,64124.60059,56149.29501,31756.65484,23425.95437,72370.84046,71677.89782,48629.83292,51323.36268,53588.19969,56774.09711,66660.7311,74963.5015
FONDREN GARDENS,57200.05725,65343.45399,59897.31939,81792.55312,39192.07348,82081.73988,63255.68501,59674.06312,55618.91774,51146.91723,69980.36226,76733.24689,83888.53411,96160.63483,59936.82043,63354.17405,77894.18917,48441.82069,68151.86473,57439.49591,66956.4645,95148.06508,60504.43201,108676.0703,92325.0586,67998.49479,74212.74466,69283.56758,87773.88586,77931.16653,84977.14273,101486.6254,79900.57569,82326.94748,94084.52607,100859.5535,112798.2725,110008.4008,127058.3778,168689.3475,152479.7556,74166.10211,75164.47669,23356.37753,18098.78916,5174.784755,0,81470.73478,37711.88055,6821.722367,10143.69566,36840.94168,25384.56465,68243.84709,108667.9397,4783.925032,14802.69003,16646.28133,23821.88271,49745.37944,33827.56425,44576.61029,71567.34815,76916.44215,38803.58538,25036.42452,46276.23413,59630.90239,75298.56435,37286.35482,37226.78424,49014.91694,64730.77742,36538.72876,53125.11556,33708.51875,61641.80919,52030.42705,25638.74,13889.63236,81516.51489,71618.89771,41745.12841,44642.36234,47638.25765,52970.87849,59436.53519,71455.96792
SOUTH BELT / ELLINGTON,67914.39729,51614.32958,58980.9213,40779.81552,82863.91234,112351.4551,4634.192279,16116.79794,123332.0527,69388.55673,58370.40229,46822.7321,50734.33874,46037.3361,83494.54962,73276.79609,68140.55654,20379.51259,68421.14266,92603.54996,115810.3142,63902.36393,107539.7154,68523.42781,68936.12712,107038.3273,85370.31908,89330.70616,70629.29564,124779.4878,77971.7721,70309.43176,99733.04703,83723.39511,110431.0354,85786.76633,148834.927,117867.7898,116702.0995,144143.9184,105463.0509,113637.2938,127030.8031,86693.34548,97472.51543,67057.04968,81470.73478,0,30355.89458,83242.79275,47779.98509,35585.6164,103507.5696,34641.08977,3612.70362,73256.80635,65129.60836,84837.07656,55173.65102,29834.95552,51510.2,41150.99213,27149.09274,16133.98004,57559.84086,81564.44237,47140.11683,35409.91479,34411.6469,63582.37145,103542.9674,59968.6426,40934.27633,70527.05815,48303.82936,86724.10649,49848.4936,61866.75979,63900.07105,72175.71747,6283.979329,42384.55061,73253.97344,106298.0399,65214.95182,104695.8148,110060.8197,128618.6479
SOUTH ACRES / CRESTMONT PARK,41695.48131,37638.95556,36338.51468,40923.88007,48916.47799,85361.6925,11934.50894,11119.47024,88104.29944,45220.45374,43733.55259,39951.35543,46944.87291,56461.25575,55691.74913,51196.98367,56243.69135,2127.124135,48423.99107,62562.91943,81942.51696,61480.43415,73100.65477,73870.72257,61697.82145,76273.20985,64197.27573,66948.67958,62735.13765,91370.46067,65783.05641,69422.20164,77368.94476,68597.22188,88158.16971,76547.30362,121186.4846,102649.6129,109506.9661,144812.1634,117314.3165,83581.96411,92094.15875,46901.1015,54265.86929,26154.32152,37711.88055,30355.89458,0,39937.3743,7618.638415,1888.148219,61656.13456,28205.41842,58562.76623,29885.95682,24369.20144,42724.90506,17056.22282,4458.606636,15922.41796,15506.37342,27914.21833,28143.53048,24470.55075,41466.6057,23067.70221,20997.37843,34095.44831,27642.51415,63251.56182,29853.79629,29136.13426,37400.01575,27633.24214,50598.31695,31385.11076,34957.90391,25364.14171,31938.83101,30126.95992,36489.03645,41945.82889,69103.28885,35850.45347,73674.4977,77137.68525,95608.77039
BRAYS OAKS,52078.99659,61729.85562,55230.58125,79874.70638,26508.85044,67938.51846,64944.68188,59723.76439,38342.2008,40047.82699,64586.12861,71472.2854,80652.72853,91493.51526,51110.60228,54571.57089,71220.79917,50920.38794,61969.46959,45128.64991,51922.77114,90108.40933,45285.1688,105343.8846,87387.71224,55665.31256,66106.98899,56862.66839,79366.43152,62596.97609,75668.32055,93924.89903,67539.03007,72059.79864,84346.36176,91470.25682,99408.19846,96567.28316,115144.1817,157461.3499,144697.6336,60017.33615,61732.4093,7459.560874,3267.744076,11459.67532,6821.722367,83242.79275,39937.3743,0,12764.0068,38313.01956,7982.743863,67394.1864,110985.7262,3205.027795,14110.50807,3349.203407,22353.18269,49949.21177,31723.9586,42421.78769,71813.14852,76956.2487,34496.88565,14293.37143,42305.06215,59363.20397,73118.75917,32904.27577,20999.60573,45109.9393,62331.85119,27751.19225,49545.65661,20572.66241,58347.08075,47715.3746,21809.0394,5083.298144,82858.34645,68587.9013,30192.75,27819.31902,41530.34074,36622.67904,43636.9693,54534.51601
CENTRAL SOUTHWEST,39710.78739,43465.92893,39654.88204,54683.67688,33531.67057,73698.95868,29718.05436,29111.42161,58843.83025,39624.1045,48156.30314,50454.91212,57633.52111,67327.01294,49794.82562,48125.11726,58163.69587,18011.36596,49069.06424,49977.65473,65550.6156,70821.27384,57442.45627,84455.33263,69115.86424,65159.83106,61232.79883,59537.36219,66434.81905,75920.70656,64350.95256,74941.7186,70656.08058,64621.00962,83636.27904,79460.35022,109786.3097,92578.05953,104644.9909,140887.8243,120280.467,69890.69241,76695.41567,25312.43381,29043.96724,6981.311045,10143.69566,47779.98509,7618.638415,12764.0068,0,6347.705642,33462.78236,41228.76207,74580.66806,7393.022219,6847.260182,21218.82877,5864.689022,20085.04243,11429.75903,17409.50893,43515.24022,45243.3814,19219.15851,23971.32532,22096.94781,32494.40524,46823.19983,19420.32919,41308.13666,28617.53643,39346.34581,27761.86326,31993.83876,33120.50187,38941.13507,33315.99099,12975.47909,13530.19928,49003.21106,46276.46182,31594.54464,46357.46285,31392.17862,52786.78114,58808.35931,72478.07684
SUNNYSIDE,29498.31699,28115.56137,25088.94118,36026.31652,36744.69684,71898.87925,16795.46532,11473.53651,82592.23429,33041.16841,33548.90052,33608.42641,39892.26847,51172.61346,43410.46878,38747.0964,44985.38258,9811.205909,37077.76984,49393.0574,69990.59,53719.13434,62091.84208,66942.26885,52812.09072,64440.37511,52263.46643,53646.90411,52650.35083,79567.67032,54671.01501,62143.88489,64146.84406,57015.7048,75979.03356,66777.67541,108862.2123,90494.66192,99010.74938,136309.0678,111835.0679,70345.89155,81498.3923,40986.70437,50397.53395,29527.49363,36840.94168,35585.6164,1888.148219,38313.01956,6347.705642,0,58898.13857,22753.14412,64031.35166,26969.80688,17879.10687,37400.23034,7953.152,2160.746053,5084.496195,3591.83372,24761.56145,27622.26826,12490.60523,33829.33825,11085.33133,14197.71421,28307.70946,16971.07198,56484.51676,17598.28231,21971.91652,25781.42317,17334.28446,40899.53861,22305.50536,22829.82942,16461.84808,25866.97855,33436.23957,29112.4951,29809.06521,60783.92606,23572.29499,63392.07944,65604.32414,85173.59714
ALIEF,62997.85909,74465.61552,66597.78467,94579.21755,28163.10168,61728.09195,84946.10742,78473.74527,12615.73031,44535.83814,75970.88265,83334.36993,94980.86985,102896.4034,52865.42125,59004.9884,79893.63064,72566.20458,71489.61091,42366.73959,40099.64441,100965.0474,35659.74158,117047.5451,98212.35236,48150.2182,68678.1931,55393.8145,87168.49821,48730.2048,82573.93507,103452.5326,64155.49689,75497.70692,82998.18724,96873.00888,85995.54323,89851.4065,112629.6266,155926.9509,149038.3939,49626.99233,46845.41887,6098.947406,4397.248201,29108.11616,25384.56465,103507.5696,61656.13456,7982.743863,33462.78236,58898.13857,0,84500.29999,131575.319,24228.60702,34690.62259,11206.33288,42108.45276,68873.01531,48991.89229,60117.18459,89836.22772,95423.09261,50551.57999,24559.96172,58484.84649,75429.22633,89573.56599,48597.80609,5219.827956,58686.57196,77931.79075,37274.75972,63238.91271,14737.63205,71876.93534,60511.92619,38929.85234,22121.87939,102222.9487,83302.71944,38249.09558,11734.9846,53309.63577,19760.12249,29114.19075,32155.69557
PECAN PARK,30378.43622,13810.73966,21939.00481,10145.70582,53330.18812,76708.7954,20057.21337,6272.157737,103960.0986,35425.54547,22273.89265,13511.66203,17490.03416,26648.37097,48414.67394,39008.39583,30884.42283,26000.56048,31923.66319,60221.03036,82580.70466,31576.62836,73821.04125,40900.50829,33590.65169,70870.21216,48990.77226,56818.7922,37339.21233,89642.89342,44518.75887,42190.46051,65880.45796,50922.85475,73216.44421,51475.42865,112892.1612,84578.24152,85451.79339,118093.3719,88780.33847,79217.70567,91688.82334,64178.91134,77580.87364,66755.99656,68243.84709,34641.08977,28205.41842,67394.1864,41228.76207,22753.14412,84500.29999,0,57017.10457,56349.38631,45683.74263,63377.43319,35016.96613,14039.80621,26569.82382,11469.64898,1268.039279,7891.619433,27825.63081,53861.3579,14389.3873,2120.160727,1681.804591,30297.45866,78203.84277,27286.7171,2088.056799,38060.20837,13903.88424,61266.9701,11375.76966,25361.09277,38151.85913,51936.40706,24444.34192,5897.960724,39489.00132,80907.71361,30031.67616,81252.22788,81047.84239,101237.2112
CLEAR LAKE,92504.98613,74371.4605,83370.99353,59102.48238,110349.5943,136397.2502,31197.00252,42222.46124,154376.5772,93373.81363,80549.75034,61673.80991,68827.85124,56878.07195,108115.8343,96846.35413,87133.77495,46696.78852,91343.2793,118210.754,142033.7225,78443.4192,133643.7686,80239.04063,86643.9486,131919.0545,107856.648,112729.988,88563.41919,150547.7142,98156.68506,86567.8217,122633.0673,104761.7712,132355.6281,102325.6791,172233.9489,137959.8282,129600.6158,152400.2219,109220.1019,138518.9523,152932.436,115129.8427,125765.5489,92870.09929,108667.9397,3612.70362,58562.76623,110985.7262,74580.66806,64031.35166,131575.319,57017.10457,0,101446.429,93566.24361,113298.0609,83505.33408,57548.69229,79643.50803,66847.34983,49675.69152,37777.09954,84826.66575,109535.303,72073.226,58965.09144,54003.73775,90097.99435,131890.66,86274.34057,63457.35225,96983.37051,73127.66139,114496.5889,73800.24345,87006.15819,91728.59687,100581.7368,26145.71259,63464.9045,99286.75727,134391.6488,90875.62948,135815.3132,136869.5705,156492.676
WESTBURY,43690.35004,52136.69799,46451.89385,69353.78491,27509.51801,70668.79789,54767.20953,48773.52405,50614.67384,37525.60592,55474.5707,62398.29593,70232.94682,82030.24217,46711.7596,49061.78471,63225.01417,42173.24193,53791.2605,45528.53606,55695.41424,80842.26475,49221.81305,95610.39388,78162.2036,56678.30706,60768.5668,56423.92584,72999.83248,66634.48282,70316.21339,86757.44019,67114.25752,68162.85206,80934.86166,86107.24738,101500.029,96869.69663,112855.0812,154224.6776,137801.8178,62921.65664,65390.37764,12982.9527,15853.8462,12193.36429,4783.925032,73256.80635,29885.95682,3205.027795,7393.022219,26969.80688,24228.60702,56349.38631,101446.429,0,2650.428208,7495.999246,11310.75589,38965.43074,20750.27651,31553.93956,60579.33624,65917.80955,24452.41815,13587.23086,32183.30857,48323.27809,62347.92021,22979.65408,27679.1668,35690.67795,51683.18527,22680.65917,39884.12507,22709.42436,48511.605,38565.55187,11745.99972,1892.784398,72173.33619,58152.1785,28317.31379,34571.18479,33253.57404,42072.28699,48306.46863,62269.26901
WILLOW MEADOWS / WILLOWBEND AREA,33088.6407,40965.98341,35585.84768,58269.28303,22531.63625,64028.99377,46180.42096,37837.88426,59379.96884,29392.57567,44755.13039,51135.02194,59108.50656,70536.07662,39453.81297,40399.9836,53506.88929,35896.97726,44025.51673,38840.64718,54717.0141,69703.58274,46348.59042,84404.70374,67041.72631,53871.00607,52003.01975,48605.43875,63094.62336,64828.65614,61415.90725,76299.2651,60112.97629,59543.56019,73504.51714,76715.64642,98320.27371,88808.82755,104176.4158,145404.5398,127310.4422,58865.74862,65072.81346,17976.02706,25846.405,20481.64052,14802.69003,65129.60836,24369.20144,14110.50807,6847.260182,17879.10687,34690.62259,45683.74263,93566.24361,2650.428208,0,13265.11886,1793.641301,27888.9738,10052.26367,19870.28926,50179.08041,54517.2967,13299.53971,11752.60112,20674.8046,37739.43035,51148.62864,12899.32692,33806.42316,24619.17759,40654.33886,16336.50681,28743.20191,21572.19698,37321.97901,27595.29359,1912.022142,2146.441624,61905.5525,47022.16369,20481.03067,39425.87862,23702.67372,44352.63468,48971.71097,66320.47785
BRAEBURN,43787.80807,54323.7314,47156.43512,73725.98565,18382.73784,60854.21172,66026.47223,58113.70313,37510.18993,32136.33461,56915.85516,65919.35727,74189.45875,86016.90767,41902.04541,45385.91462,62707.27162,54747.97106,53451.20159,36431.89339,45109.58083,83311.69222,39318.59301,97789.9029,79422.86196,47368.95021,56962.22678,48798.15461,72805.45308,56310.05371,68199.13688,87599.77623,59349.34793,63785.95771,75343.88164,84718.28831,91581.91078,89544.90171,108067.1235,150428.6184,138195.6028,52908.07567,54376.31281,2339.383174,2667.241788,26937.51035,16646.28133,84837.07656,42724.90506,3349.203407,21218.82877,37400.23034,11206.33288,63377.43319,113298.0609,7495.999246,13265.11886,0,20999.23778,48459.78783,27671.05618,39601.49273,68267.86288,74924.86679,30181.30589,4954.381837,37875.07013,54188.79204,69437.84936,26730.08604,15073.22368,37816.36947,57500.87269,19600.06096,42805.20776,12830.22758,51247.39181,40076.93453,17042.83964,2116.566357,82381.87589,62931.34283,22656.75629,22163.68909,33349.00561,30387.7532,37149.56017,49738.32744
SOUTH MAIN,27343.38077,32350.81555,28236.40174,48059.65016,26208.79153,64313.41896,36141.92223,27065.63114,67562.56145,28448.40805,37209.49616,41948.04649,49057.13138,61017.63306,38104.63752,35887.96931,46375.28025,27028.96787,36978.25145,40310.06497,59158.35932,60875.43015,50321.58579,75020.3191,59050.95743,55045.79695,49082.29823,48218.17191,55835.23212,68583.20024,54679.91669,68540.55519,59127.33399,54298.1304,71759.24469,69599.59984,99816.11472,85869.41563,98596.02454,138859.4579,119287.836,61311.41842,68790.52168,26246.41362,34469.82542,26366.94044,23821.88271,55173.65102,17056.22282,22353.18269,5864.689022,7953.152,42108.45276,35016.96613,83505.33408,11310.75589,1793.641301,20999.23778,0,17195.95689,1075.694983,9247.449939,39384.15916,43545.28787,6807.582315,19520.5673,12179.71634,26973.2969,40502.11329,7262.875942,42517.8954,16692.51892,30443.78625,16955.29703,20630.07278,28917.43409,28528.52957,20993.67614,2075.946438,10125.01149,51445.45171,37056.37413,20908.4959,48160.9402,19181.41264,51814.45032,54635.4988,73801.4716
SOUTH PARK,29598.85895,22347.29671,23076.92932,27023.48098,42983.04185,75271.85978,10865.74664,3070.286175,89986.40308,34299.0319,28556.92934,25628.91189,31924.17414,42437.75925,45368.63973,39774.42842,41479.35866,7022.936132,34722.54876,54155.51136,75481.86339,46307.29181,67202.58097,58983.18863,46385.77036,67421.34976,51251.643,56331.9178,47450.76027,84499.0782,50698.98416,54578.73917,66586.92892,55032.11481,76154.91804,61553.6002,111528.7683,89487.54139,94215.04029,129618.6188,103413.7011,74884.66732,86713.53623,49179.16257,62173.6317,44821.32392,49745.37944,29834.95552,4458.606636,49949.21177,20085.04243,2160.746053,68873.01531,14039.80621,57548.69229,38965.43074,27888.9738,48459.78783,17195.95689,0,13040.1908,2605.355603,15394.31631,20192.30158,17515.52585,42557.13639,9784.661319,6038.785285,19591.45837,23379.12442,65331.07348,19734.70781,14194.04975,30191.04888,13187.66345,47934.43346,16223.69839,22638.73296,24479.00892,34452.27253,25243.15841,21647.74599,33028.83304,67898.20278,25218.97886,70031.76365,71718.24755,91528.77029
ASTRODOME AREA,20633.50879,24446.55826,20506.95436,39621.93083,25529.04625,61880.98055,32382.13522,22262.04285,70703.03599,23708.41557,28922.79131,32874.62844,40619.51453,51927.12309,32697.60616,30826.90046,38803.10264,24581.50595,30175.32712,38715.78208,58426.30196,52769.35407,49487.69898,66751.06189,50455.65826,52389.87142,43119.24307,44186.67656,47098.96332,67593.18166,48081.16088,59135.01302,54840.47223,49663.66113,66904.88242,61533.73818,97401.68091,82337.62363,92551.91308,131301.3541,109924.2035,59712.53653,68581.91629,29392.67716,41780.61727,35381.74096,33827.56425,51510.2,15922.41796,31723.9586,11429.75903,5084.496195,48991.89229,26569.82382,79643.50803,20750.27651,10052.26367,27671.05618,1075.694983,13040.1908,0,3091.611451,31292.51397,38183.2135,1452.200532,21463.51316,3297.079759,18597.16364,32121.5994,3994.436074,44600.64862,9317.79221,21971.9728,13512.30891,12844.2744,29113.0834,20519.21308,14155.63279,3482.225116,16202.07641,47396.93262,28647.91802,18381.7806,48948.10546,13395.30947,51770.50586,54230.55078,73686.54817
GREATER OST / SOUTH UNION,20902.84204,16221.90969,16030.77126,25090.37954,33963.71552,66035.1946,22517.60483,7813.049628,82383.98557,25727.4293,22023.2489,21694.7045,27366.32857,39170.99133,36152.01845,31597.80808,34298.20233,21175.32021,27773.7602,44809.71236,65864.41734,41118.50488,56851.87201,54404.89463,40514.07249,57865.48218,43810.97335,47309.68492,41195.32248,74299.15651,43905.78329,49259.12895,57692.22671,48121.17509,68487.75412,54680.88219,102211.8374,82574.53974,87647.7645,123708.3528,98921.22698,65511.14995,76347.23691,41070.83113,53731.95607,42281.97613,44576.61029,41150.99213,15506.37342,42421.78769,17409.50893,3591.83372,60117.18459,11469.64898,66847.34983,31553.93956,19870.28926,39601.49273,9247.449939,2605.355603,3091.611451,0,16347.66294,22476.6253,7019.419798,32008.34453,1636.873397,3351.056835,17897.90217,12778.53868,56389.73815,10227.29224,9468.68203,19954.18781,6087.697711,40093.48052,10029.84046,14157.17274,14475.33713,26780.12431,33144.3944,16605.27603,23281.59628,60036.12842,15993.06346,61570.23332,62792.43827,82791.99312
PARK PLACE,37213.55589,20105.11805,28952.52675,10512.24536,59998.2981,83666.43403,14183.37722,4185.265849,110223.4601,42497.48191,28355.30721,17329.37541,19819.20582,26106.73177,55539.76425,45921.29528,35325.24231,23563.63647,38610.77923,67252.40647,89598.21254,33225.35384,80785.77546,42024.39485,36303.57899,77949.84598,55657.26541,63738.93964,41373.9277,96711.32601,49775.52887,43961.91731,72664.16013,56857.29255,79286.12322,54968.75965,119791.8032,89919.41128,88933.85403,120025.2713,88022.84163,86264.76913,98483.17886,69916.43909,82391.93256,68786.99735,71567.34815,27149.09274,27914.21833,71813.14852,43515.24022,24761.56145,89836.22772,1268.039279,49675.69152,60579.33624,50179.08041,68267.86288,39384.15916,15394.31631,31292.51397,16347.66294,0,1995.048782,33766.40731,59794.65499,20660.59856,6811.629023,2872.423467,36697.38273,84325.86421,33620.31463,8642.057835,44682.60485,20857.1924,67554.87746,18152.96487,32170.28081,43521.57813,56877.51668,16727.23785,10199.33101,46394.39754,87312.11042,36870.93115,87913.9949,87952.27501,108141.6989
MEADOWBROOK / ALLENDALE,44182.42638,25029.63522,34903.18032,9706.638398,66416.30743,87299.34209,8241.141987,3753.082822,115551.3145,47264.54759,30889.8257,18440.1271,19538.93261,20060.65778,60317.73455,49708.9312,37691.42564,22119.11254,41805.76925,72505.96967,95039.2441,32971.83164,86549.26636,39512.31713,37888.15246,83365.43005,58300.6803,67470.33821,41744.37214,102873.7324,51006.00692,41019.94597,75454.80867,58606.82879,82329.94437,54882.49161,122890.2591,91024.78843,88592.79997,115787.7389,80923.42284,90813.21566,105414.8888,75182.60328,88878.56321,69976.27017,76916.44215,16133.98004,28143.53048,76956.2487,45243.3814,27622.26826,95423.09261,7891.619433,37777.09954,65917.80955,54517.2967,74924.86679,43545.28787,20192.30158,38183.2135,22476.6253,1995.048782,0,40935.91431,66241.28016,26153.83959,12403.20927,4336.39179,43687.25707,90520.54369,40718.32975,14222.05134,51375.08058,26520.75438,72885.49475,24888.75999,39192.24072,49701.51581,61202.84106,8473.245292,13780.21893,52761.30157,92705.98574,43806.02657,93505.15994,93660.91306,113755.5576
MEDICAL CENTER AREA,12889.5933,18706.16248,13533.49133,37342.59811,24765.353,56288.28244,38225.89959,26016.07734,71545.27747,16939.80515,24155.25342,30867.69665,38336.67221,50507.97702,26458.32149,22997.54423,33006.17715,32357.28195,23692.77786,35268.52669,56690.91156,49088.5192,47688.8243,62314.13184,46315.37704,47286.80824,35696.63967,37721.40677,42502.22271,64835.38491,41493.84351,55649.80329,48182.74881,41793.87285,59418.26551,56241.48134,92441.49985,74577.61095,85680.67643,125609.1844,106656.7445,55842.1849,65757.43058,30538.19775,44470.07646,41560.1028,38803.58538,57559.84086,24470.55075,34496.88565,19219.15851,12490.60523,50551.57999,27825.63081,84826.66575,24452.41815,13299.53971,30181.30589,6807.582315,17515.52585,1452.200532,7019.419798,33766.40731,40935.91431,0,20880.74707,2368.1216,17385.5229,33298.24243,1187.613165,45414.62902,2111.572382,21174.20364,10024.54315,7072.1346,29470.97948,14784.31192,6400.145526,5105.405146,18237.08229,51709.64369,26648.45717,13740.72225,49404.14483,6108.692751,51862.95485,53778.70942,73497.48873
GULFTON,30753.20676,42324.38465,34375.36734,62705.50947,6079.28031,48659.84813,62407.07454,51215.36162,43141.56598,16478.42922,43875.93558,51830.26282,63026.77708,72157.87933,26620.80231,30480.36353,48475.96157,52681.16394,39730.85785,23517.93247,36478.67394,69000.89718,28747.36752,84981.07161,66232.01158,35254.63569,41681.77643,34520.08397,57069.56354,46939.2837,52158.08396,72260.01607,45021.69255,47950.10794,60117.68513,68736.40534,80885.32794,74890.2051,92392.0395,134468.0989,122441.0955,42145.74789,45532.64875,3884.565453,17675.58567,33565.83098,25036.42452,81564.44237,41466.6057,14293.37143,23971.32532,33829.33825,24559.96172,53861.3579,109535.303,13587.23086,11752.60112,4954.381837,19520.5673,42557.13639,21463.51316,32008.34453,59794.65499,66241.28016,20880.74707,0,28470.42097,43809.45185,58623.08956,17865.28384,16962.73296,26855.1115,46566.76499,5068.377426,31387.52121,3491.759426,39870.28111,28435.01009,10684.76413,4393.839467,76962.08129,51503.4138,6797.129506,21588.44851,21124.9189,26001.98825,30441.43858,48044.66321
MACGREGOR,13451.03569,12104.10475,9389.71357,25802.2305,29463.78819,57266.74954,29065.59083,13343.95347,79099.44038,16767.67549,18832.93403,19973.46098,26763.2551,38589.84171,27907.99675,22321.89537,29449.71665,28388.9047,20866.80619,37623.1022,59494.29719,39271.28614,50606.19525,53055.01166,38658.71581,50287.91397,35878.65716,38141.78801,37825.63519,67281.09509,38816.82597,48265.86936,48411.43215,40053.00151,59854.08636,52629.13019,94003.57533,73553.27917,83232.9337,122188.5484,98090.02773,57709.55321,69514.32617,38398.85432,52223.9022,46871.34843,46276.23413,47140.11683,23067.70221,42305.06215,22096.94781,11085.33133,58484.84649,14389.3873,72073.226,32183.30857,20674.8046,37875.07013,12179.71634,9784.661319,3297.079759,1636.873397,20660.59856,26153.83959,2368.1216,28470.42097,0,5520.939325,19227.27666,6353.132622,53047.62166,3041.061554,8189.514877,14185.07239,1138.098801,36670.40248,7283.223511,6681.37611,12902.78891,25954.23416,38395.14503,14838.86393,16166.77747,56586.57696,8251.202837,57434.78963,57443.34117,77678.64902
GULFGATE RIVERVIEW / PINE VALLEY,21477.21044,8991.742673,12437.26809,16664.54095,42835.68906,66004.12918,19796.92146,3904.999644,92890.61975,22932.66177,15424.27959,15132.13608,22198.38033,33181.98829,37166.0955,27011.59416,28713.49971,22616.62682,22843.28881,47668.691,71534.69269,35611.39728,63065.89953,47075.86114,34644.39576,60961.23312,39882.26303,44603.55041,34052.05635,79730.33591,37112.00256,44275.5554,54035.92922,41179.50797,65047.49245,48733.15173,102598.3309,75640.87317,81103.33008,117901.7771,94325.16746,67619.8999,82196.99675,54579.53668,68058.13983,57919.76308,59630.90239,35409.91479,20997.37843,59363.20397,32494.40524,14197.71421,75429.22633,2120.160727,58965.09144,48323.27809,37739.43035,54188.79204,26973.2969,6038.785285,18597.16364,3351.056835,6811.629023,12403.20927,17385.5229,43809.45185,5520.939325,0,8727.518818,19850.59325,67627.45474,16967.90523,1710.147283,27568.31295,2609.479929,50523.8664,3664.270958,16020.57286,29732.10033,43850.31575,25454.25252,9130.420246,28955.44793,69717.89475,20131.30605,69485.67486,68843.75212,89006.44426
HARRISBURG / MANCHESTER,33575.65109,13460.1841,24151.99028,3469.810407,58079.39378,76685.14285,24051.73669,11895.53823,108375.8774,36898.43156,20489.25895,9795.346721,13034.24907,19007.59255,49941.02338,39103.11322,27750.10352,32678.58087,31058.65855,62291.8765,84912.83988,26165.43069,76349.71869,34142.53689,29407.90224,72259.3568,47925.35179,56850.39799,33953.21464,92163.91467,42010.80897,36809.23957,65095.72861,49050.37883,71484.32744,47740.63425,112436.4468,82154.7068,81773.85474,112910.589,80863.28333,80256.79683,94806.17199,69092.24105,83732.3044,72368.60082,75298.56435,34411.6469,34095.44831,73118.75917,46823.19983,28307.70946,89573.56599,1681.804591,54003.73775,62347.92021,51148.62864,69437.84936,40502.11329,19591.45837,32121.5994,17897.90217,2872.423467,4336.39179,33298.24243,58623.08956,19227.27666,8727.518818,0,34715.49038,83441.75945,31859.52411,3423.510238,42863.56054,18191.16527,65716.93996,13669.1588,28874.50634,43921.68675,57271.48793,23140.00086,2549.573807,43493.90038,85153.08782,34264.30888,84992.95039,84136.73828,104200.958
