,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
FORT BEND HOUSTON,65894.96857,72214.10644,67879.87027,85953.76716,51776.72381,93426.34149,60621.54403,60706.94771,71286.65653,63192.12508,76580.81421,79893.3058,88153.80434,99372.01914,72190.77115,73868.09339,85744.04963,44650.42689,79445.18927,70184.31756,80267.6331,100679.7,71863.97476,114636.4927,98337.72461,82828.12543,85243.33929,80722.96996,96155.5287,90144.21953,99068.53098,109402.1063,93004.2597,95154.00631,106371.235,112164.1891,127250.5413,121662.8771,143799.5099,186215.9927,172410.3482,86718.88761,90690.88951,35474.21048,33133.88879,0,11096.10903,80605.40529,34532.20897,17123.39713,16379.73551,36264.11454,36646.50861,72298.12158,101003.4328,17883.87912,25089.79931,32188.74146,30442.62742,51752.19735,39368.85849,47234.54274,75035.1702,76785.81406,45141.06484,38642.04916,50582.73726,63603.0777,77945.49244,47463.85355,50604.83513,56345.27643,69539.7721,48298.71902,60433.82629,48773.87051,68391.17213,59995.697,35433.44101,28228.8084,80005.5699,76377.90753,52958.75654,56764.17634,57414.96302,61899.19963,71930.30983,82556.81462
FONDREN GARDENS,59547.86176,67657.73708,62208.71211,84466.36211,45575.80078,87564.21029,69483.9315,65853.76996,67519.09081,56294.99764,73876.08578,79869.53838,87345.02376,102901.8522,62304.6141,66941.56441,82592.35435,54993.33118,73447.12516,62154.22818,70176.72268,101454.7789,65907.01212,110822.9855,95488.15118,69833.75825,77486.57478,73108.7888,92386.42651,82747.1126,92481.28525,107686.6712,86501.39423,88184.107,96576.07649,107478.1444,118059.683,115098.5048,136834.0065,181487.5574,169330.8597,79125.40076,76826.5457,28157.77639,21158.90666,11096.10903,0,95444.13373,44059.14662,12143.86783,23697.57144,42247.14731,32947.1807,71025.26254,116193.5022,9072.699496,19074.31691,18538.443,28859.15402,53200.00441,37138.65263,50580.95531,74402.37588,81951.40566,42055.67981,29574.40597,50316.54697,61934.02457,79227.49995,41655.66623,40197.82628,51284.8115,67920.87936,40857.1226,56313.15977,36655.05058,63852.64286,54481.47632,29138.05893,17829.32278,85583.78837,74201.94053,45936.65243,48982.73158,51297.47708,58477.22193,63762.01402,79007.54333
SOUTH BELT / ELLINGTON,78923.69089,61135.09799,69819.96107,48154.44115,96418.75212,122998.1583,15048.61881,25664.81011,138534.7179,79928.13304,67627.44893,53715.83846,58084.0324,51556.45922,94611.02319,83453.83148,75990.30918,33865.0404,78169.52867,104578.5377,128384.69,70444.32501,119996.6838,74783.83126,76301.53357,118414.1057,94896.39047,99414.84486,77998.60401,136968.4259,86001.63706,77185.32543,109540.9745,93285.14332,119736.4927,92714.91408,159022.429,125695.2804,128174.8132,150315.9307,132421.8715,125058.2893,139335.3103,101087.8971,111912.8005,80605.40529,95444.13373,0,44705.92451,97488.02276,61497.24158,49859.56634,117864.5215,43963.09783,14824.54294,87645.96646,79475.78525,99297.12063,69433.16016,43377.94559,65532.50594,52954.74879,36447.7508,24616.3115,70840.39762,95651.7078,58334.45874,45346.68403,42253.4741,76443.67905,117850.1857,72455.63008,50367.60803,83190.65979,59413.68984,100515.4185,60320.01491,73406.43598,77692.79488,86493.47246,13806.63565,50980.50536,85548.10354,120383.6813,77186.86023,118007.1154,123103.4783,142112.1174
SOUTH ACRES / CRESTMONT PARK,46120.01933,42942.07833,41348.25648,46968.92383,54853.73775,91171.64387,18080.02994,17864.45655,102722.3856,49669.88404,48970.16705,45891.3906,52592.72551,62389.74092,60877.65752,57232.40658,61274.20024,6335.09343,55425.75256,68875.4496,85891.12202,67037.60739,78118.53791,79617.32288,67043.74842,80102.54347,68831.90946,72277.1234,67963.12265,97262.40368,74263.45661,75832.14841,83457.92977,77245.47644,92548.32177,82540.70717,126863.9684,108940.068,120963.9842,154265.2669,138689.6775,88362.93654,96021.25426,53239.80231,59663.81283,34532.20897,44059.14662,44705.92451,0,46620.83147,17582.9803,6116.307226,68509.94497,34218.9017,66142.87603,35399.97558,28760.76607,47493.23611,21235.2919,10113.44334,19874.47543,20171.36448,34363.98551,34789.20662,28395.20876,45610.38292,27572.35053,26437.33215,39928.05223,31694.69865,68817.18544,34100.73404,34803.03152,41297.71958,32874.16257,56723.33993,36691.31918,39464.74309,29505.33782,36179.13918,36928.0573,42215.12906,45758.11172,75866.3596,40043.96272,84247.08728,84175.06187,104933.638
BRAYS OAKS,57666.71362,67650.23887,60895.02583,86179.36407,31950.58805,73122.36471,71113.91969,66299.29264,49838.12787,45494.22464,70317.57832,76270.62451,86912.86302,99077.90385,56586.75651,59962.67599,76688.43614,57412.34719,67486.424,50446.32026,56473.38134,95843.83746,50714.54387,111249.1977,93115.2799,60630.36767,71498.99593,62272.33474,84789.34516,67266.26106,81867.28244,100174.9266,72882.71638,77434.93547,89774.82744,97914.89732,103974.7403,101524.2548,124546.057,171138.3348,160469.0014,64938.49012,66049.64553,12161.07141,8475.269889,17123.39713,12143.86783,97488.02276,46620.83147,0,25284.49058,45392.46326,15549.63627,74058.78805,118416.8519,10143.28405,21093.69359,8180.639747,28318.40765,55889.79726,38321.46578,48676.72854,78628.08527,82385.17469,40706.89686,19879.63878,48294.03335,66057.49508,79468.32315,39047.68802,25117.39839,51021.58056,68707.51425,33235.64137,55511.68864,25165.91921,64360.36559,53520.65731,28086.64362,10763.91702,88628.92908,74843.95285,35696.18257,32057.27907,47147.12856,41543.69346,48172.42046,62004.03376
CENTRAL SOUTHWEST,49963.48919,54211.97372,50278.66065,65662.00653,39563.04897,81574.98937,41369.45887,40763.50576,72099.86064,48055.35756,58834.01579,61089.43797,68448.8094,78127.26531,58604.87868,57789.43238,68634.2999,28152.64919,59489.12455,58021.48036,72389.44734,81526.5811,64319.38968,95210.92207,79786.99806,72740.90043,70676.71464,67936.10106,76908.13173,82481.91311,74677.33844,85625.91055,79108.06735,74476.38205,92545.5424,89834.19927,117358.3518,100516.1179,114596.5195,151563.2073,137347.2036,76625.87822,83638.17555,33302.98794,39927.21713,16379.73551,23697.57144,61497.24158,17582.9803,25284.49058,0,17114.73195,45490.72306,52130.0476,83703.83418,16479.23943,13378.44072,29565.91432,14647.3198,31324.76666,22193.98532,28384.62146,54581.81421,56504.38962,29471.64941,30705.22548,32930.0997,43438.57026,57743.54712,29287.30382,49671.28289,39313.12792,50165.15389,35918.46176,42702.24737,39940.50352,49579.12395,43742.57506,21216.04458,20336.69405,60743.86401,57045.03582,39448.77396,54059.0239,41178.1751,59392.81908,64486.1353,80424.95308
SUNNYSIDE,35170.99931,33274.43867,30730.56143,40974.57185,42776.42919,77716.56538,23172.27508,17132.33718,98072.96887,38780.19915,38880.27589,38420.29941,45056.86368,56777.82095,48868.44284,44631.76757,50631.51448,14476.85991,44064.00023,55699.79277,74524.62313,58471.98492,66714.60642,71616.26757,57732.0019,69509.09552,57953.14515,58947.20726,57936.82533,84520.00613,63272.20435,68361.8499,70275.14778,65266.57812,81612.89939,73304.40783,114074.2911,96617.64896,110244.0748,146340.3601,131543.7795,75176.78297,86070.81157,48164.89599,54769.29224,36264.11454,42247.14731,49859.56634,6116.307226,45392.46326,17114.73195,0,65759.77128,27547.10624,71840.57565,31481.65535,21408.93558,43767.35257,12097.85916,7363.941564,9661.798765,9335.762355,30079.47285,32936.61094,17632.97101,37675.63687,16703.17778,18810.9966,33135.72176,21532.20401,62981.87061,23175.21588,26675.09772,30704.83063,22672.4324,47815.53675,27193.52161,28527.21052,20591.3863,31171.77638,38899.38675,33762.42713,35078.00007,68353.86293,29106.81246,75571.84061,73302.69262,95401.73564
ALIEF,69758.09833,81159.18507,73322.88109,101300.3134,35507.80521,69255.48614,91086.78117,84570.21763,24400.83066,51729.03781,82717.5865,90042.37458,101710.7385,111326.2688,60173.92132,66172.19152,86862.17387,79411.90971,78348.48243,49746.51639,48090.82603,107756.1578,43206.76011,123782.0326,105020.8467,55675.00144,75959.38765,62720.54979,94176.61454,56712.56389,89656.82335,110436.7988,71589.4558,82660.40723,90360.4909,103996.938,94379.88974,96817.87251,121401.8371,171403.2865,164463.1111,57482.66506,55307.25055,13089.27684,10652.81556,36646.50861,32947.1807,117864.5215,68509.94497,15549.63627,45490.72306,65759.77128,0,91256.96511,138971.2855,30875.48042,41508.53053,17328.33206,48877.87514,74580.54802,55716.61924,66894.38718,96651.15087,101292.7541,57279.33272,31258.43839,65220.12099,82153.35225,96338.06693,55342.97217,12963.1267,65394.77897,84670.0676,44022.64981,69954.53805,22362.51528,78602.06845,67231.66512,45746.56276,28709.32862,108727.8336,90034.17967,45117.39327,20438.78842,60028.42355,28086.56965,37850.80554,39680.6244
PECAN PARK,33281.23888,17779.74831,25687.75048,13637.89998,58259.59014,82458.7706,26454.73851,11554.31718,119989.3483,45689.34808,26901.74783,20401.83619,24503.98977,31090.15312,54651.12989,44701.4194,33890.6334,34266.73347,38133.1134,66129.23431,87146.8407,35750.76775,77253.79422,43257.59324,37619.71365,73863.2662,53575.60137,63829.7648,42344.24286,95771.15183,52420.71364,48687.97602,71593.05872,60653.48277,76100.24274,57121.72849,118320.9373,91327.5743,97081.22413,126912.049,111194.0111,84514.34973,94578.96928,71760.48344,80352.11386,72298.12158,71025.26254,43963.09783,34218.9017,74058.78805,52130.0476,27547.10624,91256.96511,0,66249.21621,60868.84651,49232.96883,69710.62076,38867.50979,17768.82741,30605.86667,17992.94377,3808.502488,12128.71126,30648.751,57153.95489,20379.49436,5931.083588,4236.639087,33548.62266,85022.25051,30134.09903,5612.345523,43142.3143,18831.09912,68543.08067,14220.83012,28261.51893,41812.03609,57215.38942,28262.33104,9312.464931,45687.05139,88787.88134,33243.2866,94681.60847,89651.87803,112536.7088
CLEAR LAKE,101473.5343,83541.87733,92390.16527,68752.22282,118569.7242,145572.4617,37354.69294,48883.65991,169285.693,102461.2534,89825.26086,70440.20901,78565.06346,67187.99876,117151.0166,105996.0143,96934.40298,54259.77299,100584.1167,127028.2083,150703.1943,88751.7772,142337.0255,91079.39721,96571.82638,140943.8867,117195.5757,121943.4306,98409.08327,159369.4074,107678.1715,96611.73343,131940.3286,114265.8745,141830.3349,112338.0238,181561.9298,147529.5523,139855.3716,164216.6346,135253.3735,147573.5061,161703.7761,122875.2808,133252.14,101003.4328,116193.5022,14824.54294,66142.87603,118416.8519,83703.83418,71840.57565,138971.2855,66249.21621,0,108898.3608,101366.8773,120922.7068,91363.6245,65513.56554,87571.10076,75441.16256,58807.33015,46887.2977,93067.11927,117544.172,80867.16443,67891.13842,63430.48634,98693.80573,139714.1571,94836.52282,72644.99174,105509.8743,81968.79562,122605.0734,82886.39053,95890.94928,99795.37927,108402.5616,34772.84418,72819.38002,107933.3171,142368.0312,99643.48225,148413.7546,145372.364,167426.5129
WESTBURY,47456.65717,56219.68157,50307.35425,73737.83461,33871.72418,76078.94078,60915.61529,54831.01016,64975.59211,42312.94886,59422.4122,65741.32902,74578.50528,89109.4241,50327.53959,52813.6947,67823.24856,46746.80696,58742.18241,50654.0805,58935.77462,87052.6906,54633.23804,99770.95031,82164.87397,60312.19434,64315.08715,60582.91918,77627.18468,71468.56761,77944.36549,92988.08931,73678.11533,74246.54177,84512.11513,92742.48443,106749.9598,102067.9312,122824.149,166798.8552,154543.7343,67865.67996,69001.0309,18078.04549,19347.16163,17883.87912,9072.699496,87645.96646,35399.97558,10143.28405,16479.23943,31481.65535,30875.48042,60868.84651,108898.3608,0,7148.240405,11015.24105,15747.67825,42346.44777,25269.81736,37764.73376,65145.165,70487.093,28532.13413,18039.44561,36364.94126,52863.18745,66548.28548,27089.86726,32051.06147,39703.16662,56099.41956,26634.67875,43968.23762,26473.80717,52661.33368,42493.22997,15823.5449,5695.694852,76290.88363,62505.35211,31982.20071,40124.25258,36976.33004,49259.1023,53062.22173,70460.23978
WILLOW MEADOWS / WILLOWBEND AREA,37453.25421,45140.86143,39922.09357,62092.08302,28648.71553,69591.23476,52429.95845,43569.47251,74525.83074,33906.97488,48806.4118,54392.91067,62979.07277,77447.79057,43542.73869,44317.09862,57724.05178,39731.56873,49746.99172,44650.41898,58400.21124,75835.23854,51696.5885,88486.26806,71254.22104,57289.09185,56316.6209,53107.99652,67835.0602,70380.31128,69112.28229,82502.6322,65898.84359,65720.26355,77673.71146,83415.87028,103090.8409,94085.65884,114254.9721,157633.5664,144798.2856,63547.49957,68230.42203,24497.43785,28610.37991,25089.79931,19074.31691,79475.78525,28760.76607,21093.69359,13378.44072,21408.93558,41508.53053,49232.96883,101366.8773,7148.240405,0,19469.31401,4997.590718,31414.99633,13655.42215,25983.58332,53674.52503,58948.90669,17351.75126,15089.34506,24767.62296,41247.4748,54738.36868,17560.48462,39752.66318,28868.54839,44433.63963,20152.12653,32961.31665,27349.45285,41458.11051,31928.36605,5796.887238,7072.974334,66206.16266,50902.31043,23723.06213,46342.61199,27423.29793,54542.80208,55207.61464,75391.27095
BRAEBURN,50113.33193,60976.46144,53566.39711,80504.35886,24669.01572,66309.82289,72179.99564,64088.89005,51473.28419,37886.81348,63139.83982,69938.00246,81053.93395,93883.44717,46266.72238,50598.56057,68468.87613,58605.11699,59560.88664,40975.7534,48265.74267,89943.45624,44795.94779,104280.0625,85774.36303,49774.07622,61364.47442,52616.99649,77346.60204,60784.38378,74932.1976,93852.29669,65881.6465,69064.82975,78883.47422,91135.18039,96739.4107,94540.97862,117493.7367,164180.0592,153892.307,57891.21908,56418.22911,6790.071129,8190.112536,32188.74146,18538.443,99297.12063,47493.23611,8180.639747,29565.91432,43767.35257,17328.33206,69710.62076,120922.7068,11015.24105,19469.31401,0,26829.15448,52674.38403,33929.97328,45854.38279,74933.94331,79455.28982,35645.74708,10695.34496,43581.44046,61135.88477,74911.86747,33769.6399,19243.36535,44609.74849,63467.48743,24518.17266,49211.43086,15281.91224,58010.59253,46762.19285,24034.38642,6509.479134,86841.62063,69149.17731,28355.17345,27403.36758,39834.96571,36594.20716,41351.55747,57863.51881
SOUTH MAIN,30664.98901,36254.94414,32037.99709,52131.90348,32301.06201,70074.36468,42448.95522,32746.60905,82399.5069,31257.38927,41364.38996,45436.60324,53119.82736,67476.76684,40961.04566,40200.73726,50456.8944,31504.17043,43040.44551,46576.50936,63169.57469,66889.84935,55355.6251,79089.54448,62505.05481,58076.5676,52065.95668,52113.40365,60656.68091,74467.71113,62838.3559,74725.6211,64057.16453,61487.44386,74638.06675,76331.4273,105067.5285,91595.30178,109132.9988,150555.0711,137297.9681,66065.18579,71720.46238,32663.57536,38397.7455,30442.62742,28859.15402,69433.16016,21235.2919,28318.40765,14647.3198,12097.85916,48877.87514,38867.50979,91363.6245,15747.67825,4997.590718,26829.15448,0,20854.72819,3841.292203,15198.81265,43263.92583,47966.72921,9941.928363,21868.31967,16069.22246,30875.92046,44396.62758,11212.56101,48173.36615,20377.56662,34452.90761,19705.04014,24485.75299,35350.82798,32465.72348,24407.66148,5247.625699,14912.39863,55778.12829,41106.85604,24073.19652,55096.13109,22119.28661,63268.9935,62012.78776,83558.74389
SOUTH PARK,34943.55745,27134.47528,27531.01581,30768.31971,48614.38334,81122.02051,17681.15988,9198.758551,105665.5707,40136.30795,33554.39503,30776.20627,37022.06676,47929.17038,51045.90911,45777.91109,46697.58528,13840.14644,41613.72898,60446.95532,80036.03739,50638.49764,71807.40156,63021.90648,51043.62748,72450.01678,56002.60998,61998.67013,52228.48139,89741.30799,59210.66756,60885.15966,72507.51725,64331.77146,80743.5605,67153.69742,117188.6629,96003.42661,105680.148,139243.9443,123970.3418,79753.8069,91328.09807,56028.19659,65526.62385,51752.19735,53200.00441,43377.94559,10113.44334,55889.79726,31324.76666,7363.941564,74580.54802,17768.82741,65513.56554,42346.44777,31414.99633,52674.38403,20854.72819,0,16702.27802,8021.730696,18907.62162,25343.11503,21758.85034,46468.91549,15228.83771,10495.64886,23531.21333,27816.07268,70440.082,24529.07675,18350.82507,34778.88387,17765.62115,54975.89513,21225.26687,27936.10749,28493.54361,39870.68788,29535.40906,25675.68361,37830.90139,75555.40856,30232.3878,82518.73628,79660.4594,102043.8325
ASTRODOME AREA,23787.10212,27879.91579,23829.36462,43336.29037,31581.87575,67683.29382,38899.70762,28095.65523,86383.60887,26862.62387,32513.07623,36191.36075,44350.48909,58705.33502,37432.97693,36402.00486,42042.91711,29581.11296,36979.76031,45023.9756,62523.9418,57555.76235,54400.03207,70329.44332,53906.67868,55270.57978,47036.36545,49333.85626,52111.82869,73577.61523,56634.24398,65343.54201,61043.1126,57471.73868,69802.47294,68238.40825,103084.73,88193.22723,103668.1708,142162.0412,128268.5147,64522.01939,71954.56593,36785.63188,46306.16776,39368.85849,37138.65263,65532.50594,19874.47543,38321.46578,22193.98532,9661.798765,55716.61924,30605.86667,87571.10076,25269.81736,13655.42215,33929.97328,3841.292203,16702.27802,0,8990.264089,35325.99767,42256.35206,4165.50417,26237.69115,7111.556362,22556.02815,36551.33844,7660.29368,51109.64056,12560.99151,25790.74668,16501.17471,16201.1005,35961.25097,23949.01157,17285.63404,8142.743626,21470.13444,51716.72343,32367.78022,21235.31511,56478.40044,17071.17002,63775.10272,61820.29109,83795.89985
GREATER OST / SOUTH UNION,23782.55588,20080.58098,19939.59161,31506.34784,39700.06788,71888.8563,29501.65087,14336.29002,98069.21533,30819.37175,26046.87255,26285.39067,33181.32683,45327.0884,41732.99205,37578.71943,37385.34237,27559.58716,34698.77966,51103.6558,70213.88884,46306.62381,61292.49185,59938.79817,44955.16599,60984.41565,47938.76499,52836.22621,44927.57728,80427.6252,52470.55536,55489.27097,63761.96763,57186.93618,71456.36273,60970.88662,107887.7616,88976.18155,99108.89566,133628.2603,118742.4388,70388.27895,80494.4194,48428.59903,59987.39106,47234.54274,50580.95531,52954.74879,20171.36448,48676.72854,28384.62146,9335.762355,66894.38718,17992.94377,75441.16256,37764.73376,25983.58332,45854.38279,15198.81265,8021.730696,8990.264089,0,22645.89571,27318.4131,12331.61779,37527.28818,4631.880809,9926.311341,23518.87373,17368.65758,62952.53823,13740.0948,14813.10849,24161.28869,9469.032356,47240.91175,14590.19095,17028.60016,20425.17824,32183.35627,37493.58921,21703.00719,27190.33229,67811.10963,19066.94039,74392.80888,70926.97208,93473.13248
PARK PLACE,39508.14128,24462.78849,32609.07099,15045.02268,65016.51542,89416.03398,20282.18217,8962.234032,126174.7374,52693.60553,32781.08103,24641.09914,27111.4432,30137.58827,61705.90175,51593.80949,39158.52216,31257.63581,44524.42905,73193.03933,94155.28006,36520.61991,84287.43125,45021.24663,40336.70948,80933.06425,60239.87021,70843.55956,46431.8198,102850.4762,57264.7234,50626.12578,78326.27224,66608.14813,82119.66894,60226.14293,125194.9403,96608.8452,100592.5294,128195.3119,111940.6431,91568.12427,101096.7733,77514.84012,84948.30672,75035.1702,74402.37588,36447.7508,34363.98551,78628.08527,54581.81421,30079.47285,96651.15087,3808.502488,58807.33015,65145.165,53674.52503,74933.94331,43263.92583,18907.62162,35325.99767,22645.89571,0,6123.429176,36218.58736,63011.1848,26572.74807,11724.9297,5945.504861,39666.41312,91109.51089,35988.78315,12289.43899,49623.05368,25758.92277,74784.36026,21080.10221,34475.2971,47097.63916,62254.18337,20741.2897,14623.66084,52468.12474,95175.97286,40163.18575,101288.5543,96510.6131,119322.902
MEADOWBROOK / ALLENDALE,48388.20857,29083.33482,39093.81317,16029.71651,70633.64475,92999.23779,15173.44505,10380.86403,131421.1741,58105.24406,35090.43144,25823.40444,26718.13263,24750.02813,66493.68589,55297.37404,43411.44801,28161.67071,46857.89851,78299.32595,99627.7241,39863.17465,90754.89294,46722.94838,44075.40351,87429.99844,62887.07242,75016.21665,46892.77901,107774.5596,58121.47926,48172.10595,81102.10149,68313.82249,87020.99324,61140.41392,128102.2696,97711.97056,100089.5142,123013.7292,106472.0024,96247.22818,109545.6939,82439.30154,93284.52933,76785.81406,81951.40566,24616.3115,34789.20662,82385.17469,56504.38962,32936.61094,101292.7541,12128.71126,46887.2977,70487.093,58948.90669,79455.28982,47966.72921,25343.11503,42256.35206,27318.4131,6123.429176,0,45110.08343,70394.87848,31976.67964,17168.1482,9754.643898,47980.13737,96291.47556,44934.77693,18372.80034,55624.24231,31366.71668,80108.89175,28990.2459,43442.18587,53837.40296,66618.83179,14549.41441,18144.58452,58097.35582,100559.1236,48111.91929,106820.104,102167.9686,124973.8757
MEDICAL CENTER AREA,16396.53616,21783.39179,17181.71614,40354.61652,30400.00157,62161.30504,45005.57426,31970.27573,87298.99949,21222.00678,28200.92854,34636.9854,41380.02753,57915.35701,31973.2109,28770.59552,37109.30827,37704.50445,29911.0209,41540.00778,61103.57771,55448.08792,51907.35753,64902.4391,49535.5702,49701.27895,39172.88963,43189.50771,47279.26992,70983.90475,49790.03058,61877.49018,54295.37871,49568.56273,62362.12211,62954.63957,98108.233,80637.04226,96448.66536,137201.4256,124233.3115,60781.59787,68318.91074,38027.2618,47272.69656,45141.06484,42055.67981,70840.39762,28395.20876,40706.89686,29471.64941,17632.97101,57279.33272,30648.751,93067.11927,28532.13413,17351.75126,35645.74708,9941.928363,21758.85034,4165.50417,12331.61779,36218.58736,45110.08343,0,23871.97748,6923.012507,21100.85142,37932.96394,3242.814997,52026.71582,5654.590998,24628.85494,14063.98702,10694.08777,36475.00929,17905.24475,9925.289526,8236.564186,23357.34124,56078.7863,29806.94781,17989.11427,57052.31085,9529.021476,64113.7573,61700.87438,83888.36878
GULFTON,34564.45583,45915.10117,38111.88312,66203.11172,12266.74325,54222.92491,68665.53092,57155.65207,58975.84553,22179.48367,47639.47767,56208.78369,66559.07698,80468.27492,30639.57079,34651.91422,52912.88454,56639.97201,43707.41145,28946.49548,40069.83487,75356.06984,34187.59516,88760.11145,70099.04056,38535.48822,45729.35141,38567.65954,61669.07501,52248.25263,58896.73241,78377.13657,51566.87384,53406.05503,63968.5437,75121.41409,86291.21427,80065.57886,101978.2435,148151.2462,138071.9037,46973.72345,48532.84516,11177.38032,21020.47893,38642.04916,29574.40597,95651.7078,45610.38292,19879.63878,30705.22548,37675.63687,31258.43839,57153.95489,117544.172,18039.44561,15089.34506,10695.34496,21868.31967,46468.91549,26237.69115,37527.28818,63011.1848,70394.87848,23871.97748,0,32208.80762,47249.42706,63159.93893,21177.05428,23612.88176,30325.90034,49960.70071,9902.679288,34863.95283,9220.012947,43386.49905,31974.75377,13960.77517,8338.239812,81335.79239,54987.81004,12497.40356,28894.32434,24728.75443,36587.03059,36759.76712,57330.01357
MACGREGOR,16803.93961,14946.74319,12610.5016,30839.91718,34566.11862,63128.76665,36020.70038,20210.30852,94988.8368,23146.24937,23406.03942,24364.71856,31601.21758,44943.14638,33356.18557,28161.74659,32424.89034,35058.38275,27482.7209,43773.16102,63979.14322,44940.9892,54464.8438,57034.63579,42396.52513,53959.39955,38726.61318,43991.15413,43021.45813,73395.83035,47304.6179,54511.10982,54396.72453,48329.1785,62883.49432,59236.49587,99229.45562,79817.93695,94233.61103,132481.0824,117703.359,62774.78073,73754.34482,45922.81286,56834.8256,50582.73726,50316.54697,58334.45874,27572.35053,48294.03335,32930.0997,16703.17778,65220.12099,20379.49436,80867.16443,36364.94126,24767.62296,43581.44046,16069.22246,15228.83771,7111.556362,4631.880809,26572.74807,31976.67964,6923.012507,32208.80762,0,11120.08721,25160.85286,10797.74537,59744.38996,7003.94837,13605.05713,19074.87527,3813.360408,43803.30515,10638.98799,10084.22775,17240.63973,31175.65853,43139.33116,19593.9317,21932.0205,64374.40085,11935.97146,70788.25057,65977.60472,88870.03321
GULFGATE RIVERVIEW / PINE VALLEY,26302.64953,12654.21862,17333.49231,20046.81343,46607.53164,70852.4317,26405.0747,10548.03126,109117.0628,33230.90621,19525.58775,20471.09257,27610.49307,38351.11059,42073.35983,32792.57936,32402.49995,30356.59357,27762.51908,53585.95821,75893.32669,41041.50598,67439.534,49544.60106,38245.9113,65681.21438,44688.41014,51439.28956,38772.97925,84231.20312,45689.43459,50483.29224,59800.99716,50517.11406,69857.23832,54927.83689,107466.5382,82145.34352,92478.34312,128078.1501,113710.1951,72358.29991,86659.39121,62104.58703,70746.91201,63603.0777,61934.02457,45346.68403,26437.33215,66057.49508,43438.57026,18810.9966,82153.35225,5931.083588,67891.13842,52863.18745,41247.4748,61135.88477,30875.92046,10495.64886,22556.02815,9926.311341,11724.9297,17168.1482,21100.85142,47249.42706,11120.08721,0,11753.45501,24066.97126,74502.2821,20939.15622,4880.036446,32066.82156,7088.393914,57751.51563,8472.371222,20603.08027,33471.62456,48950.3899,29769.9106,11622.60823,33762.63243,77577.74549,24536.35971,83086.40416,77528.31003,100398.0736
HARRISBURG / MANCHESTER,38195.82868,17796.54547,28769.77333,8154.620911,62779.88411,82401.86074,30064.05859,16737.86513,124415.9835,48128.51633,24970.78818,17083.04864,20209.23206,23065.2218,56072.76318,44697.20235,31412.43997,40688.46848,36679.92596,67998.68322,89510.66484,29324.92848,80908.57745,36604.98182,33452.91666,76624.13639,52529.23294,64409.34579,38973.20843,97338.27604,49610.36215,43551.80014,70785.18608,58775.19582,74517.6586,53148.77008,117751.5514,88868.05273,93410.43483,120951.337,104784.9199,85741.9608,99307.96065,76677.88573,88223.73772,77945.49244,79227.49995,42253.4741,39928.05223,79468.32315,57743.54712,33135.72176,96338.06693,4236.639087,63430.48634,66548.28548,54738.36868,74911.86747,44396.62758,23531.21333,36551.33844,23518.87373,5945.504861,9754.643898,37932.96394,63159.93893,25160.85286,11753.45501,0,39401.17274,89618.99736,36569.71193,7959.615046,47565.51566,22760.80912,72988.66453,18244.29249,33547.37101,48376.85255,62496.50662,26387.77911,6812.53961,49339.94788,93032.93108,38968.14423,98678.22759,92877.40405,115698.5562
