,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
LAWNDALE / WAYSIDE,20293.63755,2969.45617,11510.76809,8499.953241,44357.62125,65735.29588,23175.74689,7528.99918,91173.85621,23560.43489,10809.77882,6760.367366,12194.26448,23327.1336,37708.04521,27650.19397,22109.82375,25556.03239,20212.01281,48990.12775,72507.29411,26431.78889,63957.45168,37783.91391,27079.22492,60835.69142,37436.57387,45099.06111,28132.53041,79653.34156,32021.51935,35588.7433,53742.00381,37513.52165,61724.77783,42512.30183,101737.8973,72241.67872,74699.3256,109996.0444,81530.06964,68199.09204,81610.4114,55166.74741,70617.97032,63262.76011,63645.53978,38683.08572,27282.06508,60699.76726,35139.66363,20488.6961,76070.13879,1128.838619,60965.20205,50386.78703,39156.88857,56241.1013,29209.72495,12602.12614,20405.27132,7920.704349,7654.621687,12578.68358,19886.54154,45163.09656,6432.369317,867.3344374,2165.832003,21176.39454,69830.10975,18145.75447,0,29150.6132,5223.210449,50543.90429,1103.935277,15433.68364,31072.47125,44281.74154,29606.28971,745.7547176,29781.23269,70624.51431,20578.11588,69738.69976,69731.91911,89351.46042
GREENWAY / UPPER KIRBY AREA,11139.26942,22598.13231,14659.70968,44020.88873,4316.704628,42239.0822,48909.17226,35240.19775,49346.63368,7305.578517,24430.77263,33833.81271,43600.97135,52369.46653,16210.5878,15943.87814,30250.07748,43783.01357,20698.60137,18234.59295,37272.65386,50237.73846,28793.06297,65332.10089,46747.318,32451.92635,28133.16322,27048.00263,39831.23399,46409.12016,35654.29971,54550.20315,37682.0772,34293.4653,51039.45574,52203.26408,77558.38244,64687.51395,78085.64554,117623.1953,102957.6042,38951.4881,47727.82393,14125.47519,30691.5964,42275.37604,35170.70012,66999.57504,35995.2201,25638.46178,25078.70868,24174.04684,34882.50499,36879.6489,94781.37845,21582.03523,15371.27591,17141.67063,15380.81156,28836.67195,12103.23664,18651.41883,43410.02035,50006.60741,8954.425217,3496.295651,12899.06245,26135.10915,41489.07716,1482.399838,27431.3249,9315.16889,29150.6132,0,13465.42602,8726.652947,20800.71958,9574.881607,7224.292851,12758.60657,61883.2149,33245.20035,502.3991239,29028.52079,1941.049929,30125.20362,32822.8185,51437.68883
GREATER THIRD WARD,7328.019718,5552.911258,1549.579967,21820.22687,28642.27114,53361.47839,28738.97858,12053.56002,75680.97028,10980.18162,11209.04716,15802.09693,23030.00634,33606.12418,24278.56229,16010.91036,21057.66236,27194.60554,12303.7978,34571.86615,57677.32648,34300.4952,49147.25974,47878.09293,32984.78505,47146.40696,28455.17678,33018.46507,30032.68174,65303.91213,28701.3823,41797.33918,42936.64856,30871.57888,52970.19783,43611.92791,89869.26471,65245.37967,73609.36997,111221.7113,90137.57963,54642.51244,67014.8955,40194.92367,55872.90255,55317.25709,52034.06671,45422.35817,26124.7867,47651.49691,27785.51596,15716.44709,61165.79203,12225.94902,71005.93584,38524.84207,27495.38043,41467.00262,19489.6068,11729.67345,11357.72649,4699.468167,19168.67664,24869.0927,5767.778769,29871.92721,564.0070609,1347.99904,16946.96337,5871.990159,54212.63087,2561.199635,5223.210449,13465.42602,0,35068.85426,1098.895475,1141.786745,17729.45033,30888.94583,37905.80771,11068.58557,14405.73179,55080.79874,5241.462175,54396.10071,54586.23652,74203.59614
MID WEST,32967.5952,44714.90816,36628.254,65862.6515,1237.516026,39752.58155,65179.89414,53894.09876,23926.12456,14395.84634,45624.63,54490.46489,65764.19383,72997.14082,24537.08334,29925.88205,49314.6448,58339.75508,40894.77531,17283.56697,23275.95836,70506.02332,16950.39998,86647.81557,67761.09153,27062.26959,39700.13485,29561.23176,57206.46996,33035.38034,52218.74686,73154.58082,39785.05075,46801.8067,56688.54657,68149.69275,70654.46725,69226.99316,88301.30681,129631.2784,120349.5673,31427.11023,33585.19661,1543.836859,14322.78897,41579.8033,33046.3718,82977.81988,48606.78501,19033.42828,31169.12517,38414.21191,11783.33781,58366.98838,112127.4525,21783.45394,20045.37936,11979.11903,26650.89062,45859.62755,26735.19111,37371.22451,64700.47559,70078.38471,26934.74031,2079.18485,33928.40761,47543.22419,62787.53757,21805.35675,1913.258765,30740.14173,50543.90429,8726.652947,35068.85426,0,43051.13934,31792.40011,15670.95668,13406.74034,80257.14425,54897.18383,8692.787419,3072.825985,24362.13784,6111.04043,14993.84952,26960.5607
GREATER EASTWOOD,10573.53051,705.1009777,1622.973066,14083.77271,35351.81772,55675.7045,30418.13917,14124.92681,83569.59096,13334.85394,7229.279652,8806.672369,15136.92742,25864.55576,27538.79531,17647.73148,18707.08659,30399.52202,11404.8421,39575.62358,63244.51844,27289.47628,54652.45198,40561.68358,27108.51764,50740.566,28528.31893,35066.72703,26357.27366,69909.91751,26646.1189,35999.8055,44388.79004,30182.22662,53458.83859,40464.83086,91965.45229,65050.26115,71350.20436,108349.38,83243.69805,57955.91193,72052.2768,48761.61179,64094.36237,62907.13868,60575.01892,47270.43775,29824.58298,56476.1528,34801.43039,20639.8885,69742.15633,10544.13527,71518.65588,47173.74384,36046.29327,49811.14646,27428.53844,14734.46148,18964.2214,8383.702134,17512.64515,23421.83036,13955.22718,38311.53098,5852.62156,1985.434484,12255.06766,14436.69427,61642.63011,10036.17333,1103.935277,20800.71958,1098.895475,43051.13934,0,5873.054619,26460.07225,39726.24413,39011.80474,3235.383784,20737.83121,62663.75364,11616.1175,61214.79932,60683.08925,80318.01359
MIDTOWN,889.8837871,7236.133923,1168.10893,28800.50909,24421.70043,47534.62494,40909.023,25562.46217,72361.13934,6076.205445,11651.94917,19280.65885,28121.50271,37786.10995,18056.39922,11124.17526,19761.84377,37793.08664,10042.67819,28747.98199,52238.86926,36556.26422,43693.83548,51124.71104,33964.07568,40817.73765,23446.64317,27448.27026,29334.82697,59396.89981,26426.26757,42550.15108,37602.60167,27470.59758,48268.94388,42325.24075,84107.90628,61028.59585,70928.49697,109259.7052,91331.80624,48325.11065,61278.61289,37362.97012,53176.67532,55214.40685,51000.5852,58721.95077,33703.7861,45745.61885,29325.06443,21152.02354,58316.12286,24430.18735,84862.73878,37181.68727,26382.3951,38862.98957,19886.63604,21269.12389,13241.911,13216.1536,31369.14135,37787.89479,5415.186242,26887.26176,5265.8382,14187.30842,27453.23966,3408.793379,50134.28565,856.3269475,15433.68364,9574.881607,1141.786745,31792.40011,5873.054619,0,16354.199,29021.75429,51948.32602,18114.24781,9874.152252,51671.00253,1131.773715,50397.62047,49667.43337,69344.48606
BRAESWOOD,21807.95034,29957.83464,24283.87084,48165.05042,13504.98871,54970.29173,42347.35376,31673.41135,54480.08736,20358.40512,33897.91382,41099.09099,49138.87115,59481.28183,29328.43196,29149.63333,41857.58983,34592.50989,32037.56968,30648.48074,47229.63422,58919.4744,39668.84098,73555.76975,56355.27079,45181.32167,41485.91054,40121.13732,51471.20417,57145.99742,48055.1112,64821.44022,50699.39169,47423.94767,64221.8477,64335.85934,89873.85226,78020.66815,91305.2449,130565.7042,113617.6948,50965.38458,58756.8032,17172.88407,29888.87486,30615.67344,24463.46953,60159.93773,24096.8713,20111.48948,10639.76809,15034.52418,37177.42504,36981.19697,89342.92054,10305.3173,951.8849512,15680.59448,1151.948129,23115.16309,2367.007867,13559.36308,42437.1646,48235.4926,4087.254021,9653.546374,11346.65813,28498.65121,42718.97452,1518.388251,31993.22397,13481.22816,31072.47125,7224.292851,17729.45033,15670.95668,26460.07225,16354.199,0,4257.131696,57321.69632,37195.63713,11580.52774,35495.10141,12017.4938,38142.02824,41825.15745,59629.37339
MEYERLAND AREA,33642.65262,43088.92605,36661.62416,61640.07167,16220.2038,58422.96856,50927.92963,42874.78866,41312.68026,26766.62671,45958.10426,52077.32035,62349.77831,70793.55867,36425.48216,37968.81048,53057.95403,42018.83418,43671.50304,34441.2227,45357.08978,71508.54347,38011.75262,86738.86564,68777.65944,47143.36611,50276.17969,46153.704,61766.77539,55472.77393,57990.20134,75529.2919,56585.65347,56399.91642,70864.55371,74402.18858,91740.7287,84904.45603,99973.88886,139882.157,124294.176,51922.89289,56395.93559,4581.604521,13436.40742,21391.84442,12879.69618,68312.32506,30703.86169,2982.883798,11199.71618,24521.97983,20451.27115,50116.81668,98021.8067,940.9183082,1073.979049,1140.371887,8951.809875,32988.85536,14287.24864,25203.41167,55190.48732,59677.96954,16217.64645,3051.053076,24035.50469,41917.12592,55399.40524,14469.0649,20557.88377,26416.72517,44281.74154,12758.60657,30888.94583,13406.74034,39726.24413,29021.75429,4257.131696,0,67240.54293,50285.89174,17153.99406,25845.32015,23067.21009,31504.39185,37728.643,52368.21445
EDGEBROOK AREA,57515.41466,40126.97594,48398.03138,28924.05715,75672.35265,101879.002,2980.580411,7943.963626,119480.5437,59058.05563,47020.20885,32606.03534,38954.90971,40871.56221,73215.93809,63640.97859,56295.73714,21693.10208,57208.28336,83592.29174,107013.154,52387.25755,98590.99725,58029.21778,56957.05707,97038.16055,74120.22932,81156.46118,60559.98878,115546.049,68041.60092,61601.62019,90315.94326,74126.84246,99125.08337,74805.98093,138151.2874,108622.7276,107103.8618,137427.8416,99429.00149,103692.3196,117936.0602,81855.38945,94120.10057,69617.51865,80057.94027,3719.540407,28194.53085,81367.13423,46441.86439,31664.51628,100666.2515,23046.71905,23989.98553,70659.07572,60292.79216,80790.58126,49801.74642,23625.4639,45761.1895,31493.46798,15240.6363,6794.971599,50052.3827,75314.75385,36805.87432,23941.84384,22098.24255,55076.97762,98216.27954,51121.67563,29606.28971,61883.2149,37905.80771,80257.14425,39011.80474,51948.32602,57321.69632,67240.54293,0,30450.17465,64110.5629,100574.877,55759.98202,101671.2672,103041.0307,122401.0352
MAGNOLIA PARK,22228.90208,1089.770822,12968.68623,3386.065037,47624.07419,64709.95904,27175.62296,13107.98833,95402.19465,23950.32651,7701.088778,1005.223861,5802.79212,16805.38345,38310.009,27189.31743,16394.06257,32057.25755,19166.30338,50576.34055,74279.00416,19160.01109,65673.3339,31275.52196,19571.49127,61454.93402,35469.08464,44227.23733,21788.12031,80744.62298,27725.86574,28239.53873,51918.14837,34309.04922,58729.14894,36564.42388,100005.1972,68339.53395,68690.04227,103042.2412,74777.19929,68523.31196,82937.06058,60304.01838,76129.82563,70188.91277,70441.48225,40071.68835,34659.9973,66883.17119,42036.38146,27477.46577,81285.38866,4745.483858,60750.95623,56849.46322,45619.88611,61717.91646,35880.02801,20166.24949,27060.73816,15002.04328,8784.937397,12032.70145,25415.37786,49983.13908,13178.33222,8488.001662,1231.412267,25927.96754,74087.20778,22298.48249,745.7547176,33245.20035,11068.58557,54897.18383,3235.383784,18114.24781,37195.63713,50285.89174,30450.17465,0,32932.03275,74595.31698,24021.10585,72985.41502,72100.25919,91700.31815
AFTON OAKS / RIVER OAKS AREA,9261.972581,20901.80414,12827.13397,43388.56625,1732.805804,35238.94705,51785.94865,37467.10962,49324.49704,1037.053931,21613.49456,31893.23744,41716.0527,50265.48175,9887.551008,9629.760804,25987.7252,47150.28064,17240.61647,11262.45172,31422.54215,47277.88085,23403.66276,62662.19942,43836.77066,26703.98217,22077.05406,20156.85861,34914.33021,40875.54233,30190.21546,50413.98425,30824.57433,28062.92149,43833.26257,46804.08095,71466.49643,57565.91606,71615.16375,111465.9383,98333.72743,31915.69777,42864.0813,15360.62204,32862.7626,45790.74793,38905.6318,69850.20511,40506.40901,28145.88975,29146.83632,28146.51752,35705.64044,38166.01885,97110.36326,25675.37059,18785.35988,19987.70297,19498.60204,31718.44305,17506.27839,21995.61137,45093.55211,51366.91601,12428.62761,4642.607461,14909.90622,27331.8976,42084.50555,6050.219296,27161.70615,11987.02231,29781.23269,502.3991239,14405.73179,8692.787419,20737.83121,9874.152252,11580.52774,17153.99406,64110.5629,32932.03275,0,28832.31843,1400.225546,27522.95391,27471.9906,47076.35773
BRIAR FOREST,51847.00208,63447.23266,55398.88818,85153.27476,14784.7899,41598.53622,84887.1298,74234.99289,4687.426384,30042.51544,63531.97268,73475.03642,83680.97375,91863.87624,34373.26635,42248.91229,65542.56204,77484.68953,57951.67283,23235.85899,19159.87812,88378.26695,17043.79792,103687.6247,84719.25867,27541.32101,50887.55153,36064.85378,72927.53279,28674.35848,66843.48381,89430.9928,45544.42373,57901.91773,63251.42057,82140.57336,65399.4255,74127.26282,95765.21676,138011.8751,134254.8544,29680.3937,26572.77412,8826.311794,18567.16652,48907.80181,43135.43068,102501.8359,66849.57564,26332.40969,43829.23721,58476.67522,9751.202984,78638.4445,131920.0556,32719.55148,37152.75162,20448.82374,45875.31078,65981.18021,46621.33861,57752.58597,85042.21719,90446.25079,47105.44399,19231.68297,54317.61364,67457.22901,82909.57799,41880.37852,1056.061285,50933.72119,70624.51431,29028.52079,55080.79874,3072.825985,62663.75364,51671.00253,35495.10141,25845.32015,100574.877,74595.31698,28832.31843,0,43901.83243,1009.991455,9076.761603,13730.36743
NEARTOWN - MONTROSE,1497.503058,12493.86244,4772.746426,34726.5477,16253.13525,40370.25113,43876.60458,29149.39475,64766.48591,2139.101853,14511.01679,24419.48624,33393.30455,42975.69326,10825.22493,7662.91697,19820.51313,39849.63932,10243.54523,20154.75118,43580.57951,40309.95147,35043.2515,55110.739,36431.15237,32668.21188,20016.00449,21291.13283,29398.08938,50841.90647,25537.32891,44136.74946,32197.59733,25258.75577,44044.304,41944.87803,76847.07939,57287.81873,69191.79727,108063.8112,92516.81229,40171.6635,53253.66798,30112.60908,46131.15474,52452.34793,46318.11087,61887.64458,34424.7294,39477.3004,27783.12222,21824.66977,51031.93933,29023.66115,88697.6019,31878.7559,22498.00869,32069.32635,17612.64152,23896.25806,12649.82564,14719.12855,35780.26559,42397.73687,5076.573963,19545.6427,6746.832827,18389.80853,32851.24191,1161.181456,42700.08949,3128.051515,20578.11588,1941.049929,5241.462175,24362.13784,11616.1175,1131.773715,12017.4938,23067.21009,55759.98202,24021.10585,1400.225546,43901.83243,0,41893.329,41062.77599,60725.79774
MEMORIAL,49462.9159,60933.85172,53057.9814,82892.42898,13081.78044,33210.22073,85970.94897,74147.3374,2866.095194,27143.83972,60568.033,70368.3904,80443.41309,87425.54569,29048.84471,35890.29152,61584.45967,80602.43939,54252.82909,17058.62605,11219.31209,83922.29389,9294.622149,99768.8975,80925.6502,20093.12402,45591.70197,29451.11436,67350.88977,20375.34675,62240.18567,83603.53828,37490.223,50589.34509,56653.03329,74905.30181,57602.41871,63800.85668,85756.87456,127859.5324,125649.1025,20570.71839,18839.00039,16814.24933,25179.06835,54297.28887,50495.02236,101868.3136,71088.10539,34098.11593,50398.41777,60606.38754,17879.84494,78213.56687,132877.8357,39518.26902,41846.85616,27817.18813,49130.34706,67172.90915,49068.73199,58642.42062,84904.6456,90487.98371,49124.59438,23423.93756,54401.90702,66386.20734,81949.67099,41619.32796,9495.565153,50697.90284,69738.69976,30125.20362,54396.10071,6111.04043,61214.79932,50397.62047,38142.02824,31504.39185,101671.2672,72985.41502,27522.95391,1009.991455,41893.329,0,917.9018117,3167.281721
SPRING BRANCH WEST,47926.96595,58919.84282,51598.99802,81151.09259,14521.91461,23644.21967,88401.9998,75412.76922,11132.52999,25087.26859,57875.20669,68624.19547,77159.48869,85263.48764,23336.87316,32292.39279,57660.02052,83225.76995,49509.2785,10056.44688,1032.902888,80920.85378,2657.959913,95641.40035,77125.67777,11309.72881,39457.63542,20397.57749,63273.88561,8475.561906,57340.57895,79510.96102,28802.82052,43118.79448,47808.28919,70109.6513,45145.65283,55696.32938,78489.48797,120543.4125,119249.6596,10759.87529,6122.885094,25048.10522,35715.63864,64397.4276,57800.88965,106453.8409,74973.77822,42055.91211,56998.69086,63326.26654,27124.65111,78474.57285,134655.1119,46600.01803,46877.50321,35738.81932,52438.14548,69380.87954,51985.22169,60419.84019,85375.39284,91062.57964,51416.98873,28364.75845,54908.89068,66192.85451,81463.48594,42953.85096,18197.82802,51681.032,69731.91911,32822.8185,54586.23652,14993.84952,60683.08925,49667.43337,41825.15745,37728.643,103041.0307,72100.25919,27471.9906,9076.761603,41062.77599,917.9018117,0,2069.349805
ADDICKS PARK TEN,67523.29268,78285.19454,71133.0889,100426.2047,33691.81237,31900.20517,107229.5855,94833.92303,5976.826767,44427.34795,76478.87932,87596.92651,95405.32376,102812.2117,41158.9085,48978.1372,75542.31303,101923.6444,66755.25273,28039.89917,8210.541464,97902.18519,19731.94421,113350.499,95067.82149,26240.98276,56355.40351,33079.60607,80248.67107,11893.52104,73020.42591,95302.92679,41267.27811,57125.67473,57769.35791,84503.96601,41104.77323,61440.25259,85314.39859,125862.3232,129098.7052,17192.7678,6756.657529,34119.57148,41513.30257,72295.8129,68896.7828,124912.986,92519.58922,51933.24128,69755.72764,81951.72521,30014.64774,98069.80941,153577.0618,59376.48717,63138.73272,46876.3479,70586.7703,88314.78969,70451.40678,79615.31335,104962.0031,110622.617,70334.20333,44831.47339,74508.76749,85841.61326,101064.8816,62269.2985,23918.60682,71143.08623,89351.46042,51437.68883,74203.59614,26960.5607,80318.01359,69344.48606,59629.37339,52368.21445,122401.0352,91700.31815,47076.35773,13730.36743,60725.79774,3167.281721,2069.349805,0
