,FOURTH WARD,SECOND WARD,DOWNTOWN,CLINTON PARK TRI-COMMUNITY,GREATER UPTOWN,GREATER INWOOD,GREATER HOBBY AREA,GOLFCREST / BELLFORT / REVEILLE,ELDRIDGE / WEST OAKS,WASHINGTON AVENUE COALITION / MEMORIAL PARK,GREATER FIFTH WARD,DENVER HARBOR / PORT HOUSTON,PLEASANTVILLE AREA,NORTHSHORE,LAZYBROOK / TIMBERGROVE,GREATER HEIGHTS,KASHMERE GARDENS,MINNETEX,NEAR NORTHSIDE,SPRING BRANCH EAST,SPRING BRANCH NORTH,EL DORADO / OATES PRAIRIE,SPRING BRANCH CENTRAL,HUNTERWOOD,SETTEGAST,LANGWOOD,INDEPENDENCE HEIGHTS,CENTRAL NORTHWEST,TRINITY / HOUSTON GARDENS,CARVERDALE,EASTEX - JENSEN AREA,EAST HOUSTON,ACRES HOME,NORTHSIDE/NORTHLINE,HIDDEN VALLEY,EAST LITTLE YORK / HOMESTEAD,WILLOWBROOK,GREATER GREENSPOINT,IAH / AIRPORT AREA,KINGWOOD AREA,LAKE HOUSTON,FAIRBANKS / NORTHWEST CROSSING,WESTBRANCH,SHARPSTOWN,WESTWOOD,FORT BEND HOUSTON,FONDREN GARDENS,SOUTH BELT / ELLINGTON,SOUTH ACRES / CRESTMONT PARK,BRAYS OAKS,CENTRAL SOUTHWEST,SUNNYSIDE,ALIEF,PECAN PARK,CLEAR LAKE,WESTBURY,WILLOW MEADOWS / WILLOWBEND AREA,BRAEBURN,SOUTH MAIN,SOUTH PARK,ASTRODOME AREA,GREATER OST / SOUTH UNION,PARK PLACE,MEADOWBROOK / ALLENDALE,MEDICAL CENTER AREA,GULFTON,MACGREGOR,GULFGATE RIVERVIEW / PINE VALLEY,HARRISBURG / MANCHESTER,UNIVERSITY PLACE,WESTCHASE,MUSEUM PARK,LAWNDALE / WAYSIDE,GREENWAY / UPPER KIRBY AREA,GREATER THIRD WARD,MID WEST,GREATER EASTWOOD,MIDTOWN,BRAESWOOD,MEYERLAND AREA,EDGEBROOK AREA,MAGNOLIA PARK,AFTON OAKS / RIVER OAKS AREA,BRIAR FOREST,NEARTOWN - MONTROSE,MEMORIAL,SPRING BRANCH WEST,ADDICKS PARK TEN
HARRISBURG / MANCHESTER,34904.77696,14812.6333,25488.90102,5171.572022,59347.5869,78005.70254,25737.05038,13245.9079,112764.3703,40518.7487,21800.36868,12535.03977,15011.44556,20104.74945,51594.01861,40641.67141,28706.64547,35257.75699,32444.35222,63825.98554,86094.5175,27009.09034,77641.5321,34801.82408,30418.56869,73613.10655,49182.79388,58571.98313,35323.59995,93524.72477,44250.85263,38702.82291,66757.46633,51975.39083,72355.53032,49198.10493,113634.3386,83939.62839,84819.64328,114697.2933,85401.3154,81716.67407,96161.46389,70959.43308,84875.35394,73984.9059,76252.55703,36579.80417,35618.65403,74287.06241,49867.64264,29533.53144,91274.07613,2354.374901,56301.85159,63401.14631,52135.83913,70581.20817,41437.03368,20788.69463,33239.65894,18957.39873,3897.026037,5712.055938,34485.97421,59687.91811,20904.46972,9570.944865,0,35931.48677,84630.99418,33107.70943,4575.313606,44096.66718,19349.0211,68074.02106,15018.52135,30188.06264,45052.74185,58634.84298,24012.54922,3793.989345,44762.70217,87234.99432,35532.15249,88267.39298,86546.17423,107285.5103
UNIVERSITY PLACE,11436.72695,20436.87143,14014.20063,39985.0868,18529.2969,52227.53697,46058.93675,32600.50613,71766.52625,13621.55858,23173.26999,30283.63171,40449.8474,51927.96468,22822.26518,21497.94117,30875.96084,38162.82609,21760.40904,29443.60027,49696.29307,48673.58988,40423.70941,63986.48085,45961.39968,41732.91553,33223.54956,34652.91679,40261.42846,58456.26102,40530.56128,54183.70188,45596.88024,41277.94276,57312.32477,54469.96811,87557.22818,73670.93732,85036.42218,125027.9956,107394.2994,50215.73068,59608.51091,30096.45301,41568.52119,44124.02649,38587.92206,66716.96233,28784.49462,34368.96947,22339.17443,18263.62132,50304.25149,31259.5826,92144.56518,24076.72285,14326.05045,28331.44001,8102.506667,24369.408,5162.259166,14036.8782,37578.62983,44903.29165,1708.405886,18724.89334,7307.693549,21101.61132,35931.48677,0,43693.97518,4362.260801,23697.53468,3523.219054,8724.92023,27127.77679,17384.67258,6445.038702,4107.166637,17974.15645,57995.16946,28715.24954,8183.051768,46217.25344,3213.133875,47754.02643,47763.54173,68332.49479
WESTCHASE,54790.93724,66539.56768,58423.85577,87796.12337,20015.06735,50686.36443,86306.3962,76201.81172,17446.08452,35140.37439,67147.8896,76771.94897,87361.35511,98979.33793,40817.73061,47530.94768,70027.62576,75496.17671,61988.61984,30171.17353,29088.00347,93321.75611,26298.06046,107909.6205,88926.89001,35969.54204,57002.27468,43161.69248,78552.17438,41181.64267,71975.01064,94521.42118,53865.57385,63496.35199,70682.38203,88535.36309,76549.1727,82241.77812,106319.334,150869.9876,143434.7062,39609.61027,36782.31744,6412.329306,13674.38917,47065.66529,38099.08174,108311.0747,64652.05115,22158.95634,43590.22374,58136.64873,7160.629652,79955.20021,133915.0566,28777.83275,35305.70287,16171.67113,43955.03455,66463.03814,46268.04286,58071.94027,86072.26316,91623.76065,47103.88927,18656.51277,54767.39888,69402.22261,84630.99418,43693.97518,0,52519.5082,72350.54019,30833.68938,56929.58877,5420.434989,64989.85824,53699.57087,35425.78816,23492.68118,101151.8227,76849.70632,30538.98865,2930.293046,46279.15352,12209.93034,19763.1676,28717.43354
MUSEUM PARK,8219.237671,14636.58216,8728.738477,35516.93357,27307.47845,56162.19505,42700.57748,28809.04687,80808.81453,15572.15699,20005.44666,27644.94482,34875.90007,49155.07474,26318.76402,21641.76019,28875.66815,38475.38835,20665.95461,36406.25875,57825.29856,45935.62378,48542.15849,58361.0887,41993.83006,47246.47044,33331.44211,37492.56272,38390.03715,65813.9253,39455.49482,52017.60984,47650.29373,40952.85512,57728.11655,52892.85121,92271.4203,73665.67411,84102.70679,123635.4956,105240.3794,56496.39213,66266.32429,39642.37707,52322.91462,53298.60307,49792.69563,62746.56018,30996.8337,46627.1002,31872.52011,19073.59148,60441.97576,28102.0665,88323.08453,36766.73286,25719.45475,39437.88866,17533.87572,20886.40221,10185.37234,11291.79222,34339.51606,41916.06839,3065.187616,27926.59274,4117.436871,18110.25991,33107.70943,4362.260801,52519.5082,0,20363.68501,11776.92629,4924.401913,36107.8845,11841.71405,2383.521621,15870.57094,30015.94378,54078.51095,24439.95635,14424.17227,55282.68757,5319.254284,56881.78628,56580.72982,77177.60231
LAWNDALE / WAYSIDE,22477.29986,5173.135676,14101.92552,10328.5545,46522.30358,68617.53385,26996.48827,11093.97885,100528.7768,29661.97594,13662.88895,8969.514129,15586.27809,26837.07855,41203.20743,31146.13468,23892.91265,31681.22815,23334.57129,52871.31171,74798.74005,29040.03314,65858.39399,39273.50395,29340.02675,62824.18124,40126.6817,49127.27437,30640.07003,82044.31529,37545.66429,39253.35052,57597.23667,43801.44168,63785.9597,45776.01401,104370.7076,76641.74477,80434.58867,115632.3443,90463.35276,71780.97487,83791.59014,59110.78862,72805.70029,66078.1344,65576.61539,43084.00176,30631.99594,63748.64551,42583.49681,23058.95488,79663.00241,3008.53189,65592.91353,52874.68472,41686.68759,58445.31321,31377.91619,15409.59106,23194.4385,10909.59412,9587.438775,15391.00228,22145.29519,47525.46744,9805.170871,2529.853882,4575.313606,23697.53468,72350.54019,20363.68501,0,31373.88338,7405.517301,55835.60258,3230.506038,17610.76973,33251.91485,47634.36289,32010.38035,2109.774878,32415.30592,74952.747,22772.4019,76070.80586,74789.00984,95518.72635
GREENWAY / UPPER KIRBY AREA,14217.95761,25660.02124,17748.34195,46522.33138,8288.861121,46141.70809,53144.43392,39477.75964,58748.1559,9641.760193,27273.75976,36630.77949,46601.55941,58688.75465,18219.85155,19044.17712,32961.83746,47225.28518,23640.30897,21439.26878,40182.9276,54051.85324,31024.94202,68392.53866,49774.03572,34182.77632,29872.67859,29575.04209,43097.95556,49415.76708,40607.5514,57978.71196,40846.3271,38665.63702,53062.70296,56002.7393,80173.52811,69905.52441,83819.94906,125456.052,110597.8909,41967.82154,49276.61178,18159.4554,34779.9244,45187.18954,38128.83728,73453.59889,38529.33719,29326.48234,30048.51302,27105.42695,39100.69853,39369.73067,99025.11226,23952.99669,17215.16765,21147.38372,17936.54745,31244.69197,14438.54901,21036.097,45971.74175,52573.07083,11123.40601,6280.555709,15464.43565,28711.9156,44096.66718,3523.219054,30833.68938,11776.92629,31373.88338,0,15740.58919,14173.33583,23576.00733,12376.45241,9028.008472,14593.89005,64831.4287,35430.30821,1529.587195,33382.30533,4866.529698,35894.0064,37291.29319,57331.89875
GREATER THIRD WARD,9277.343932,7051.544754,3573.933618,23629.5525,30773.52711,56313.61627,32256.5541,16343.73143,84969.97377,15958.65798,13576.57208,18706.64099,25365.41655,38907.39327,27662.06386,19597.24921,23236.1549,33472.74122,15945.87486,38510.94027,60111.36148,37706.94285,50967.29604,49555.19382,35276.16389,49081.17663,30546.6869,37091.59051,32453.34033,67871.81424,34472.92524,45407.07747,46573.41085,36966.76713,55086.17462,47283.05484,92510.69477,70112.85827,79194.33558,118105.0717,98534.33087,58209.85722,69075.05757,44204.6659,58235.78399,57297.58567,53896.05558,50522.76127,29042.88868,51034.01756,35280.84868,18909.9386,65025.62303,15397.77557,75241.61515,40984.43957,29850.92682,44018.1097,21513.30722,14204.28142,13811.89506,7024.229465,22337.30855,27976.99025,8123.799951,32478.34666,1743.756767,3840.751331,19349.0211,8724.92023,56929.58877,4924.401913,7405.517301,15740.58919,0,40322.93551,2559.378412,3065.538342,20135.58274,34465.9435,40974.90648,13298.20018,17167.69653,59440.78332,7468.530609,60658.82382,59608.96079,80317.64736
MID WEST,37799.8568,49510.07174,41408.29928,70859.1963,3618.839753,42936.47041,69320.47647,58556.21941,33103.1185,18524.6415,50140.85193,58662.63961,70330.89801,79378.03714,27412.89905,33222.2428,53367.4071,62843.79434,45135.13229,19357.3132,25715.84063,74785.98158,19695.52076,90990.53144,72043.97456,29244.16784,42619.52544,32115.73217,60853.5846,35594.93167,55859.69085,76816.26272,43034.67934,49956.55365,59024.67042,72042.2421,73111.26038,72799.96928,94432.96522,138124.968,127185.8778,33457.16716,35981.76302,4228.405784,17246.83542,45420.99744,34440.25679,90876.39014,52528.13687,21878.28506,34841.30054,43318.41401,17095.70791,63717.27437,116524.6809,23649.87597,23161.33577,13503.09322,31076.08181,50418.09217,31494.92405,42628.25016,70057.57655,75398.93775,31941.94474,4804.381073,39192.17534,52761.34398,68074.02106,27127.77679,5420.434989,36107.8845,55835.60258,14173.33583,40322.93551,0,48168.25917,37005.79787,20361.73254,15389.19243,85416.45085,60030.60474,14034.60607,7375.007549,29439.77773,10901.06156,17427.07661,32838.16487
GREATER EASTWOOD,12931.71351,2022.532099,4134.173258,16250.45815,37643.22964,58584.07666,34475.98486,18216.73469,92686.51914,20043.42947,9746.020062,11493.98134,17636.0778,30953.52299,31203.00632,21294.91162,20220.38461,36695.8377,15055.87635,43342.33221,65419.21172,30453.91481,56594.80534,42256.21523,29414.41742,52755.51101,31248.94467,39162.80834,28801.01831,72164.59862,32487.5999,39687.49301,48162.22821,36485.08573,55564.61127,44061.84949,94606.29536,69738.46151,76965.06923,114849.6384,91964.48085,61561.83721,74258.76449,52789.50093,65709.59816,65163.42994,62381.81491,52007.77577,32839.89691,59813.36921,42167.57427,23613.35493,73668.3248,12127.47435,75952.51591,49623.61948,38425.19681,52854.94398,29431.05265,17415.16272,21605.56923,11281.91005,18752.21243,26041.91877,15463.74239,40996.06836,8256.532651,5086.450316,15018.52135,17384.67258,64989.85824,11841.71405,3230.506038,23576.00733,2559.378412,48168.25917,0,8142.643403,28866.78188,43275.33632,41771.82674,5570.78469,23778.80875,66957.41634,13730.38865,67500.51211,65770.71761,86539.65343
MIDTOWN,2711.434635,9263.657801,2797.550913,31459.14353,26687.18123,50522.70047,45105.87752,29832.26628,81609.62623,9762.708405,14143.04423,22274.91336,29581.61254,43951.20026,21329.75281,14538.749,22217.42858,43047.97437,13303.17507,32648.66177,54514.06385,40298.91415,45637.82917,52758.06486,36186.63995,42796.27055,25876.35197,31433.03963,32077.61208,61848.39628,32024.31733,46098.64932,41172.37929,33246.40668,50379.472,46046.28763,86736.576,66016.00451,76585.07287,116517.7421,99302.66365,51968.24125,62788.98518,41395.81048,54518.61355,57022.87229,52783.02757,64160.87054,36156.49793,49243.05682,36473.19337,24390.07639,62308.84862,26166.59633,89141.19108,39627.75686,28706.86677,41709.15174,21824.55887,23977.69524,14982.33767,14939.73967,32790.77927,40397.84869,7334.452005,29587.91256,7768.903988,17413.61562,30188.06264,6445.038702,53699.57087,2383.521621,17610.76973,12376.45241,3065.538342,37005.79787,8142.643403,0,18715.55932,32605.89686,54823.45004,20196.27197,13130.63131,56007.52234,2927.142984,56776.69298,54767.4215,75557.83421
BRAESWOOD,24025.38842,32356.04067,26610.97937,50514.24533,18324.99978,58932.87305,46518.45854,35323.3161,64129.78899,22691.21826,36349.3666,44005.52601,51224.8682,65013.61261,31242.58927,32099.54421,44281.74179,37013.12745,34979.27699,33853.40322,50306.49182,62608.73116,41652.63694,75941.00879,58537.29343,47006.9546,43240.37293,42562.44062,54234.5724,60334.73851,53313.02824,68376.85208,53859.43178,51978.21291,66221.07164,68086.33375,92404.99747,83198.16536,97023.19178,138189.6135,121505.9279,53709.61409,60761.19107,20918.33292,31687.6058,32771.59453,26600.08922,68063.90435,26496.40594,23258.17134,15165.25467,17671.05121,40590.39107,39163.57905,93763.58949,12869.36733,2855.483523,18562.32202,3024.497383,25696.16153,4650.437613,15914.58651,44487.47214,50817.72612,5990.628087,11527.27118,14106.97863,30776.06235,45052.74185,4107.166637,35425.78816,15870.57094,33251.91485,9028.008472,20135.58274,20361.73254,28866.78188,18715.55932,0,7389.959254,60296.51614,39356.70175,14049.50835,39820.66825,14365.39696,43561.97267,45957.48825,65461.63881
MEYERLAND AREA,37116.43278,46634.42319,40195.81966,65062.88017,19560.53819,62672.19631,54995.36007,45917.39777,51581.3699,29754.0157,49512.55821,55210.68706,65783.80147,76166.45991,38272.58233,40604.76963,56423.52269,44247.68805,47093.41683,37261.71388,47669.85601,75030.21336,40839.15051,90255.05481,72309.49334,49038.07548,52612.65944,48245.32386,64691.74379,58786.83132,62896.74369,79073.5181,59597.17893,60141.89094,72749.96238,78166.17485,93552.78474,90111.4583,105708.1163,147739.6416,132115.869,54256.69262,58717.18278,7992.642887,16094.62283,24952.5369,14793.2405,76957.17128,32976.3861,6805.421722,15463.03297,27211.78071,23670.99922,53306.27222,102617.9511,2838.372877,3243.156034,3009.286216,11301.35181,35841.29852,17563.6134,28154.65605,58253.53457,62589.0278,19650.47062,5460.917451,27328.02943,45208.32665,58634.84298,17974.15645,23492.68118,30015.94378,47634.36289,14593.89005,34465.9435,15389.19243,43275.33632,32605.89686,7389.959254,0,70003.30585,53723.9557,20506.79591,29838.89354,26565.64935,36067.66701,41113.81142,57881.51853
EDGEBROOK AREA,60309.80947,42660.88472,51181.64953,32617.7916,78645.22798,104636.31,8391.996062,13477.88661,129326.4222,64646.7515,49917.58186,41346.07793,42873.6032,44393.51297,76328.3859,67166.77019,58338.84782,23923.56668,59982.88677,87440.82498,109928.317,54153.58041,101495.794,58945.30256,58816.69425,99831.11267,76812.95881,85143.22229,64120.87208,118430.9214,73115.85101,66144.30476,94068.7679,80335.18595,101545.6072,77586.63161,140758.7044,112792.8361,113311.8621,140863.7438,107844.1173,106975.3765,120827.5669,85158.93377,96949.26127,74627.11585,82706.63715,8318.415679,31989.48896,84036.97364,51686.13986,34899.11071,103456.294,25547.16174,28151.43399,73385.16925,63204.80836,83662.662,52747.67124,26518.12566,48687.00569,34444.66061,17909.70736,9934.14796,53015.9353,78287.51714,39667.58266,26787.73725,24012.54922,57995.16946,101151.8227,54078.51095,32010.38035,64831.4287,40974.90648,85416.45085,41771.82674,54823.45004,60296.51614,70003.30585,0,32730.15205,67026.7354,104903.3592,58654.20271,107659.4467,107915.2807,128351.6209
MAGNOLIA PARK,24234.11485,3508.112174,15025.70262,4946.673585,49671.72091,67453.69697,30665.13949,16389.98524,104613.5997,31065.21935,10731.06823,2892.397569,8730.914239,21225.27564,42018.10837,30538.42122,18341.96531,37938.39135,21850.56184,54302.29421,76384.88633,22034.71968,67762.6494,32856.71686,21831.94461,63501.6242,38131.41284,48317.12281,24715.27956,82967.27342,32859.87579,31983.41409,55768.30815,40377.21199,60718.64854,39341.91006,102683.7996,72446.45134,74564.09557,108334.881,83625.00316,71927.09342,84667.5599,64307.39234,78272.14298,72975.32647,72454.40601,44618.86739,37969.66222,70023.68814,49487.0414,30230.66735,85062.3734,6871.413784,65663.68862,59327.50942,48086.82615,63881.18373,38002.34193,22781.51871,29881.88161,17961.07049,11506.20905,14957.85199,27610.90144,52592.95252,16294.74039,9786.319891,3793.989345,28715.24954,76849.70632,24439.95635,2109.774878,35430.30821,13298.20018,60030.60474,5570.78469,20196.27197,39356.70175,53723.9557,32730.15205,0,35573.43799,78894.49205,26094.48056,79334.4595,77210.01437,97945.18006
AFTON OAKS / RIVER OAKS AREA,12689.15825,24329.28619,16259.81794,45964.25514,4420.038918,39227.24115,56007.31595,41746.5941,58669.55882,3248.964222,24935.32486,34564.565,45094.68083,56674.33662,11599.32626,12749.54842,28956.68661,51164.94032,20299.57019,14451.90819,33863.29792,51123.72001,25588.90593,65890.29817,47016.44303,28554.79616,24361.09268,22719.8104,38472.43897,42961.18793,34788.28392,53783.38169,33984.33161,31949.49452,45859.90756,50632.14353,73184.77732,62757.03893,77392.83714,119477.4997,105741.1314,35016.32602,44993.93241,19367.00563,36874.40618,50138.92909,43189.62811,75863.58911,42993.99857,31772.72413,33728.48797,31210.22346,40175.00671,41029.79092,101341.2236,29541.28453,21492.69663,24459.61673,22074.63288,34175.69004,19093.67212,24252.20985,47904.2782,53968.72096,14753.11465,8588.894547,17503.20345,30216.27686,44762.70217,8183.051768,30538.98865,14424.17227,32415.30592,1529.587195,17167.69653,14034.60607,23778.80875,13130.63131,14049.50835,20506.79591,67026.7354,35573.43799,0,33170.53177,4724.036697,33860.23823,32436.97702,53183.64661
BRIAR FOREST,56115.81273,67706.13349,59655.33768,89439.98968,18956.82417,44394.97363,88969.53044,77988.26601,12082.31061,34241.055,67748.78138,76983.55511,87888.62449,98287.97583,37928.93927,45527.10706,69645.81587,81579.00461,62111.07415,26177.11547,21527.46307,92191.37188,20263.28758,107803.9037,88850.21752,30170.69625,54531.50789,38922.9769,76558.05087,31792.43526,70785.5951,92702.69855,49670.35701,60349.17885,66148.23392,85999.30363,67600.27445,76812.35613,102033.4233,146861.9721,140729.1122,32546.87865,28639.28199,11826.64719,20401.74812,53214.58059,45901.95578,110834.5889,70904.32896,29015.29006,48461.10522,62788.40668,13693.26832,82976.24763,136421.3584,36163.54572,41265.78337,23660.63692,50002.85536,69919.68749,50939.40064,62079.88197,89371.85663,94780.14321,51431.63044,23508.06961,58629.74822,71787.75298,87234.99432,46217.25344,2930.293046,55282.68757,74952.747,33382.30533,59440.78332,7375.007549,66957.41634,56007.52234,39820.66825,29838.89354,104903.3592,78894.49205,33170.53177,0,48164.04223,2880.217689,11077.29819,18657.57038
NEARTOWN - MONTROSE,3405.784158,14798.41145,6755.565309,37331.69978,18496.82784,43473.48849,48118.05597,33437.49776,73979.2757,4536.299381,16872.5857,27099.89539,35063.39675,49301.39195,13548.76332,10572.43756,22504.47706,44470.97568,12837.40461,24122.47525,45874.06068,44142.16113,37000.68148,56631.39003,38357.19152,34792.89603,22360.31781,25128.13977,32677.57133,53345.56007,30778.05396,47568.28777,35492.75442,30442.37596,46127.5731,45724.7481,79460.28077,62435.01603,74858.00651,115633.7568,100191.0744,43792.41577,55225.05395,34168.05973,48245.02784,54620.02672,48655.43948,67669.99852,36985.15062,43116.42306,34307.07738,25031.29216,55114.27565,30953.02392,92962.8681,34308.4032,24713.47254,34935.49365,19941.02644,26460.18895,14127.40739,16937.48884,37889.18381,45022.45435,6952.891326,22281.54156,9398.143153,21460.24214,35532.15249,3213.133875,46279.15352,5319.254284,22772.4019,4866.529698,7468.530609,29439.77773,13730.38865,2927.142984,14365.39696,26565.64935,58654.20271,26094.48056,4724.036697,48164.04223,0,48172.57384,46137.93018,66933.6535
MEMORIAL,55777.32177,67166.30467,59345.45378,89289.08373,18936.88702,37625.67957,91623.05216,80261.97216,8263.344023,33349.28211,66805.62184,76674.99444,86609.08674,93863.57126,34054.41826,40283.42917,67676.4757,86162.78444,60220.36482,21162.84017,14494.37743,89615.48101,13456.23096,105755.7872,87007.05671,24503.00745,50644.83126,33242.84246,73167.76993,24068.67065,67965.11448,89276.15139,41419.31329,54758.85686,60512.01543,80024.0446,59951.02429,66442.12576,92024.28273,136872.1462,132689.172,24300.49177,21089.43289,20462.04267,28580.64379,58227.45414,54545.18048,108370.8089,76181.87282,38021.02332,54619.15098,66251.32124,21659.01361,84436.533,138919.1006,43919.3393,46667.98391,32157.8559,54585.75801,73008.4196,54618.00248,64622.67751,91144.06898,96693.65408,54780.38539,28416.14906,60648.39435,72696.93832,88267.39298,47754.02643,12209.93034,56881.78628,76070.80586,35894.0064,60658.82382,10901.06156,67500.51211,56776.69298,43561.97267,36067.66701,107659.4467,79334.4595,33860.23823,2880.217689,48172.57384,0,2635.409929,6952.650031
SPRING BRANCH WEST,53035.90208,64044.1288,56726.53237,86235.23239,19395.24,26223.41204,92988.985,80293.03242,18106.88538,30189.20608,62883.41121,73701.12921,82152.48279,91690.28898,28211.88469,36835.73146,62570.15416,87735.05389,54237.02568,14889.65165,2933.783707,84646.80868,7343.249835,100554.0232,82033.40604,14907.89354,44119.16642,23889.26034,67572.41089,11299.90281,61962.04983,83174.88724,32966.25945,46798.89761,50962.30885,73712.84052,48844.4686,58473.5232,84642.52825,129541.1909,127089.066,13268.38028,10572.59076,27212.5651,37533.97448,68401.92327,60691.43895,113374.8319,79078.66,44952.86518,60180.64692,67806.68095,31085.27358,83502.88575,138902.4844,49655.08694,50602.53726,38349.35076,56711.30292,74013.1634,56385.0862,65158.63116,90391.17701,96068.68193,56112.83504,32092.25967,59916.46342,71283.93121,86546.17423,47763.54173,19763.1676,56580.72982,74789.00984,37291.29319,59608.96079,17427.07661,65770.71761,54767.4215,45957.48825,41113.81142,107915.2807,77210.01437,32436.97702,11077.29819,46137.93018,2635.409929,0,5902.192316
ADDICKS PARK TEN,73756.70931,84697.25279,77441.99112,106854.1109,39642.79993,38094.93877,113056.6875,100806.116,11776.19553,50797.30682,83062.57501,94086.68837,102055.8032,109125.5645,47838.64485,54007.72385,82237.64766,107596.0441,73461.80234,34565.08394,14803.03249,104473.2745,26452.27927,120042.406,101794.9805,32871.59632,63106.52289,39905.57912,86947.66726,18177.27265,79706.00959,102084.9984,47904.77414,63870.07567,63963.79101,91305.7038,47524.0543,66831.50781,91334.83571,135492.0473,138678.2613,23385.07327,13473.40984,39275.14213,46435.42122,77130.68114,73652.76172,132394.3292,98053.44685,56665.70063,74820.32025,87802.5341,34036.37341,104169.0025,159368.2443,64619.59111,68724.56229,52104.79124,76306.60264,94247.91223,76244.90622,85532.29761,111076.7508,116672.0313,76141.51025,50507.66993,80606.99791,92007.66879,107285.5103,68332.49479,28717.43354,77177.60231,95518.72635,57331.89875,80317.64736,32838.16487,86539.65343,75557.83421,65461.63881,57881.51853,128351.6209,97945.18006,53183.64661,18657.57038,66933.6535,6952.650031,5902.192316,0
